topic_id,top_words,top_probabilities
183,frag@78.05 frag@170.04 loss@145.04 loss@236.03 frag@66.05 loss@240.0 loss@284.03 loss@335.04 loss@110.01 frag@136.94 loss@194.06 loss@294.13 loss@232.11 frag@182.02 frag@91.04 loss@95.01 loss@279.13 frag@186.94 loss@143.04 loss@258.12,0.2297208756 0.09842281789 0.06582567841 0.04645304754 0.03156441078 0.02670101449 0.02479069494 0.01505073626 0.01267426834 0.01252337266 0.01057959255 0.008471885696 0.007652974688 0.007650165353 0.007203270681 0.007202199195 0.00681194989 0.00573183503 0.005423191469 0.005135240033
184,loss@253.07 loss@284.11 loss@239.14 loss@256.07 loss@258.13 loss@168.11 loss@230.04 loss@170.13 loss@294.07 loss@266.08 loss@268.14 loss@284.07 loss@284.08 loss@241.04 frag@149.11 loss@249.06 loss@354.16 loss@303.1 loss@264.1 loss@227.16,0.08921992779 0.05666146427 0.04346001521 0.04255269468 0.04217128456 0.03434581682 0.02591272816 0.02305644564 0.02201010101 0.01675644517 0.01592533477 0.01560501195 0.01096816454 0.008732058108 0.007133194245 0.006965469569 0.006794925313 0.006258925423 0.006218384486 0.00595322391
185,loss@190.1 loss@134.11 loss@193.13 frag@179.12 loss@218.13 frag@236.15 frag@190.09 loss@158.01 loss@343.19 loss@208.11 loss@278.15 loss@299.05 frag@173.09 loss@257.14 frag@202.0 frag@218.15 loss@173.11 loss@174.07 frag@241.99 loss@124.05,0.3965200782 0.1795350015 0.1459250301 0.08721511811 0.05229467526 0.01815303229 0.007512395736 0.005201486871 0.004476130474 0.004398169462 0.00367308408 0.003392667044 0.002979542827 0.00297784945 0.002413710346 0.002299890388 0.002173223067 0.002059614053 0.001716966974 0.001533987233
186,loss@199.13 loss@189.11 loss@277.13 loss@253.14 loss@282.04 loss@289.18 loss@256.03 frag@196.13 loss@302.11 loss@295.05 loss@282.17 loss@303.19 frag@208.03 loss@218.01 frag@341.16 loss@289.17 loss@353.12 loss@299.17 loss@244.03 loss@325.1,0.07728581131 0.04269410297 0.04117451236 0.0337673761 0.02776039951 0.0276966691 0.01559978724 0.01081438828 0.009059557691 0.008629592136 0.008236801252 0.008235151879 0.008008103818 0.007904080674 0.007493444718 0.007177589461 0.006183203775 0.006092249881 0.005832896568 0.005809613038
187,frag@285.11 frag@183.04 frag@237.13 loss@267.06 frag@170.09 loss@419.04 frag@173.99 frag@247.12 loss@65.05 loss@90.07 loss@311.01 frag@265.1 frag@216.03 frag@240.04 loss@87.06 frag@235.08 frag@163.11 loss@138.0 frag@96.09 loss@238.01,0.08191724122 0.0624612011 0.04846271873 0.01510321721 0.01152456738 0.009658373892 0.009655712172 0.009576816112 0.007710629608 0.007446890231 0.007091087289 0.006923883222 0.006773045287 0.006654539146 0.005454983562 0.005322549492 0.00529089896 0.0051218546 0.004998051561 0.004916533828
188,loss@235.08 loss@249.09 loss@267.1 loss@228.06 loss@180.11 loss@239.05 loss@269.07 loss@237.02 loss@213.03 loss@238.02 loss@219.09 loss@231.07 loss@268.09 loss@225.11 loss@239.06 loss@231.13 loss@217.07 loss@235.1 loss@325.14 loss@209.1,0.3242711127 0.1625457704 0.1499825716 0.06910349429 0.05626202375 0.04153545201 0.02230818942 0.009197338484 0.007428935263 0.007226388901 0.005622133613 0.005372019485 0.004769050516 0.004463961814 0.004276237451 0.003855051473 0.003500316525 0.003067757702 0.002791526262 0.002780537121
189,loss@201.06 loss@124.03 loss@266.08 loss@199.03 frag@147.05 loss@192.06 frag@106.07 loss@228.06 loss@218.03 loss@243.09 loss@309.08 frag@105.06 loss@204.07 frag@134.06 loss@206.09 loss@189.07 loss@203.05 loss@203.03 loss@213.05 loss@196.07,0.02202931978 0.01593556255 0.01579454914 0.01540527772 0.0115217017 0.01117632538 0.0107414769 0.009950806387 0.008958010934 0.008600691333 0.007744901348 0.007143209223 0.006971917115 0.006888247095 0.006806731224 0.006788197439 0.006606211886 0.006519796327 0.006413013209 0.006328387652
190,frag@208.09 frag@195.08 frag@247.11 frag@200.09 frag@231.1 frag@169.07 frag@182.07 loss@131.09 frag@293.15 frag@156.06 frag@272.09 loss@116.07 frag@246.1 loss@156.06 frag@329.19 loss@146.09 frag@203.06 loss@74.08 frag@277.08 loss@260.19,0.2825159431 0.1708089858 0.08526723087 0.06669051945 0.06237260997 0.03044582531 0.02649059147 0.02357782982 0.01662168279 0.009278078564 0.009117238224 0.008533032611 0.007414164487 0.006883286871 0.005779153667 0.005364954006 0.005190948024 0.004767844919 0.00458130613 0.004163405858
191,loss@154.15 frag@177.01 loss@287.14 loss@267.06 loss@170.18 frag@245.04 frag@205.07 loss@317.15 loss@263.08 frag@265.06 loss@95.11 frag@247.06 frag@152.01 loss@234.98 loss@196.16 loss@283.02 frag@84.0 frag@235.06 frag@271.05 frag@86.11,0.1795894206 0.1619161218 0.1445191205 0.1075150371 0.02539539896 0.01660555974 0.01584923081 0.008792230859 0.008020333946 0.006945794914 0.005140617024 0.003953923937 0.003845923813 0.003840198973 0.003835792188 0.003653052263 0.003581050085 0.00354961562 0.003326186212 0.003016763134
192,loss@270.07 loss@116.09 frag@193.07 frag@130.12 loss@288.08 frag@246.15 loss@234.98 loss@298.07 loss@265.08 frag@112.11 loss@240.11 loss@171.14 loss@262.08 frag@58.06 frag@227.11 frag@327.14 loss@306.14 loss@304.13 loss@299.14 loss@327.17,0.2713885307 0.1938901395 0.1488245428 0.0558635816 0.0526015386 0.03424619883 0.009701304138 0.007143585011 0.006946419366 0.006060739513 0.005006387364 0.004739531782 0.003783992259 0.003573821625 0.002989920555 0.002718423493 0.002495472087 0.002477284987 0.002441340359 0.002422314137
193,frag@166.05 loss@182.1 frag@183.11 loss@242.15 frag@391.18 frag@150.06 loss@281.12 loss@235.16 frag@315.14 loss@285.06 loss@301.1 loss@292.08 loss@324.17 loss@257.15 loss@330.08 frag@124.06 frag@84.04 loss@299.03 loss@259.09 loss@200.0,0.3784957528 0.2172225118 0.1164501533 0.09456764162 0.006451115012 0.004945099819 0.004544449039 0.003904486774 0.002844719449 0.00257505849 0.002122385195 0.002053205622 0.001682759845 0.001631324412 0.001597573049 0.001594071276 0.001575621543 0.001396776992 0.001346286153 0.00134252687
194,loss@176.01 loss@197.15 loss@197.98 loss@265.04 frag@95.04 frag@120.05 loss@272.07 loss@167.14 loss@312.1 loss@189.16 loss@209.01 loss@232.01 loss@302.2 frag@81.06 loss@256.07 loss@399.18 loss@174.12 loss@161.01 frag@195.15 loss@216.0,0.05239091069 0.04703910649 0.04050807655 0.04048440233 0.02080858685 0.02046266198 0.014663863 0.01280596387 0.01179167163 0.009692897089 0.00874400977 0.006507980637 0.00518253725 0.005143466871 0.005090549123 0.004547503311 0.004520331975 0.004501158837 0.004450254608 0.004367510788
195,loss@244.12 loss@240.09 frag@220.06 loss@224.08 loss@194.06 loss@293.15 frag@109.06 loss@233.11 loss@223.12 loss@304.11 loss@266.14 loss@265.17 loss@231.07 loss@285.11 frag@79.05 loss@317.09 loss@237.06 loss@309.08 loss@209.07 loss@272.15,0.521400094 0.1890389919 0.01501915045 0.01051894948 0.009004115127 0.008770657703 0.007592825685 0.007446997799 0.007229195908 0.006906585768 0.006809717044 0.006406905595 0.006306475028 0.0055298917 0.00549744349 0.004237020854 0.003650663188 0.003524266882 0.003317186842 0.003280135104
196,frag@147.07 loss@147.07 frag@162.09 loss@148.08 loss@150.06 loss@164.11 frag@167.05 frag@201.11 loss@250.17 loss@163.07 loss@145.09 frag@196.11 frag@134.99 frag@202.11 frag@190.09 frag@165.11 frag@141.08 frag@176.07 loss@202.1 frag@288.11,0.3167828023 0.2493585497 0.1908724755 0.1144998521 0.07356017828 0.003643606557 0.003219417296 0.002655818127 0.002160732402 0.002055687131 0.001611977001 0.001408554614 0.001049132552 0.000979747274 0.0007960869116 0.0007867807872 0.0007344732294 0.0007209668402 0.0006900137523 0.000673458504
197,frag@130.0 loss@276.13 loss@263.14 frag@227.12 loss@270.12 loss@285.08 loss@254.09 loss@251.08 frag@120.07 loss@234.04 loss@165.02 loss@207.04 loss@220.05 frag@56.01 loss@234.06 loss@234.12 loss@281.1 loss@224.09 frag@160.1 loss@253.11,0.09311359376 0.06581863016 0.04977427796 0.03562228382 0.03148915246 0.03109413944 0.02396781929 0.01892682724 0.01892211661 0.01609807648 0.01300727483 0.01280882861 0.01109590568 0.01092676539 0.01010418031 0.00983538758 0.008337368257 0.007276664022 0.006635183934 0.006239345763
198,loss@202.09 frag@133.06 loss@200.05 loss@192.06 loss@251.09 loss@201.09 loss@225.06 loss@176.07 loss@196.07 loss@217.1 loss@204.1 loss@211.06 loss@260.09 loss@215.09 loss@199.09 loss@243.09 loss@213.06 loss@184.03 loss@186.06 frag@161.06,0.0736874342 0.05441636592 0.03753571212 0.0348537825 0.01743670925 0.01656864956 0.0160872899 0.01552759111 0.01454610471 0.0136721665 0.01293899305 0.009952938184 0.009690755978 0.008580254391 0.008273661137 0.008175078779 0.007925439626 0.007805008441 0.007561930455 0.007207068149
199,loss@259.12 loss@237.07 loss@261.07 loss@222.07 loss@212.05 loss@178.09 loss@221.06 loss@244.1 loss@230.08 loss@262.12 loss@170.02 loss@275.12 loss@237.02 loss@187.14 loss@229.09 loss@291.09 loss@280.1 loss@223.01 loss@201.02 frag@107.02,0.06570953131 0.05513070896 0.05048090219 0.02904530242 0.02560507692 0.02311785892 0.01526250876 0.01219892595 0.01178393606 0.01032921858 0.007781200111 0.007701790426 0.006825406104 0.0063740029 0.006346622016 0.006294710562 0.006114048883 0.005553855095 0.005141254514 0.004918589722
200,loss@271.17 frag@248.06 frag@256.12 loss@170.1 frag@228.11 loss@110.0 frag@239.1 loss@125.04 frag@274.12 loss@92.03 loss@302.09 loss@326.15 frag@259.05 frag@163.0 loss@175.97 loss@319.03 loss@200.0 frag@198.11 loss@238.09 loss@268.06,0.03676798195 0.02691198699 0.02689925954 0.02236789465 0.01976342499 0.01957244799 0.01894999668 0.01597406156 0.01537073776 0.01497326326 0.01493935939 0.01455827337 0.01401076093 0.01267654821 0.01251584478 0.01221000962 0.01198214106 0.01173820999 0.01041080989 0.0102225123
201,frag@164.02 frag@266.08 loss@165.06 frag@275.12 frag@238.08 frag@191.03 loss@334.08 loss@219.0 loss@146.07 frag@72.98 frag@252.15 frag@212.95 loss@228.97 loss@314.1 loss@111.06 loss@132.06 frag@173.02 loss@279.01 loss@251.02 loss@153.08,0.2717555165 0.2199348062 0.07646146417 0.07414716482 0.03492957354 0.02048011683 0.0146278711 0.008348257281 0.006583245005 0.006410941016 0.006218849216 0.0061755809 0.005766378716 0.005141981412 0.00410549948 0.00406112615 0.003783230903 0.003566555679 0.003209929448 0.003065776546
202,frag@88.04 frag@57.04 frag@82.04 frag@62.02 frag@45.03 frag@73.04 frag@97.08 frag@162.13 loss@231.0 loss@161.96 frag@55.03 frag@68.01 loss@229.01 frag@108.07 frag@43.03 loss@193.0 frag@224.08 loss@94.08 loss@253.01 frag@212.09,0.1614427269 0.09680805355 0.08314917237 0.07572775334 0.05042444542 0.04561311379 0.0367086418 0.03668032959 0.03446356952 0.02635974996 0.01844809204 0.01285815239 0.01273577102 0.01237502601 0.01028766017 0.006227100734 0.005989269819 0.005461156368 0.005361604504 0.005017703865
203,loss@114.07 frag@181.03 loss@136.08 loss@231.04 loss@146.02 loss@128.06 frag@218.04 loss@126.07 loss@102.07 frag@55.04 frag@280.14 frag@129.03 loss@135.01 loss@131.11 loss@139.02 frag@46.06 loss@368.17 frag@181.06 frag@196.08 loss@101.06,0.6099059582 0.1736212373 0.01115952991 0.006853852887 0.006613549776 0.005869643763 0.005329077598 0.004916104488 0.003950227518 0.003864159109 0.003754322417 0.003597257892 0.00332643115 0.003280167002 0.003097846406 0.002040551743 0.001980682835 0.001927073579 0.001926843775 0.001577089657
204,frag@238.12 frag@269.04 loss@304.09 frag@319.07 loss@303.08 loss@105.06 loss@110.0 loss@147.12 frag@207.02 frag@188.05 loss@244.15 loss@269.1 loss@108.09 loss@174.0 loss@326.15 frag@243.05 loss@241.09 loss@310.15 frag@252.05 frag@251.04,0.0811451748 0.04870561138 0.03001052141 0.02313089371 0.02202033252 0.01290102582 0.01270502433 0.0127033405 0.01145361643 0.01019372325 0.009431834333 0.008670611307 0.00850291457 0.008256609552 0.007664583623 0.007620161399 0.006703920197 0.006612371653 0.006284256931 0.006270218175
205,loss@230.15 frag@68.05 loss@209.06 loss@170.08 frag@42.03 loss@313.19 frag@94.06 loss@317.17 loss@127.04 frag@69.06 loss@219.12 loss@255.05 loss@299.13 frag@140.08 loss@220.1 loss@219.14 loss@214.05 loss@187.04 frag@80.05 loss@224.06,0.233811602 0.07032761723 0.06254225969 0.06050328165 0.02787771635 0.01400846895 0.01306725666 0.0125356568 0.01222616527 0.01200100407 0.01117864717 0.01116107218 0.01056104526 0.01046693418 0.009251459502 0.008414733224 0.008327064104 0.007520967163 0.007466418203 0.006889724173
206,frag@145.05 frag@182.1 loss@158.06 loss@252.97 frag@176.07 frag@174.06 frag@157.09 loss@245.1 frag@278.09 loss@136.08 loss@118.06 frag@204.07 loss@192.08 loss@112.06 loss@159.1 frag@328.01 frag@251.1 loss@112.09 frag@208.1 frag@129.06,0.3647897542 0.2521069646 0.2415504009 0.03903749585 0.02187313139 0.0130731063 0.006812660024 0.003883814206 0.002435489092 0.002258146415 0.002043597633 0.001596695161 0.001581875375 0.001179511775 0.001173796714 0.001106780372 0.001075566863 0.001061690738 0.0009753294871 0.0008934579091
207,frag@216.08 loss@139.08 loss@198.02 loss@219.08 loss@128.09 frag@196.1 frag@240.11 frag@241.1 frag@271.11 loss@296.05 frag@260.06 loss@182.09 frag@140.06 frag@295.12 frag@266.1 frag@236.08 loss@161.12 frag@242.09 frag@169.04 frag@204.05,0.406562537 0.2747775316 0.07411372662 0.07101204246 0.0068248678 0.006508931518 0.005094920751 0.004371674266 0.003969945479 0.003747055074 0.003400567686 0.003275285009 0.002859714441 0.002739420626 0.00245507597 0.002328144154 0.002123072976 0.002090960974 0.00204820442 0.001945975702
208,loss@108.06 frag@204.05 loss@91.05 loss@152.07 frag@286.03 loss@168.06 loss@137.08 loss@205.06 frag@136.03 loss@164.07 frag@104.05 loss@64.04 loss@136.09 loss@114.06 loss@140.07 frag@391.17 loss@191.06 frag@144.06 loss@163.1 frag@256.14,0.3954376578 0.1904068291 0.1037305295 0.06003089622 0.008778147399 0.006519502494 0.006509319879 0.006238562521 0.006237194873 0.006053620949 0.005659425631 0.005365001038 0.004064902663 0.003769066418 0.003423967399 0.003374727676 0.003321285825 0.00319108367 0.003121919697 0.003060496878
209,loss@234.06 loss@208.09 loss@249.11 loss@265.11 loss@253.11 loss@251.08 loss@227.08 frag@74.93 loss@298.13 loss@245.09 loss@216.13 loss@232.1 loss@268.12 loss@226.1 loss@249.1 loss@282.08 loss@211.13 loss@222.1 loss@266.13 frag@138.09,0.1539062262 0.07314489037 0.0610461086 0.05845049024 0.04605840147 0.03507626429 0.03417482972 0.03034943342 0.02470968477 0.01961546764 0.01912306622 0.01747371443 0.01677559502 0.01599353179 0.01311009284 0.01310227998 0.01188914664 0.01065939572 0.008437480778 0.005785892252
210,loss@125.06 loss@136.03 loss@163.05 frag@209.11 frag@127.05 loss@175.04 frag@109.04 frag@344.21 frag@245.11 loss@206.05 frag@134.05 frag@83.03 loss@160.03 loss@153.06 loss@238.06 loss@207.99 loss@239.99 loss@208.06 loss@241.06 loss@281.12,0.3369061947 0.1856485456 0.1372698545 0.08564345539 0.05732724443 0.03403991461 0.01692811586 0.0118306987 0.00774826156 0.00647043949 0.005184251349 0.00411718199 0.004039478488 0.00296234386 0.002734741895 0.002647235058 0.002646351699 0.002543207724 0.002418659395 0.002387173241
211,frag@125.05 loss@225.09 loss@151.1 loss@169.07 frag@165.07 frag@111.02 loss@110.05 loss@230.06 frag@85.09 frag@167.09 loss@261.13 frag@152.06 frag@349.07 frag@182.98 frag@116.98 loss@124.01 loss@213.13 loss@302.08 loss@164.1 frag@297.17,0.09122277796 0.08223257959 0.08070159703 0.06913300604 0.05858391523 0.04027754068 0.02802514285 0.02404609323 0.02091798373 0.01182911359 0.01057947893 0.00994738657 0.00957961753 0.008749133907 0.007973229513 0.007761791814 0.007446497213 0.007049556356 0.006962126121 0.00667706551
212,loss@145.06 loss@240.07 loss@247.05 frag@146.07 loss@199.09 loss@186.99 loss@175.11 loss@218.03 loss@473.29 loss@222.1 loss@177.08 frag@106.06 loss@178.1 loss@234.11 loss@269.13 loss@189.07 loss@234.17 loss@235.1 loss@183.05 loss@346.14,0.3750977814 0.2177464217 0.1285601109 0.1223819405 0.00729503436 0.006530918647 0.006193736568 0.004773125518 0.004755447153 0.00372504699 0.003675046843 0.00351751619 0.003336207708 0.002913593547 0.002543235663 0.00243695383 0.00209306227 0.002085248474 0.001861442928 0.001798999147
213,frag@43.02 frag@45.03 frag@57.03 frag@87.04 loss@421.16 loss@349.09 loss@230.0 loss@105.04 frag@67.05 frag@97.03 loss@185.11 loss@112.05 loss@445.16 frag@97.06 frag@85.06 frag@41.04 loss@113.01 frag@303.05 frag@71.05 frag@173.55,0.5813758373 0.2159400731 0.09702875465 0.07175935805 0.006810617168 0.00252328557 0.002401271602 0.002392583061 0.001805880223 0.001299022231 0.001162821427 0.001043594559 0.0007524648681 0.0005672843545 0.0004763602046 0.0004639972467 0.0004628424649 0.0004141721583 0.0004011966812 0.0003287018335
214,frag@141.02 loss@176.12 loss@196.15 loss@176.0 loss@225.16 frag@91.04 loss@265.13 loss@190.13 loss@116.1 frag@222.99 loss@112.09 loss@104.99 frag@217.15 frag@264.1 frag@269.02 loss@144.09 frag@295.09 loss@276.17 frag@325.06 frag@116.96,0.4058996737 0.1991141289 0.09110748023 0.06560003757 0.03167679161 0.0290826764 0.007420924492 0.007007587701 0.006193848327 0.005864928011 0.002871479141 0.002684847219 0.002674456453 0.002476996742 0.002178676892 0.001893699518 0.001568413107 0.001428846619 0.001386811142 0.001381505979
215,loss@148.06 loss@163.09 loss@130.05 frag@268.14 frag@244.11 frag@321.09 frag@207.16 frag@200.06 frag@174.1 loss@132.07 frag@161.05 frag@174.07 frag@267.11 loss@176.06 loss@165.09 frag@177.07 frag@187.07 loss@127.09 loss@267.01 loss@308.07,0.369212985 0.1827109307 0.08246274292 0.04796385765 0.04576952383 0.02405030839 0.02045882121 0.01352882665 0.009849716909 0.009733785875 0.009484665468 0.007509086747 0.005977580324 0.005730329081 0.005022852682 0.00459302403 0.003449102165 0.002997043543 0.002851084806 0.002847820986
216,frag@222.09 loss@154.05 frag@235.09 frag@171.03 loss@128.01 frag@190.08 frag@246.08 frag@251.13 frag@196.06 frag@205.04 frag@195.08 frag@231.05 frag@219.07 frag@234.06 loss@132.09 frag@183.08 loss@129.05 frag@304.16 loss@296.07 loss@99.05,0.1278877407 0.1105359569 0.1038748771 0.07234883308 0.04571887106 0.04129800573 0.0280148983 0.02378491685 0.02345223725 0.02256435901 0.01724531315 0.01488646213 0.009741511196 0.007826665416 0.007537468802 0.007398113143 0.006778733339 0.00672443537 0.006686073728 0.006107137538
217,frag@55.05 frag@69.07 frag@57.07 frag@83.09 frag@41.04 frag@59.05 loss@96.06 frag@97.1 frag@43.05 frag@71.09 frag@102.09 loss@185.14 loss@171.16 loss@187.12 frag@112.08 loss@332.09 frag@84.08 frag@82.06 frag@72.04 loss@349.12,0.3712299466 0.1859174818 0.1552391499 0.06716182083 0.04372236878 0.03976656497 0.01711839996 0.01302880514 0.01219480578 0.009526334703 0.0073485584 0.005756102502 0.005734229926 0.004348648246 0.003792213043 0.003315263428 0.002611004747 0.002417733893 0.002341748681 0.002234691288
218,loss@197.11 loss@314.09 loss@257.13 loss@103.08 loss@277.11 loss@211.06 loss@257.14 loss@240.1 loss@324.15 loss@265.15 loss@309.08 loss@320.11 loss@290.09 loss@327.15 loss@199.08 loss@314.14 loss@210.13 loss@175.03 loss@284.15 loss@302.12,0.3331782222 0.06014926732 0.0432195738 0.03857446834 0.02435331419 0.0191517733 0.01830983162 0.01512588654 0.01123197936 0.01102903858 0.01097082719 0.008893237449 0.008759686723 0.00860785041 0.007784372196 0.007321163546 0.006322201807 0.006162798032 0.005635628477 0.005310075823
219,loss@217.07 loss@186.04 loss@268.05 frag@256.06 loss@152.07 frag@161.04 frag@306.11 loss@247.08 loss@212.1 frag@172.03 loss@168.05 frag@173.95 loss@258.07 frag@228.06 loss@226.04 loss@213.05 loss@191.06 loss@217.04 loss@233.07 loss@315.12,0.06803543121 0.04725155979 0.03943575174 0.03894395009 0.02935200557 0.02543996274 0.02003135905 0.01677418686 0.01465385687 0.0135368295 0.01300529949 0.01300267037 0.01234426908 0.01155336108 0.01038452331 0.0100036459 0.009355064481 0.008712670766 0.008617212065 0.00843784865
220,frag@95.05 frag@79.05 frag@77.04 frag@111.04 frag@107.05 loss@239.1 loss@168.04 loss@243.15 loss@355.15 frag@125.06 loss@396.09 loss@278.1 frag@139.04 frag@123.04 frag@97.06 loss@276.04 loss@448.16 frag@80.06 frag@178.06 loss@223.08,0.7135149837 0.1849318445 0.03555485979 0.01151489373 0.008012270555 0.005717708264 0.004603658803 0.004236108623 0.004175989889 0.002808379708 0.002216785913 0.001900650677 0.001303829951 0.001285372535 0.001271389076 0.0009823802393 0.0008020310197 0.000764983648 0.0005767355324 0.0005582740996
221,frag@151.03 frag@166.03 frag@179.04 frag@150.02 loss@94.05 frag@179.05 frag@165.01 frag@108.02 loss@171.01 frag@180.03 loss@131.99 loss@111.11 loss@138.06 loss@157.1 frag@255.12 frag@124.02 loss@394.08 loss@157.03 frag@156.02 frag@138.01,0.1909234971 0.1051387489 0.1040872037 0.07322737575 0.06332600862 0.05676658079 0.04646777734 0.04035454616 0.02482856624 0.01911668107 0.01586013846 0.01538818981 0.01274916902 0.0118845636 0.01150118746 0.01117734239 0.01015564892 0.007647492923 0.007625142578 0.006492670625
222,loss@277.18 loss@276.13 loss@256.14 loss@250.12 loss@299.19 loss@195.15 loss@227.14 loss@226.18 loss@248.04 loss@180.0 frag@272.08 frag@96.02 frag@237.13 loss@258.01 frag@56.01 loss@336.09 loss@240.2 loss@288.1 loss@281.02 loss@196.95,0.05209636316 0.03347114846 0.03163474053 0.02306950092 0.01866254024 0.015645165 0.01200754661 0.01038046274 0.01030050684 0.009213373065 0.008874884807 0.007534962613 0.00646866532 0.005926494952 0.004536346067 0.00425322447 0.004128437024 0.003994368482 0.003603934078 0.003473652527
223,frag@159.04 frag@141.05 loss@147.11 loss@260.09 frag@110.02 loss@164.02 loss@199.09 loss@244.14 loss@306.15 loss@257.08 loss@161.09 loss@305.1 loss@239.08 loss@187.09 loss@306.19 loss@258.13 loss@238.09 frag@196.11 loss@291.12 loss@258.15,0.5328965783 0.2351120859 0.04440073669 0.04159075767 0.004369692877 0.003534344723 0.003262038808 0.003215308534 0.002763629192 0.002663401887 0.002406334272 0.002309391275 0.002292892663 0.002251527039 0.002148860833 0.002013340127 0.001716121915 0.001600332442 0.001577017247 0.001391566126
224,loss@288.12 loss@258.02 loss@282.17 loss@164.12 loss@240.01 loss@239.03 loss@336.15 loss@305.11 loss@254.17 loss@254.03 loss@252.04 loss@351.16 loss@323.05 loss@234.19 frag@188.02 loss@200.0 loss@269.16 loss@185.96 frag@345.17 frag@86.07,0.08158864081 0.04718594253 0.04293896258 0.02072621137 0.0141747361 0.01334618963 0.01299205795 0.01078492682 0.0105902357 0.0104995789 0.01030153688 0.009755532257 0.009652557783 0.009542167187 0.009194895625 0.009088343941 0.008309582248 0.007492926903 0.007330684457 0.007002362516
225,loss@199.08 loss@188.08 loss@104.06 loss@231.1 loss@288.11 loss@233.12 frag@106.06 frag@139.07 loss@210.13 loss@202.09 loss@192.06 loss@228.06 loss@196.09 loss@235.11 loss@195.09 frag@110.05 loss@265.05 loss@206.11 loss@254.08 loss@188.13,0.2522874773 0.09401462972 0.02682160027 0.0138693545 0.01263370737 0.01120586321 0.01097815577 0.0100500742 0.009123858064 0.008570343256 0.008566666394 0.007129078731 0.006946793292 0.006556775887 0.006271793973 0.005946652498 0.00581134716 0.005811042152 0.00571318157 0.005292846356
226,loss@190.09 loss@203.07 loss@109.09 loss@203.04 frag@191.12 loss@175.08 loss@205.04 loss@207.08 loss@202.11 frag@121.08 loss@204.11 loss@134.03 loss@268.16 loss@180.08 loss@184.04 loss@175.05 loss@206.06 loss@193.09 loss@190.01 frag@176.05,0.1206984743 0.09599071741 0.08048798144 0.07460238785 0.07058525085 0.05051327497 0.02906692587 0.02161562629 0.02131665871 0.01617381349 0.00973067712 0.009689690545 0.009246805683 0.008769313805 0.007136068307 0.006880888715 0.006675440818 0.006202490069 0.00590449851 0.005823738873
227,frag@244.1 frag@249.14 loss@266.02 frag@270.08 frag@87.5 loss@180.03 loss@356.1 loss@368.14 loss@95.01 loss@358.14 loss@354.08 frag@90.04 loss@315.06 loss@108.98 loss@82.01 frag@260.09 loss@387.17 frag@277.13 loss@176.05 loss@168.59,0.07308078557 0.04345903173 0.04138395563 0.03861001134 0.03401069343 0.03130182996 0.02880372666 0.02330346406 0.01269575767 0.01048741955 0.008364091627 0.007683934178 0.007057968993 0.006631322671 0.006462811958 0.00631218683 0.00593578117 0.005659264978 0.00562503282 0.005090670194
228,loss@257.05 frag@92.03 loss@312.1 loss@189.06 frag@106.04 loss@291.16 loss@242.01 loss@197.09 loss@256.07 loss@144.01 frag@130.02 loss@264.09 loss@243.04 loss@330.12 loss@223.01 loss@179.08 loss@241.04 frag@93.03 loss@245.15 loss@292.13,0.2886494994 0.1681689322 0.05640650913 0.03763921559 0.02724596299 0.02483149618 0.02120192535 0.01726698689 0.0166353453 0.01311874203 0.01275987085 0.01202102937 0.01064665057 0.009803787805 0.009785572998 0.007010975853 0.006153863389 0.00563278934 0.005468146876 0.005434806459
229,frag@74.93 frag@244.05 frag@221.09 loss@254.06 frag@176.07 loss@244.11 loss@242.11 loss@242.08 frag@133.09 loss@273.13 loss@90.02 loss@269.13 loss@241.1 loss@270.12 loss@329.07 loss@233.07 loss@227.03 loss@103.08 loss@184.11 loss@234.12,0.09220001101 0.07966251671 0.02768655308 0.02449612878 0.02250155807 0.0190698728 0.01826177351 0.01738568395 0.01702567562 0.01419192087 0.01349491719 0.0116826091 0.01014356222 0.009499216452 0.009398105554 0.007590188645 0.007107044104 0.006762265693 0.006730411667 0.006609750912
230,frag@92.03 frag@156.04 loss@330.12 frag@261.08 loss@264.1 loss@216.08 loss@99.01 frag@104.03 loss@165.0 loss@226.18 frag@54.05 loss@143.05 frag@260.07 loss@180.03 loss@144.01 frag@42.56 frag@373.18 loss@358.23 frag@167.04 frag@273.06,0.08271178603 0.05640158057 0.0287823081 0.02058232948 0.01667046174 0.01398931723 0.01366442256 0.01279171184 0.01230143383 0.01207524352 0.01093561482 0.006619420368 0.006473077927 0.006372855045 0.005823834334 0.005439043976 0.00522671314 0.005169698503 0.005002837162 0.004939796869
231,loss@276.09 loss@237.18 loss@138.11 frag@55.02 loss@245.16 frag@269.1 loss@212.12 loss@135.02 loss@193.15 loss@281.07 frag@115.02 loss@232.18 loss@231.04 loss@144.03 loss@287.03 frag@84.04 loss@126.0 loss@259.01 loss@257.16 loss@227.0,0.06570269167 0.05478002504 0.04206624627 0.03431772441 0.0252531711 0.02143441699 0.01534956321 0.01445725281 0.01442876831 0.01305186283 0.01089913677 0.009428554215 0.008624345064 0.008511289023 0.007249952294 0.006657916121 0.006540682167 0.00631702086 0.006218529772 0.006001692265
