epoch,reconstruction,kl,seconds
88,4693.246773693049,205.50665468590282,5.790961251999988
89,4689.745956848715,206.7111976124416,5.800265691999812
90,4684.714852876752,207.79133106837762,5.794427409000036
91,4680.1931038259345,208.73122441657236,5.796003805000055
92,4676.553300233645,209.81553607120694,5.795896018000121
93,4673.913889091706,210.99866350120473,5.803805624999995
94,4670.086745217582,212.3419267886153,5.8162675749999835
95,4664.508770808995,212.80867189781688,5.805145286999959
96,4664.202686915888,213.98049427638543,5.794614206000006
97,4657.685647269275,214.6224148474007,5.785624218000066
98,4655.758047513873,215.31604888060383,5.786009910000075
99,4651.910197320385,216.49650160174502,5.784942436999927
100,4649.874493465245,217.30086709851417,5.80043452200016
101,4643.971255293516,217.4625187098423,5.798572010999806
102,4641.396009783878,218.6184187559324,5.785212171000012
103,4638.260618976344,219.77867083683194,5.791016340999931
104,4639.001460280374,220.48403103552133,5.795277867999857
105,4637.661527544538,221.03974329868208,5.8012678009999945
106,4630.21746312792,221.86447157815238,5.797177677000036
107,4633.873923043225,222.62125717590902,5.789911459999985
108,4631.146940712617,223.38788882817065,5.794674622999992
109,4623.591858480579,224.17847692186587,5.783638548999988
110,4623.604200131425,224.88732696247993,5.793098263000047
111,4619.474677825642,225.7594999509437,5.851431855000101
112,4620.258232330608,226.65927409234448,5.886549191000086
113,4613.861120491384,226.94596149765442,5.8739932280000176
114,4614.159314307097,227.57589621855834,5.811295155999915
115,4606.833883980725,228.31516215957214,5.8129819129999305
116,4602.041727511682,228.94152475517487,5.777106705000051
117,4604.631379599883,229.41339225412528,5.807820339000045
118,4601.227126076957,230.31256673937645,5.769070732000046
119,4602.425630658587,230.64305970379127,5.797406433000106
120,4596.160069545853,231.32631619177133,5.887464143999978
