epoch,reconstruction,kl,seconds
78,4788.510774131133,181.56096399610288,5.850291914000991
79,4783.6633186696845,182.69201203818633,5.827064644996426
80,4777.626784280082,184.13071905118284,5.838605599012226
81,4772.623101635514,185.31149562942647,5.861448488009046
82,4769.505206812208,186.1386477746696,5.835472524006036
83,4763.635609849591,187.25938429787894,5.855604427997605
84,4755.333518910631,188.1380561044283,5.829561197999283
85,4753.362277307243,189.23921246394931,5.8784447079960955
86,4751.641505731601,190.47398775760257,5.843941372993868
87,4745.560638142523,191.3802839617863,5.874587440994219
88,4741.824209623248,192.1592094920506,5.842103510003653
89,4738.665353935456,193.63426522228204,5.853065926989075
90,4733.135249342874,194.29594278781212,5.840712952995091
91,4727.8757210134345,195.9591526494962,5.862324743997306
92,4725.291595173773,196.5381863317757,5.856954718998168
93,4722.653274678738,197.39115577769056,5.858081621001475
94,4718.3000556731895,198.17194715838565,5.8413453020039015
95,4712.301274094626,199.46322860004747,5.845357943995623
96,4711.639643874124,200.10069930887667,5.8495640579931205
97,4704.967549832068,201.19303551789756,5.849705083994195
98,4703.404561550818,201.82911368396796,5.8229745749995345
99,4699.558005074475,202.83736326984155,5.8424258710001595
100,4697.9958473276865,203.32931946371204,5.844297368996195
101,4691.513480213201,203.902099894586,5.83451898599742
102,4688.7868310090535,204.20801979136243,5.850290762013174
103,4685.705128322138,205.23083553135953,5.849770354994689
104,4686.165928920853,205.91218082035815,5.8384038980002515
105,4685.446462470794,206.7396452716578,5.850746699012234
106,4678.775007301402,206.99570700386974,5.836103961992194
107,4682.183260623539,207.61521441022927,5.847964386004605
108,4681.000041070385,208.05842918324694,5.8436365780071355
109,4672.486401139019,208.83693245861016,5.84680152600049
110,4673.517509674358,209.4945068359375,5.831060676006018
111,4668.6506370473135,210.44486001273182,5.857193282005028
112,4669.809123101635,210.60034807151723,5.83874728900264
113,4663.152727073598,211.46414569605176,5.847620904998621
114,4662.899117443049,211.99232696818413,5.8334125989931636
115,4656.891523985105,212.31457876045013,5.841117625008337
116,4651.334855979848,212.92954004590757,5.833868693007389
117,4653.96673755111,213.39610019576884,5.8453193769964855
118,4651.241512120327,213.98600098797095,5.826302190005663
119,4652.433758031542,214.6175107866804,5.8465123170026345
120,4645.8479300525705,215.16938553569472,5.859975207000389
