epoch,reconstruction,kl,seconds
1,6266.439868392231,1.1971512202904604,6.329498484992655
2,6092.9104026723135,15.827958922519862,5.681863778998377
3,5919.964998904789,36.43444505138932,5.679702665001969
4,5861.355076299649,37.200956291127426,5.670125828997698
5,5787.7844169830605,45.76078678737177,5.6837138529954245
6,5749.855555454147,45.27750189950533,5.682251203004853
7,5732.45275536653,45.910009152421324,5.726471713001956
8,5718.7092399240655,49.557845677170796,5.719039581003017
9,5689.2834632374415,51.705013952522634,5.693808561001788
10,5664.905679577979,54.05115063390999,5.7204346639919095
11,5650.970511463201,54.478349382632246,5.6992802289896645
12,5638.545542494159,54.45621426306038,5.684227454999927
13,5634.539208528037,55.279815745130875,5.679277064002235
14,5618.063029351635,59.27910072112752,5.688569095000275
15,5596.230299905082,61.37271791975075,5.680018693994498
16,5592.275846962617,62.38620230416271,5.683865839004284
17,5574.7790458893105,63.23028592974226,5.6866686809953535
18,5565.047326774241,65.26833368461823,5.672255361001589
19,5534.373457578855,69.83267878594799,5.695222882000962
20,5508.1642769786795,72.8711761046793,5.685278524004389
21,5478.697416216413,75.6896120588356,5.672057889998541
22,5452.160092362734,76.82757432884145,5.670262040992384
23,5431.664815457068,78.22370575521595,5.6850652800058015
24,5414.13995874708,81.15586503643856,5.672348869993584
25,5391.618456118575,83.18246246052679,5.692592691004393
26,5373.8642578125,84.15414286105432,5.671399333004956
27,5356.396215135806,85.71347323979172,5.701707915999577
28,5342.084020882009,87.86478759195202,5.702452698998968
29,5326.442163770444,89.63026734824493,5.691984233999392
30,5301.314927716122,92.01371800788095,5.680794790008804
31,5284.138858973423,94.58257871253468,5.694625709002139
32,5265.493520005841,97.7647214515187,5.6768499220052036
33,5245.765072831484,100.29623790990526,5.687458582993713
34,5222.893490800234,102.83343855242863,5.669113174008089
35,5204.016245619159,105.74013005907291,5.685927792001166
36,5186.446101964077,108.27763758864359,5.673442571001942
37,5168.066123320677,110.66114479136245,5.669832080995548
38,5151.742251387266,112.97204425847418,5.693564727000194
39,5135.391168041764,115.39187294077651,5.713037855995935
40,5116.432443779206,118.34195145936769,5.650610315002268
41,5106.557233863902,121.23091104097456,5.685800147999544
42,5087.175689982477,124.06841377900025,5.68132580499514
43,5075.232494889019,126.66077972126898,5.6906478949968005
