topic_id,top_words,top_probabilities
10,loss@139.04 frag@151.01 loss@153.04 frag@178.02 frag@114.03 frag@161.03 frag@77.0 loss@129.04 frag@113.01 frag@119.04 frag@136.04 frag@53.04 frag@161.01 frag@123.01 frag@85.01 frag@198.16 loss@141.04 frag@225.03 frag@303.09 frag@79.04,0.1862117946 0.1455563754 0.1362031102 0.01306376979 0.01068896148 0.004930144176 0.004898759536 0.004479744006 0.00443198299 0.004027035553 0.003304290352 0.003181179753 0.00273238006 0.0026849797 0.002475633519 0.002455567243 0.002347089117 0.002340556821 0.002269741148 0.002105939668
11,loss@168.08 frag@210.09 frag@178.05 frag@223.06 loss@252.1 frag@303.03 frag@195.05 frag@140.05 frag@192.1 loss@178.05 frag@193.09 frag@277.11 frag@151.02 loss@152.05 loss@237.13 loss@94.04 frag@338.14 frag@350.18 loss@478.17 frag@254.09,0.2070966214 0.1048932448 0.07992119342 0.05295623094 0.03336507082 0.007011312991 0.006762619596 0.004727565683 0.004126376938 0.003805767046 0.003540003207 0.00352025521 0.003438329557 0.003392857034 0.003145845374 0.003043923061 0.002962828381 0.002766910009 0.002748927101 0.002656194381
12,frag@125.08 loss@248.12 loss@246.11 loss@235.12 loss@168.09 loss@259.1 frag@114.0 frag@201.14 frag@218.1 loss@152.08 loss@273.11 loss@276.15 frag@275.18 loss@251.15 loss@252.0 frag@84.09 loss@261.14 loss@188.08 frag@112.99 frag@182.13,0.03572867811 0.03127178177 0.0300471168 0.02901853435 0.02806444839 0.02307222225 0.01656947471 0.01522435993 0.01522229891 0.01404136233 0.01137182117 0.0102643203 0.00938620232 0.009170724079 0.008849249221 0.008774485439 0.006729053799 0.00639471598 0.006382608321 0.006367797963
13,frag@190.05 loss@202.06 frag@172.04 frag@162.05 frag@116.05 frag@231.15 frag@144.04 loss@136.02 frag@257.11 frag@105.06 frag@187.09 frag@288.04 loss@188.06 loss@206.07 frag@185.03 frag@46.34 loss@74.01 frag@244.05 frag@184.06 frag@87.07,0.2305893451 0.1598142087 0.01572387666 0.006382627878 0.003436065977 0.003180069616 0.002887038048 0.002821147675 0.002779070521 0.002710962901 0.002327202586 0.002292638179 0.002282180823 0.002226807177 0.00216649822 0.002153520705 0.002122734673 0.002061337 0.001935080625 0.0018956071
14,loss@178.07 loss@80.04 loss@206.07 frag@147.03 frag@124.04 frag@51.02 frag@185.03 frag@162.05 frag@178.06 frag@115.03 frag@120.04 frag@93.04 frag@145.04 frag@119.06 frag@105.06 frag@198.09 frag@190.05 frag@206.06 frag@191.08 frag@171.01,0.2896459401 0.02284433506 0.009473220445 0.008406953886 0.007671358064 0.007635898888 0.007187688723 0.006781328935 0.005959422793 0.00591734983 0.005420008209 0.005352698732 0.004522930365 0.004423120525 0.003778096288 0.003615768626 0.003501184518 0.003484527348 0.00346445269 0.003208803944
15,frag@206.08 loss@134.06 loss@556.18 loss@135.07 frag@208.1 frag@341.12 frag@154.06 loss@132.06 frag@171.06 loss@110.07 frag@195.02 frag@364.13 frag@148.04 frag@297.09 frag@150.09 frag@128.05 loss@43.99 frag@247.01 frag@256.05 frag@130.04,0.2325823158 0.2311728299 0.0170348566 0.003920543473 0.003233082127 0.002925752895 0.002337810351 0.0023000082 0.001941752853 0.001835177653 0.00173096254 0.00163173792 0.001568790874 0.001425003633 0.001385867829 0.001369376667 0.001349720405 0.001349031227 0.001303472091 0.001279839082
16,loss@287.04 frag@208.07 frag@123.08 frag@110.02 frag@138.05 frag@190.06 frag@161.06 frag@178.06 loss@198.07 frag@211.01 frag@204.14 loss@244.16 frag@93.07 frag@59.0 frag@278.07 loss@227.15 frag@186.08 frag@159.08 frag@67.05 frag@45.03,0.1101652309 0.004018571228 0.002821024507 0.002804953838 0.002345208544 0.002301867818 0.002199939219 0.001995256403 0.001932211919 0.001924675424 0.001913244836 0.001716201194 0.001707959338 0.001662161201 0.001612522989 0.001539586112 0.001517045661 0.001516865566 0.001462713466 0.00145591551
17,loss@115.1 frag@222.09 frag@232.11 frag@251.13 frag@102.97 loss@156.12 loss@262.09 frag@291.05 loss@193.0 loss@119.09 loss@157.1 loss@213.97 frag@270.12 frag@126.03 loss@200.19 loss@179.97 frag@218.13 frag@188.93 loss@123.09 frag@206.01,0.1289613247 0.047236301 0.02344097942 0.02253972553 0.01749080606 0.01574484259 0.01318419632 0.01283475384 0.01113958005 0.01099588722 0.01058813278 0.01016901899 0.0097977072 0.008447795175 0.008407218382 0.008318673819 0.00810827408 0.008098173887 0.007003088947 0.006497584283
18,loss@144.09 loss@159.11 loss@116.1 loss@148.11 frag@141.02 frag@278.07 frag@413.2 frag@163.05 frag@201.07 frag@115.02 frag@233.13 frag@247.16 frag@262.16 frag@186.06 frag@235.09 frag@172.97 frag@154.06 frag@104.02 frag@76.04 frag@305.13,0.2296254784 0.06498420984 0.03358852491 0.01289000083 0.007183305919 0.005525316577 0.00483907247 0.00481063826 0.00468562264 0.004517954774 0.004228963051 0.003923678771 0.003878354561 0.003638411639 0.003573188558 0.003560874378 0.00350686349 0.00346998428 0.003385547781 0.003341705771
19,frag@155.05 loss@170.09 frag@155.06 loss@171.08 frag@145.06 loss@314.12 loss@316.1 loss@202.06 frag@332.06 frag@185.03 frag@128.04 loss@205.1 loss@176.08 loss@165.0 loss@118.07 loss@171.07 frag@239.08 frag@133.06 loss@95.99 frag@123.08,0.1305071414 0.1125829071 0.04937873781 0.02296164446 0.01532380097 0.01029721834 0.00385084725 0.002774067223 0.00239092228 0.002322742483 0.002257927554 0.002188184531 0.002025902737 0.001978370827 0.001925931312 0.001899198862 0.001824072795 0.001722479006 0.001692074118 0.001669870922
20,frag@99.08 frag@57.03 frag@43.02 frag@67.05 frag@97.06 loss@445.16 loss@223.09 frag@81.07 loss@169.11 frag@79.05 loss@202.13 loss@172.09 loss@301.15 loss@285.15 loss@238.1 loss@105.04 loss@421.16 loss@239.16 loss@236.15 frag@87.04,0.1767703593 0.09626606852 0.01821089536 0.01180320419 0.01022566948 0.009408190846 0.007479413413 0.006147555076 0.005789445248 0.005617346149 0.005299253855 0.005212488584 0.005030350294 0.004530793056 0.004448117688 0.004362457432 0.004217769485 0.004144478589 0.004022033885 0.00373256579
21,loss@287.05 frag@227.03 frag@272.18 loss@254.06 frag@344.11 frag@199.03 loss@203.06 frag@149.02 frag@224.04 loss@54.02 frag@241.02 frag@162.05 frag@181.04 frag@346.13 loss@120.06 loss@149.06 frag@256.96 loss@287.07 frag@185.03 loss@242.13,0.1368833929 0.09505517036 0.006831494626 0.006652932614 0.005131552462 0.00513028726 0.004274831153 0.004085469525 0.003483496606 0.003415112616 0.002887223614 0.002650773386 0.002573427977 0.002532461891 0.002385374391 0.002356654732 0.002306439681 0.002272157464 0.002260458888 0.002257034415
22,loss@124.05 loss@138.07 frag@286.03 frag@295.14 frag@267.05 frag@190.09 frag@256.14 frag@180.1 frag@175.06 frag@165.09 frag@241.05 frag@161.06 frag@173.09 loss@137.08 frag@47.23 frag@177.09 frag@340.13 frag@139.04 frag@170.98 frag@150.04,0.1823587567 0.1379082352 0.04033616185 0.02580212057 0.01172097865 0.006164441351 0.005544907879 0.005374455359 0.004136826377 0.003954921849 0.003689481877 0.003540624632 0.003346460639 0.003099783789 0.002577809151 0.002446126658 0.002414771356 0.002349116141 0.002348026261 0.002282675589
23,loss@178.08 loss@278.16 frag@162.03 frag@115.03 loss@181.11 frag@290.14 frag@191.02 loss@211.03 frag@297.09 frag@205.13 frag@171.05 frag@166.1 frag@138.09 frag@123.05 frag@120.07 frag@196.03 frag@188.11 frag@219.12 loss@250.07 frag@112.99,0.2526365221 0.01023846027 0.006000007503 0.005567793269 0.004438564647 0.003530135145 0.00327943638 0.003239945974 0.003122752532 0.003093512729 0.002640255727 0.002491253195 0.002484464552 0.002412697067 0.002335251076 0.00226452644 0.002062545391 0.001993260812 0.001858438482 0.001765662339
24,loss@68.06 frag@205.1 frag@256.11 loss@288.07 frag@233.08 frag@238.12 frag@171.97 frag@43.03 frag@304.12 frag@279.17 frag@279.13 loss@126.07 loss@86.07 loss@232.08 frag@183.06 loss@111.1 frag@49.68 frag@276.15 loss@128.99 frag@180.07,0.2057152092 0.09138761461 0.0609518066 0.05974522606 0.0548693724 0.0254868567 0.02367918566 0.01632002182 0.01549027488 0.01405014005 0.01051563583 0.006842168979 0.006373984739 0.006109025329 0.00576652959 0.005479160696 0.005084233824 0.004374765325 0.004209259525 0.003916356713
25,frag@268.14 frag@227.09 frag@291.11 loss@229.1 frag@320.16 loss@120.03 loss@299.06 loss@291.11 frag@159.04 frag@279.09 frag@174.1 frag@166.08 loss@193.13 frag@207.07 loss@344.11 frag@277.19 loss@223.06 loss@164.08 loss@161.07 loss@107.07,0.07063435018 0.06890227646 0.03637073562 0.00679058861 0.005578133278 0.004182948265 0.003586549312 0.003490814706 0.003457803978 0.003380677197 0.0030734553 0.002850370482 0.002757244976 0.002719510114 0.002702937927 0.002302931622 0.002274076454 0.002216437366 0.002141939942 0.002136081224
26,frag@155.12 loss@246.17 frag@241.14 loss@214.14 loss@474.25 frag@170.98 frag@141.1 loss@290.16 loss@181.11 frag@74.1 frag@124.08 loss@238.15 frag@98.1 frag@120.07 loss@81.97 frag@96.08 frag@71.09 loss@291.13 frag@208.04 loss@264.16,0.1410019398 0.1113887131 0.1017821282 0.01960891858 0.01442376245 0.008125456981 0.004930529278 0.004325189628 0.004318094812 0.004272394348 0.003041267628 0.003007916734 0.002747029765 0.002726233331 0.002645682311 0.002629782306 0.002527398523 0.002518513473 0.002485200763 0.002417322947
27,frag@164.12 loss@163.11 loss@206.15 loss@188.14 frag@272.12 loss@115.11 loss@219.01 frag@148.09 frag@130.04 frag@125.07 frag@268.09 loss@174.03 frag@231.12 loss@219.12 frag@190.1 frag@162.1 frag@150.1 frag@159.05 frag@235.16 loss@190.12,0.1994508654 0.1720552593 0.0812485069 0.02802985348 0.02305761352 0.02101131529 0.01640455052 0.01238269173 0.008782787248 0.006638475228 0.005776359234 0.005394505337 0.005234630313 0.005150960293 0.004960770253 0.004772562068 0.004301266279 0.004269375 0.00411279127 0.003905713791
28,loss@205.12 loss@168.13 loss@271.13 frag@170.13 loss@254.11 frag@108.08 frag@150.04 frag@150.13 frag@94.07 loss@319.17 frag@112.09 frag@189.14 loss@260.15 loss@347.09 frag@228.96 frag@196.11 frag@95.01 frag@177.08 frag@127.12 frag@114.0,0.1042995751 0.09154096246 0.03294308856 0.02062408812 0.01609618776 0.01585937291 0.009803104214 0.009718486108 0.009123778902 0.008943759836 0.008769705892 0.008459497243 0.008354838938 0.007373309229 0.006766154896 0.00659221923 0.006564956624 0.006283318624 0.006118316203 0.005747445393
29,frag@82.06 loss@208.12 frag@82.07 frag@83.07 loss@237.15 loss@209.13 frag@68.05 frag@94.07 frag@84.08 frag@56.05 loss@249.15 loss@186.14 frag@139.09 frag@84.06 loss@163.05 loss@221.15 loss@238.11 frag@111.06 loss@262.14 frag@42.03,0.1214213297 0.04261101037 0.02548692562 0.01974812709 0.01805664971 0.01763325557 0.01637712866 0.01634576544 0.01515552774 0.01445593592 0.01331341453 0.01235411037 0.01200404298 0.01133756246 0.01123869047 0.009710881859 0.009438022971 0.008708186448 0.008243891411 0.008138492703
30,frag@152.07 frag@150.05 loss@167.06 loss@182.07 loss@163.03 frag@180.07 loss@165.04 frag@322.17 loss@192.05 loss@172.06 loss@152.06 frag@120.04 loss@175.12 frag@141.14 frag@154.02 frag@150.04 frag@124.04 frag@311.14 loss@193.04 loss@110.06,0.1868766546 0.1298845261 0.1011838987 0.0888986066 0.08137653768 0.01260945294 0.01149423886 0.006400974002 0.006237817463 0.005695234984 0.004902796354 0.004764726851 0.004709337372 0.004216831643 0.004148907494 0.003947478253 0.003537543118 0.003340265714 0.00302135339 0.00288112089
31,frag@110.1 frag@96.08 frag@74.06 frag@82.06 loss@283.03 frag@60.04 frag@181.13 loss@290.14 frag@83.07 frag@100.04 frag@197.17 frag@43.05 loss@252.16 frag@86.06 loss@302.17 frag@97.09 frag@166.12 frag@44.05 frag@84.08 loss@146.11,0.07072526217 0.01449292526 0.01180018578 0.008277413435 0.008136529475 0.007483363617 0.007454380859 0.007282514125 0.007219041232 0.006926183123 0.006707685534 0.006516451482 0.006481465884 0.006303198636 0.006211523432 0.006190510001 0.006049979944 0.005995803978 0.005822937936 0.005620362703
32,frag@145.08 loss@177.08 loss@203.11 frag@128.05 frag@146.08 loss@201.08 loss@234.07 loss@184.07 frag@118.06 frag@146.06 frag@148.08 loss@160.05 frag@178.09 loss@189.05 frag@133.08 frag@187.09 frag@119.07 frag@145.09 loss@236.06 frag@132.07,0.2352502495 0.1416317075 0.06574568897 0.0505592823 0.04740138724 0.04515825957 0.01493474934 0.01315649971 0.008104775101 0.007147501688 0.006906632334 0.006765717175 0.006664002314 0.006325248629 0.005242091138 0.005163808353 0.004480463918 0.004458304495 0.004445435014 0.004183566663
33,frag@69.03 loss@68.03 frag@41.04 loss@726.37 loss@229.0 loss@284.05 frag@87.04 frag@97.06 frag@83.05 frag@97.03 loss@244.09 loss@833.44 loss@185.11 frag@59.05 frag@55.02 loss@282.11 loss@805.41 loss@281.13 frag@99.04 loss@290.04,0.3722330034 0.2568634748 0.02543547004 0.009109206498 0.007253272925 0.006976509001 0.006765971426 0.006342175417 0.005898206029 0.005856226198 0.005655171815 0.005632759072 0.005576035473 0.005413592793 0.005225800443 0.005198457744 0.005158347543 0.005043888465 0.004669609014 0.004216811154
34,loss@211.07 frag@314.13 frag@111.03 loss@225.08 frag@139.03 frag@102.04 frag@332.06 frag@95.01 frag@175.12 frag@158.0 frag@151.12 frag@291.15 frag@311.18 frag@97.01 frag@209.02 frag@131.08 frag@98.03 frag@59.0 frag@81.03 frag@56.96,0.2590237558 0.0203120932 0.01741559245 0.0133143086 0.01306499634 0.0124090109 0.0106843235 0.01041729189 0.009964608587 0.00682905782 0.006337243598 0.00561270956 0.00496381009 0.004876541439 0.004614661448 0.004507010803 0.004367259331 0.00417852262 0.004115201999 0.004066897556
35,loss@94.04 frag@233.11 frag@231.06 frag@220.13 frag@303.03 frag@181.08 frag@177.05 frag@230.08 frag@189.1 frag@144.07 frag@339.09 frag@277.19 loss@193.13 loss@677.25 loss@173.1 frag@214.1 frag@171.06 loss@139.04 frag@74.01 frag@143.04,0.2295709252 0.08713697642 0.02743199654 0.02067038603 0.01525907777 0.004910424352 0.004094374366 0.002589842305 0.002475426765 0.00215292885 0.001775875106 0.001681560418 0.001638345071 0.00163278752 0.001597294468 0.001585944206 0.001540561207 0.00152322487 0.001481295913 0.001469326438
36,frag@134.04 loss@84.02 frag@143.04 frag@377.07 frag@189.04 loss@101.05 loss@112.02 frag@107.03 loss@46.0 loss@100.03 loss@43.99 loss@129.99 loss@116.05 loss@73.02 loss@97.02 loss@55.01 loss@72.02 loss@85.03 loss@120.07 loss@89.02,0.1961568445 0.1462914646 0.08266883343 0.03725170717 0.03235802427 0.009408170357 0.007205412723 0.006516297348 0.005847061519 0.005839883815 0.005075661466 0.00404892303 0.004022257403 0.003801580053 0.003626003861 0.003558762837 0.0033700231 0.00329905632 0.003282723948 0.003192833159
37,frag@152.03 loss@127.02 loss@154.03 loss@103.01 loss@243.99 loss@157.03 frag@141.04 frag@179.05 loss@152.0 frag@250.02 loss@129.01 loss@62.96 loss@96.07 frag@114.03 loss@141.03 frag@271.07 frag@164.03 frag@140.05 frag@72.0 frag@129.02,0.2303147018 0.1841232777 0.07530405372 0.008143816143 0.00736033218 0.00623254478 0.005995782558 0.004877289757 0.004799156915 0.004716053139 0.004267648328 0.004222710151 0.004196931142 0.004001735244 0.003891015192 0.003447530791 0.003413591068 0.002924947999 0.002914535813 0.002900127554
38,loss@234.14 frag@108.08 frag@175.11 frag@173.01 frag@99.06 frag@166.09 frag@94.07 frag@198.15 frag@67.06 frag@84.04 frag@68.05 frag@243.16 frag@148.08 frag@120.04 frag@138.09 loss@262.13 loss@260.15 frag@160.1 frag@138.05 frag@84.09,0.2897742093 0.01758971065 0.01255032793 0.01087806746 0.01053383108 0.01042305026 0.01025909279 0.009524844587 0.007693457417 0.006544803735 0.006501862779 0.006363202818 0.005887257401 0.005620155018 0.005463214591 0.004833968356 0.004648081027 0.004284754395 0.004172431771 0.00416322425
39,loss@185.12 frag@108.08 frag@384.2 frag@99.05 frag@138.05 frag@381.17 frag@84.09 frag@86.07 frag@114.0 frag@85.04 frag@236.11 frag@279.09 frag@84.08 frag@150.13 frag@110.1 frag@83.07 frag@85.08 frag@131.08 loss@198.11 loss@213.11,0.2726313174 0.01462290809 0.01019359473 0.009593372233 0.008875017054 0.008351248689 0.00809103623 0.0078902198 0.00559663726 0.005413651001 0.005363783799 0.005204274319 0.005182466935 0.004920020234 0.004807264544 0.00457197614 0.004458804149 0.00366976182 0.00359492586 0.00351675041
40,loss@212.12 loss@148.1 frag@181.03 frag@260.05 frag@188.9 frag@136.08 frag@112.08 frag@124.04 frag@230.12 frag@214.04 loss@182.06 frag@328.11 frag@158.1 frag@83.02 frag@89.06 frag@220.07 frag@115.07 frag@67.06 frag@172.99 frag@135.0,0.1801893711 0.1591505259 0.109520629 0.04460434988 0.007082929369 0.005506192334 0.004141946323 0.00394126866 0.003315257141 0.002985504922 0.002896739403 0.002814844949 0.002497230889 0.002471457236 0.002373250201 0.002342524007 0.002311174758 0.002229360165 0.002217665548 0.002125600353
41,loss@140.1 frag@188.03 loss@231.0 frag@196.0 frag@161.01 frag@195.99 loss@169.11 frag@88.08 frag@298.06 frag@179.11 loss@295.08 frag@174.97 frag@219.09 frag@233.07 frag@227.11 frag@215.06 frag@347.15 frag@349.04 frag@155.98 frag@318.03,0.2708101571 0.1343226284 0.03461886942 0.0243983157 0.008248318918 0.003223675303 0.003100622445 0.003011122579 0.002746174578 0.002349490067 0.002301195869 0.002208064776 0.002031195909 0.002016091719 0.001973522361 0.001966430107 0.001767927199 0.001755044446 0.001718833577 0.001565389684
42,frag@181.11 frag@238.02 loss@142.1 loss@127.05 loss@144.11 loss@225.17 loss@87.06 loss@142.06 frag@166.01 frag@138.08 frag@143.0 frag@198.02 frag@242.07 loss@148.1 frag@284.11 frag@213.99 frag@246.05 frag@166.0 loss@227.13 frag@273.1,0.103510797 0.09455537051 0.08919411153 0.05853683874 0.03209745139 0.02612983063 0.01686565951 0.004437280353 0.003969857004 0.003322615288 0.002821116243 0.00277182227 0.002725840779 0.002694235649 0.002562289359 0.002493840642 0.002492904896 0.002460108604 0.002410865389 0.002155502327
43,loss@84.03 loss@57.06 loss@138.12 frag@102.05 frag@259.08 loss@126.09 frag@224.05 loss@132.1 loss@101.08 loss@103.1 loss@71.07 frag@259.09 frag@221.08 loss@60.06 frag@194.1 frag@250.0 loss@211.99 loss@42.05 frag@214.06 loss@100.09,0.008227569982 0.006082050037 0.006044027396 0.005830691196 0.005458300468 0.005449009128 0.0050784708 0.005063935183 0.004978669807 0.004844401963 0.004782755859 0.004760332871 0.004720793571 0.004526547156 0.004408121575 0.004321434069 0.00430172449 0.004219229333 0.004152511247 0.004031442106
44,frag@152.02 frag@180.01 frag@134.01 frag@124.02 loss@263.11 loss@240.06 loss@227.07 loss@146.03 loss@167.04 frag@109.01 loss@247.98 loss@138.15 frag@175.03 loss@255.06 frag@136.02 loss@162.01 loss@235.04 loss@233.05 frag@124.04 loss@201.07,0.1873873919 0.07711691409 0.05749070644 0.04988024756 0.008386871777 0.005360461306 0.005226961337 0.004921337124 0.004651858471 0.004429097753 0.003928230144 0.003777992213 0.002966474276 0.002815699438 0.002771366388 0.002752534812 0.002522401744 0.002487367485 0.002479940653 0.0024331077
45,loss@160.08 frag@141.03 frag@205.03 frag@242.11 loss@188.07 loss@275.14 frag@212.08 loss@157.03 loss@187.09 frag@95.01 loss@184.98 frag@135.05 frag@150.07 frag@364.13 loss@307.11 frag@206.08 frag@160.13 frag@121.01 loss@256.02 frag@141.01,0.1891448349 0.1394916326 0.05790897459 0.01439598575 0.003957821056 0.003710728372 0.003605932929 0.003603772726 0.003320708172 0.003132306272 0.003080123803 0.002641566796 0.002346619964 0.002212630818 0.00216610264 0.002055499237 0.002039215295 0.002009274205 0.001974223414 0.001932382118
46,frag@205.04 loss@250.06 frag@319.07 frag@204.06 frag@175.03 frag@257.13 loss@266.09 loss@174.06 frag@151.96 frag@169.01 loss@273.07 loss@187.03 frag@326.18 frag@182.95 frag@261.97 loss@153.04 loss@264.05 loss@169.06 frag@197.07 frag@72.98,0.2375555933 0.1819964796 0.002688062144 0.002433378715 0.001961966511 0.00192921923 0.001853005029 0.001608838793 0.001529489295 0.001486132736 0.001377684646 0.001310543856 0.001308522187 0.001306405058 0.001221638406 0.001215362572 0.001175067038 0.00113335182 0.001121635083 0.001111061778
47,frag@105.03 frag@95.05 loss@291.16 loss@292.13 frag@77.04 loss@328.14 loss@310.97 loss@273.18 loss@227.09 loss@319.13 loss@276.04 loss@245.15 loss@447.18 loss@448.16 loss@480.16 loss@340.18 loss@268.15 loss@243.15 loss@396.09 loss@305.15,0.3271566629 0.04508151487 0.03504221514 0.03131183237 0.02864981443 0.02601807751 0.02550267987 0.02026838623 0.01871911064 0.01770517789 0.01650129445 0.0156877134 0.01306311227 0.01167962886 0.01164557319 0.01112370193 0.01096564624 0.009249063209 0.00869612582 0.008157000877
48,loss@198.06 loss@156.05 loss@172.08 frag@84.99 frag@143.06 frag@158.03 frag@55.02 frag@136.07 frag@174.04 frag@58.99 frag@128.03 frag@319.12 frag@145.09 frag@311.14 frag@395.08 frag@72.94 frag@72.0 frag@139.07 frag@44.98 frag@134.05,0.1383879185 0.1271457821 0.04728458449 0.01111485716 0.009852093644 0.009197912179 0.008729232475 0.008384219371 0.007984005846 0.007341887802 0.006585532799 0.006140329409 0.005989346188 0.005550881382 0.005036471877 0.004903702531 0.00465061143 0.004426487722 0.004369969945 0.004035136197
