epoch,reconstruction,kl,reconstruction_to_kl_ratio,mean_gradient_norm,mean_effective_document_mass,context_scale,seconds
1,6116.257689288844,122.13962455107787,50.075949649993156,53.69794585326007,661.4771694290304,1.5065369606018066,7.55433162099871
2,5790.376017632885,92.06430716826537,62.89490678564332,40.147435500243,661.8843246887777,1.816967487335205,6.73261305199776
3,5671.4870628285635,89.00970622980707,63.71762477437913,47.781190070036416,661.6420664564471,1.9118565320968628,6.771161568001844
4,5594.872658988025,93.12221790919794,60.080964399317686,53.53839610447393,661.3586026485835,1.9273693561553955,6.650955351000448
5,5536.501040449766,98.07361880863938,56.45250076121441,63.42957412862332,660.8875812280958,1.8502063751220703,6.595309420998092
6,5502.058470538844,103.14235865512741,53.3443150057857,69.84683527010624,661.5009121048116,1.8074313402175903,6.79302119500062
7,5457.296026212032,107.94226045697648,50.55754811052151,71.14282176650573,661.7124998859156,1.6541624069213867,6.841941065998981
8,5417.774345611858,113.52877401191498,47.72159650947394,75.50249220946125,661.9412625036507,1.473372220993042,6.717922988998907
9,5378.55798682097,117.3827257958528,45.820694232089444,80.79224556183146,662.0037579402746,1.3088116645812988,6.6916105640011665
10,5333.899989047897,124.19307723000784,42.948448561020975,84.09182265094508,661.4804892851928,1.073904275894165,6.58186416999888
11,5294.852726160923,132.23879848016756,40.04008496005063,90.25239591509383,661.593643901504,0.8755187392234802,6.633502854001563
12,5251.906126788844,138.89561590747297,37.81189271148389,94.28306426288925,661.5206852137485,0.80936199426651,6.679649608002364
13,5208.798777927862,145.53626087224373,35.79038479283392,95.18829124664592,661.6489223587179,0.6667059063911438,6.840929280999262
14,5172.7258643034465,151.3155379250785,34.185027758779405,99.55565671831648,662.1635308666764,0.586458146572113,6.888453757997922
15,5131.926429249416,156.4603435480706,32.80017359589072,103.67671624299521,661.8098503897123,0.5336642265319824,6.716759613998875
16,5097.65056859667,160.5801843661014,31.74520311282435,102.594584170903,661.5763241776796,0.44888728857040405,6.688174922001053
17,5064.94177588347,165.37710428683556,30.62662027930218,108.14137916921455,661.5918396566516,0.3988127112388611,6.656953346999217
18,5032.8776695750585,169.00091210481162,29.780180514373495,109.28027643221562,661.2438599773657,0.40991488099098206,6.625678831998812
19,5015.310478424358,171.36607104149934,29.26664798896983,113.36345016622097,662.2353350202613,0.3851327896118164,6.577688273002423
20,4983.9997216340535,175.20823726475797,28.44614956146559,111.55984953407929,661.7462728625146,0.3483775556087494,6.619662753000739
21,4957.411648474007,179.20959372832397,27.662646543294358,117.31972204190548,661.3322622709185,0.2979154884815216,6.623740904000442
22,4938.545359959112,182.3924532025774,27.076478622029548,118.08439023026796,661.3033241913697,0.35058853030204773,6.614965253000264
23,4922.265273620035,185.84184707213785,26.48631269635073,118.74104487338913,661.9173042083455,0.38366132974624634,6.614370618997782
24,4908.770535192757,187.98343779661946,26.112782023401387,122.05135580758068,662.1737784982842,0.3260819613933563,6.625759669001127
25,4886.008830132885,190.56276923919393,25.63989203998174,124.29378851774698,661.6579430125585,0.3293236494064331,6.581270497998048
26,4869.212475357769,193.86852898998796,25.116054166838147,126.6415487271603,661.5100765050015,0.29361236095428467,6.6733830320008565
27,4856.182649131133,195.81431294378834,24.79993712474521,125.94753857193706,661.6091593804761,0.30934223532676697,6.640378962001705
28,4840.955434068341,199.78643413793262,24.230651370083233,128.72722675644349,661.7526958144714,0.30874142050743103,6.685486766000395
29,4827.724178135952,201.80452321845794,23.9227748771014,134.2649703694281,661.5336748640113,0.30241137742996216,6.724436893000529
30,4818.771078234521,202.8953094482422,23.750036860579918,129.17057101525992,661.9689017322576,0.2687212824821472,6.611807960001897
31,4800.225476416472,206.58088627039828,23.236542175220173,132.08969237425617,661.2769838137048,0.3047534227371216,6.691901064001286
32,4790.128623320677,210.01738218503579,22.80824841012605,136.43391361414828,661.5422625675379,0.2613312005996704,6.643618972000695
33,4783.279821663259,212.5870013370692,22.500340056441583,134.1022184853242,661.3827777042567,0.26325467228889465,6.6428379800017865
34,4776.242684908002,214.53214442172896,22.263529308311146,136.04498775874342,661.9214893947138,0.23631328344345093,6.622029795998969
35,4764.265214296145,216.35509826089734,22.020582147553714,133.69388038421346,661.7128603926329,0.2382081151008606,6.569474473999435
36,4757.973080643984,217.9518985926548,21.830381434467267,137.1172171619451,661.9302938586084,0.20686505734920502,6.654807341001288
37,4747.1017952321845,220.80732498881972,21.498842012929362,138.0083434202961,661.6336230696919,0.24630486965179443,6.712032069000998
