topic_id,top_words,top_probabilities
140,frag@215.11 loss@338.14 loss@246.16 frag@349.07 frag@217.12 loss@156.1 frag@335.14 loss@143.01 loss@285.14 loss@225.18 frag@303.11 frag@298.11 frag@311.11 loss@306.16 frag@83.01 loss@115.02 frag@247.04 frag@162.97 loss@270.12 frag@184.12,0.07204502821 0.04178204387 0.02640642039 0.0167975612 0.01678244583 0.01366168633 0.01225618832 0.01220741682 0.01178920176 0.008944331668 0.008609401993 0.007488043513 0.007043145597 0.007039285265 0.006830573548 0.006173610687 0.006094736047 0.005835961085 0.005123068579 0.00478856964
141,frag@163.1 frag@95.07 frag@175.1 loss@193.16 loss@261.13 frag@201.11 loss@214.13 loss@152.1 loss@316.13 frag@190.13 frag@111.06 loss@125.07 loss@110.05 loss@259.15 loss@159.13 frag@209.09 loss@237.04 frag@182.98 loss@207.11 loss@172.95,0.1000846997 0.04184887186 0.0322365351 0.02416028827 0.01893162541 0.01857420243 0.01715048589 0.01675028726 0.0160844624 0.0143915331 0.01418536622 0.01339626871 0.01230305247 0.01218250208 0.01117261034 0.0105380509 0.009137343615 0.007816962898 0.006605584174 0.006033474114
142,frag@74.93 frag@199.05 frag@216.09 loss@250.08 loss@270.12 loss@231.03 loss@247.17 frag@221.09 frag@257.13 frag@251.15 frag@247.04 loss@245.09 loss@233.15 frag@182.01 loss@271.12 loss@226.1 frag@184.02 loss@217.08 frag@133.09 loss@285.14,0.08802656829 0.06244370341 0.04140163958 0.03936467692 0.03820922598 0.03662604466 0.03302169591 0.02041517943 0.01766496524 0.01367141679 0.01031252556 0.0101523893 0.009222950786 0.008642537519 0.007944155484 0.007120632567 0.006935148966 0.006448600441 0.006421768107 0.006096655503
143,loss@166.07 frag@169.02 frag@124.04 frag@106.03 frag@120.04 frag@56.01 frag@135.06 frag@78.03 loss@180.05 frag@80.05 loss@179.06 loss@255.08 frag@108.04 frag@150.04 loss@252.07 loss@314.14 loss@179.02 loss@226.08 loss@217.08 frag@193.13,0.1021889523 0.0649561286 0.06186682731 0.03318887576 0.02933092415 0.02866314352 0.02845503576 0.02217456698 0.0190346241 0.01667303219 0.01554006804 0.01504013315 0.01103890222 0.01080665924 0.01079432853 0.01076455787 0.008365117013 0.007521790918 0.007476677652 0.006588223856
144,frag@56.05 frag@82.06 loss@251.12 frag@82.07 frag@84.08 loss@271.13 loss@226.1 loss@194.09 loss@163.05 loss@209.13 loss@183.11 loss@184.1 loss@246.07 frag@112.08 loss@288.15 loss@283.13 frag@86.06 loss@244.01 loss@122.1 frag@84.04,0.1973713785 0.1495987922 0.06675180793 0.03711293265 0.03701022267 0.03619023412 0.03398642689 0.02729391307 0.0229400713 0.02045343071 0.01538696419 0.01359283831 0.0130742006 0.01158541068 0.008802601136 0.007621052675 0.007429922931 0.007177131716 0.006564109586 0.006064705085
145,frag@173.54 loss@120.09 loss@338.12 loss@280.08 loss@313.12 loss@264.17 loss@335.16 loss@189.15 frag@173.55 loss@327.13 loss@318.14 loss@269.17 loss@178.01 loss@167.08 loss@244.15 frag@43.02 loss@359.17 loss@111.06 loss@365.14 loss@185.11,0.432500571 0.138622418 0.05457320064 0.02060222253 0.0155387409 0.01420014538 0.01207377855 0.011638158 0.008831673302 0.008479181677 0.008432490751 0.008094796911 0.008028325625 0.007979915477 0.007187477779 0.006975510158 0.006593977101 0.006319318432 0.006227960344 0.006194114219
146,loss@242.1 frag@251.08 loss@315.13 loss@227.14 loss@258.17 loss@251.14 frag@208.96 frag@305.12 frag@174.12 loss@79.04 frag@263.05 loss@190.13 frag@258.14 frag@42.57 frag@252.14 frag@108.05 loss@276.05 frag@202.92 loss@99.01 frag@158.05,0.0489584133 0.04574899375 0.02807983197 0.01180674415 0.01136020757 0.0094644567 0.007703345269 0.007652777247 0.00609325571 0.005567115266 0.005253175274 0.005140227731 0.005063804798 0.004436041228 0.004196933005 0.003993653692 0.003827324603 0.003650436178 0.003622072749 0.003488343209
147,frag@206.08 loss@110.07 loss@134.04 frag@208.1 frag@316.11 frag@180.08 frag@297.09 frag@260.18 frag@196.03 loss@96.07 loss@1.01 frag@252.07 frag@158.07 frag@152.05 frag@154.06 frag@222.1 frag@223.03 frag@251.15 loss@134.06 loss@133.06,0.2934737802 0.2615854442 0.1904031336 0.04250441864 0.03292483464 0.01488409843 0.01143998466 0.007885550149 0.00633137906 0.005455590785 0.003578406526 0.002979051787 0.00257016113 0.002531147096 0.002515390282 0.002483874094 0.002338269027 0.002244757256 0.00220756093 0.00215487252
148,frag@174.08 frag@80.01 frag@204.04 loss@297.15 loss@321.1 frag@180.01 loss@251.05 loss@188.03 frag@195.1 loss@233.04 frag@106.08 frag@334.17 loss@111.04 loss@118.07 loss@180.02 loss@215.04 loss@294.11 frag@170.0 frag@134.01 frag@67.02,0.1058364511 0.06847255677 0.04392410442 0.03917623684 0.02392376028 0.02324854024 0.0205503162 0.01627564244 0.01556290872 0.01483957656 0.01143119764 0.01089376211 0.01086121611 0.009528463706 0.009399579838 0.008612782694 0.006708338857 0.006546629593 0.006404827349 0.005980224349
149,frag@224.07 loss@79.93 loss@78.92 loss@280.06 loss@86.0 frag@283.09 frag@97.05 frag@179.99 frag@228.1 frag@253.08 loss@97.03 loss@69.03 frag@250.11 frag@255.09 frag@237.08 loss@65.03 loss@106.91 frag@293.12 loss@283.06 loss@104.05,0.06490073353 0.0594387576 0.05640884861 0.05543657392 0.04663751274 0.04515802488 0.04476111755 0.03714453056 0.03696542978 0.03641597927 0.03226369619 0.03201747313 0.02660413459 0.02409434319 0.02342818864 0.01576237194 0.01326276921 0.01230029576 0.01202433649 0.009801818058
150,loss@303.17 frag@68.02 frag@181.13 loss@315.17 frag@249.2 loss@328.11 loss@284.14 loss@239.2 frag@237.13 loss@313.05 loss@355.14 frag@256.13 frag@239.11 frag@392.12 loss@225.01 frag@208.99 loss@235.19 frag@224.08 frag@276.12 frag@259.15,0.03745661676 0.03040085547 0.02521108091 0.02434579469 0.02244915254 0.02154274285 0.021042943 0.02065519057 0.01687003113 0.01521214098 0.0152031621 0.01405782439 0.01289911382 0.01192726102 0.01070460863 0.01052203681 0.01028501242 0.01025921851 0.01000622567 0.009551942348
151,frag@235.08 frag@265.1 loss@114.05 loss@129.05 loss@99.05 loss@258.01 frag@183.08 frag@183.04 loss@234.03 loss@77.06 loss@104.04 loss@156.06 frag@283.09 loss@99.08 loss@112.07 loss@238.01 loss@106.07 loss@143.11 loss@189.98 loss@146.11,0.1609729528 0.1572503 0.04639852419 0.03922207281 0.03768965602 0.03071291745 0.01847355627 0.01632720605 0.01540683862 0.01205199212 0.01000169106 0.007858431898 0.006439359859 0.006405313499 0.00622147182 0.006142671686 0.006055604201 0.005465948023 0.005287915468 0.005238709971
152,frag@207.08 loss@304.07 loss@233.1 loss@192.03 loss@238.07 loss@300.11 frag@233.11 loss@246.09 frag@264.07 loss@256.08 loss@340.11 loss@329.14 loss@212.08 loss@174.03 loss@257.0 loss@167.17 loss@249.16 loss@150.09 loss@202.97 loss@216.07,0.3831765354 0.07343640178 0.05897045508 0.03592820093 0.02455594949 0.02448647097 0.02243677899 0.01787650585 0.016442094 0.01136109233 0.01088285539 0.0074907979 0.00692041358 0.004831996746 0.004763389472 0.004655469209 0.004212027416 0.003919580486 0.003815387841 0.003812536364
153,frag@152.07 frag@150.05 loss@182.07 loss@163.03 loss@152.06 loss@201.13 frag@180.07 frag@141.14 loss@293.1 loss@161.06 frag@311.14 loss@176.13 loss@192.05 loss@172.06 loss@158.08 loss@180.08 loss@150.08 loss@165.04 loss@225.13 loss@189.09,0.190538004 0.1870305985 0.1390243918 0.09743303061 0.06786954403 0.06206659973 0.05864270031 0.0402967371 0.02820152976 0.01539843809 0.005515560973 0.004735412542 0.004145544488 0.003655556124 0.00296548265 0.002819264075 0.002799857408 0.002373465803 0.002223968972 0.001858922304
154,frag@134.1 loss@161.08 frag@119.07 loss@166.06 frag@202.05 loss@245.1 loss@257.08 loss@149.03 frag@90.04 loss@260.14 frag@341.17 loss@182.02 loss@340.12 loss@187.06 loss@119.07 loss@293.08 loss@212.05 loss@296.09 frag@297.15 loss@178.04,0.2871458828 0.1531378776 0.1190197468 0.1173119172 0.04385825992 0.03576269001 0.03284305334 0.02542090416 0.01866289787 0.01785821095 0.007953349501 0.007800357882 0.003693381092 0.003685953096 0.003542989027 0.003496472957 0.003097862937 0.002748168772 0.002692348091 0.002340792445
155,loss@204.09 frag@162.05 frag@105.04 loss@175.03 frag@105.06 loss@227.09 frag@132.04 frag@199.12 loss@179.08 frag@104.05 loss@208.08 loss@238.04 loss@177.06 loss@180.05 frag@103.05 frag@105.03 loss@179.06 frag@118.06 frag@105.05 frag@77.04,0.2795894146 0.268710345 0.07808335871 0.02656510659 0.02440412529 0.02161454782 0.01302034967 0.01289290655 0.01200122293 0.01167575177 0.009971267544 0.008977775462 0.008859634399 0.007889592089 0.007493147627 0.005938940682 0.005076193251 0.005071519408 0.004582714755 0.0043348982
156,frag@184.04 loss@249.06 frag@125.03 loss@256.07 loss@233.99 frag@265.11 frag@137.01 frag@316.16 frag@133.09 frag@279.09 loss@308.08 frag@164.04 frag@165.04 loss@194.05 loss@187.05 loss@181.02 loss@46.07 loss@212.03 frag@167.02 frag@182.09,0.07679185271 0.040998891 0.02705328353 0.02431113273 0.02324716374 0.02279186249 0.02246675082 0.01727690734 0.01581585407 0.01340059936 0.01154155005 0.01057544257 0.01028732304 0.01027488429 0.009719561785 0.009050171822 0.008702809922 0.008246587589 0.007523273118 0.007256662939
157,frag@203.06 loss@114.08 loss@103.03 frag@217.08 frag@219.06 loss@71.04 loss@139.11 loss@143.11 loss@70.04 frag@208.09 loss@86.1 loss@165.98 frag@231.1 frag@115.12 frag@102.05 loss@77.05 frag@194.1 loss@113.07 loss@171.11 loss@57.06,0.2059088945 0.2027028352 0.1764828563 0.1282855719 0.1130847186 0.02662109956 0.01539850235 0.007870878093 0.00505667273 0.003931618761 0.00359943579 0.003308494575 0.003061027965 0.002985252999 0.002817432396 0.002660113852 0.002537768334 0.002186866943 0.001878207549 0.001858961768
158,frag@129.04 loss@170.05 loss@216.08 loss@195.04 frag@83.03 frag@147.06 frag@128.05 loss@172.1 loss@190.02 frag@255.06 frag@104.05 frag@116.05 loss@185.04 loss@169.06 loss@145.09 loss@100.99 frag@130.03 loss@113.06 frag@134.06 loss@190.06,0.3543883264 0.2374882251 0.05453614891 0.01741134189 0.01645339467 0.01634579152 0.01313172095 0.01150409225 0.008695609868 0.00748078851 0.007239988074 0.007189526223 0.006993960589 0.005856370553 0.004969649017 0.004385419656 0.004189452156 0.004187346436 0.004124044441 0.003824556712
159,frag@163.12 loss@209.04 loss@182.02 frag@73.08 loss@285.03 loss@232.02 frag@272.15 frag@231.08 frag@294.09 loss@280.01 loss@150.06 loss@252.97 loss@249.13 frag@86.08 frag@274.19 frag@285.14 frag@172.1 loss@294.15 frag@60.08 frag@142.04,0.1419128925 0.09851486981 0.04445523396 0.03189867362 0.02510348335 0.02364300378 0.01642001234 0.009988433681 0.008316203952 0.006508097518 0.005636340939 0.005349403713 0.004908580333 0.004354481585 0.004353954457 0.004137360957 0.003793373238 0.003609529231 0.003436285537 0.003367833328
160,loss@162.05 frag@151.04 frag@133.03 frag@193.05 loss@190.05 frag@271.06 loss@111.05 loss@309.12 loss@218.04 loss@324.11 frag@285.08 frag@369.13 frag@305.1 frag@303.05 frag@231.05 loss@294.09 loss@308.11 loss@191.02 loss@365.14 loss@539.22,0.1696458757 0.1390328556 0.08133461326 0.07740476727 0.07359406352 0.05815678462 0.04885395616 0.02479491197 0.02144024707 0.01872730255 0.0178372208 0.01629877277 0.01589078084 0.01465437468 0.01286434196 0.009912891313 0.009094758891 0.005896271206 0.005295792129 0.004733338021
161,frag@163.11 frag@198.02 loss@298.06 loss@210.12 loss@291.05 loss@274.12 loss@255.02 frag@196.02 loss@280.16 loss@234.03 frag@207.07 frag@224.07 frag@193.07 loss@216.03 loss@327.17 frag@204.96 loss@268.07 frag@283.09 loss@87.06 frag@327.14,0.1268415302 0.1025400907 0.06312142313 0.04067446291 0.03336269408 0.02731668763 0.02156659774 0.01909624226 0.01494823676 0.01474070176 0.009582003579 0.008198166266 0.004273395985 0.003837487195 0.003621795215 0.003404178889 0.003389870049 0.003388514975 0.003297641175 0.003214116674
162,frag@192.03 frag@218.05 loss@185.98 loss@243.06 loss@128.03 loss@253.04 loss@300.1 frag@205.07 frag@181.96 frag@106.04 frag@154.01 frag@247.13 frag@182.94 frag@201.08 frag@293.14 loss@225.17 frag@94.04 frag@192.07 loss@270.11 loss@185.0,0.1482736766 0.1221073195 0.1220184341 0.1164192632 0.08067418635 0.05915576965 0.05212677643 0.0456754528 0.01637621224 0.01069854479 0.006595483515 0.005949165206 0.005594386719 0.005440301262 0.0051680631 0.004831218161 0.004492794164 0.003857412841 0.003662287025 0.003084289841
163,frag@155.02 loss@243.14 loss@298.14 loss@363.14 loss@279.09 loss@171.14 loss@273.15 loss@325.11 loss@345.13 loss@289.14 frag@182.1 loss@302.16 frag@272.05 loss@215.13 loss@235.0 loss@245.1 loss@294.13 loss@432.11 loss@311.15 frag@122.1,0.4639184773 0.1833471656 0.09826078266 0.04176999256 0.02422104776 0.01205433346 0.01173213031 0.01067474112 0.008723702282 0.005755521823 0.005633400753 0.004426336382 0.003850941081 0.002986284439 0.002829455538 0.002818580484 0.00263539399 0.00230339379 0.002261081245 0.002151079243
164,frag@169.13 loss@337.15 loss@277.06 loss@254.16 loss@249.13 loss@182.01 frag@109.04 frag@192.05 frag@122.03 frag@99.05 frag@137.05 frag@95.02 frag@113.02 frag@100.08 frag@123.05 frag@193.01 frag@100.04 loss@308.08 frag@76.08 loss@219.12,0.06733994931 0.06151974946 0.03377852216 0.02194479108 0.02186205052 0.01943118125 0.01733723097 0.01594746858 0.01417542528 0.01351484843 0.0129217254 0.01154153328 0.01060606539 0.01000783499 0.009924718179 0.009603261948 0.009322377853 0.009237159975 0.008498587646 0.008131087758
165,frag@81.03 frag@53.04 loss@209.07 loss@195.09 loss@221.07 loss@237.1 loss@237.06 loss@268.1 loss@279.13 loss@267.99 loss@271.05 loss@261.12 loss@248.06 loss@254.04 loss@183.09 loss@236.17 loss@287.06 loss@223.08 loss@221.1 loss@256.07,0.3988325298 0.08688996732 0.08257871121 0.07056961209 0.04603584483 0.04594917968 0.03098686971 0.01933428645 0.01754818298 0.01180452853 0.01160638779 0.01113413181 0.00840083044 0.008227743208 0.007865431719 0.007033912465 0.006698544137 0.005824348889 0.005557859782 0.004886757582
166,frag@93.06 loss@208.05 loss@152.07 loss@107.04 loss@201.07 loss@189.02 loss@218.96 loss@95.0 frag@80.05 frag@157.96 loss@112.0 loss@245.02 frag@92.05 loss@211.09 loss@77.04 loss@322.03 loss@187.04 loss@212.06 loss@233.93 loss@318.05,0.4240037501 0.09809856117 0.0814460963 0.04181217402 0.03642904386 0.02238851599 0.0176732149 0.01710334793 0.01391481608 0.01336943824 0.01285019517 0.01279813051 0.01179721765 0.008769743145 0.008532900363 0.007849594578 0.005618601106 0.005580424797 0.005537662655 0.005530058406
167,loss@274.18 frag@148.07 loss@320.16 frag@248.07 loss@319.12 frag@158.98 frag@230.06 loss@307.18 frag@178.11 frag@269.15 frag@349.07 loss@143.01 frag@318.1 frag@337.13 frag@225.08 loss@338.15 frag@181.0 frag@264.07 loss@139.12 frag@284.13,0.2229827046 0.08326389641 0.02859302983 0.01318899542 0.01316644065 0.009395764209 0.008548654616 0.008239835501 0.006276238244 0.005116965622 0.004948817194 0.004892511293 0.004349634051 0.004200479947 0.004030426499 0.003936721478 0.003800082486 0.003716297681 0.003679719521 0.003517137375
168,frag@205.14 loss@111.07 frag@168.04 loss@299.05 frag@178.1 loss@283.04 frag@231.16 frag@243.04 frag@84.96 loss@196.98 frag@231.06 loss@311.07 loss@122.03 frag@267.11 loss@281.06 loss@258.04 loss@268.03 frag@204.02 loss@279.17 frag@272.14,0.05863687024 0.02736136131 0.02521906607 0.01784978993 0.01367850881 0.0121134147 0.009605428204 0.008608656935 0.008497716859 0.007100013085 0.00681786472 0.00671799155 0.006685345434 0.006617074832 0.00653631147 0.006276420783 0.006211716682 0.006168597843 0.005936923902 0.005726851523
169,frag@44.05 loss@258.08 loss@243.08 loss@255.07 frag@98.1 loss@249.07 frag@45.03 loss@187.08 frag@70.06 loss@223.09 loss@267.04 frag@96.08 loss@298.13 loss@152.13 frag@98.08 loss@256.13 loss@81.97 frag@70.07 frag@82.06 loss@237.15,0.3428406119 0.1716661602 0.08430833369 0.05999419466 0.04314247146 0.0316048339 0.02146111988 0.02017065138 0.01970987394 0.01872763783 0.01618943736 0.01316122338 0.006709755864 0.006621852517 0.005822195671 0.004908868577 0.004860783461 0.004781877622 0.004340384156 0.003825109452
170,frag@173.55 loss@153.0 loss@250.06 loss@283.16 frag@156.1 loss@376.18 frag@232.14 loss@244.95 loss@258.18 loss@349.03 frag@173.54 frag@138.13 loss@263.97 frag@195.95 loss@444.16 loss@327.12 loss@348.12 loss@395.07 loss@178.01 frag@324.13,0.4015083313 0.1552316397 0.1428877562 0.05831966549 0.03112720512 0.01896618865 0.01798836514 0.01791645773 0.01583046839 0.01434378978 0.00796902366 0.007907157764 0.007122951094 0.003949123435 0.003611794906 0.003068466904 0.002508370439 0.002332301578 0.002314835554 0.002242015675
171,frag@104.05 loss@165.08 loss@193.07 loss@175.06 loss@108.06 loss@180.01 frag@256.14 loss@231.09 frag@105.04 frag@302.22 frag@105.06 frag@146.06 frag@132.06 frag@103.05 frag@145.04 loss@137.08 loss@190.06 frag@131.06 frag@132.07 frag@216.1,0.4323160052 0.1860156208 0.1517002434 0.05428406969 0.04239121452 0.02827711962 0.01188622415 0.009638420306 0.00496363733 0.004865617491 0.00386843551 0.003772608005 0.003765419591 0.002827752847 0.002816841006 0.002533506136 0.002206545323 0.002068820177 0.001842269907 0.001786205685
172,loss@235.13 frag@94.06 frag@120.04 frag@80.05 loss@314.14 frag@125.08 frag@150.09 frag@99.06 loss@209.1 frag@122.1 frag@108.04 loss@272.13 frag@123.06 loss@233.08 loss@235.11 frag@148.08 frag@92.06 frag@126.05 frag@122.06 frag@174.97,0.06488727778 0.04037962854 0.03849972785 0.02747628465 0.02556842566 0.02490102127 0.0212131422 0.01908661425 0.01880379207 0.0167568624 0.01517681312 0.01306987461 0.011289577 0.01050721947 0.009593592957 0.009352981113 0.009243318811 0.008677376434 0.008617274463 0.008402143605
173,loss@268.14 loss@273.15 loss@297.12 loss@302.02 loss@140.12 frag@248.07 frag@198.13 frag@254.11 loss@318.13 frag@263.05 frag@136.94 frag@214.09 frag@306.16 loss@251.14 loss@143.15 frag@203.02 loss@299.16 frag@270.06 frag@235.98 loss@252.22,0.04034570232 0.02629559673 0.01639088243 0.01282954961 0.01090292819 0.009329691529 0.008990726434 0.008198102936 0.007963481359 0.007411872968 0.006222190801 0.005916167982 0.005602608435 0.004601706285 0.004453971516 0.004432251677 0.004288799595 0.00420544995 0.004097705241 0.003999446519
174,frag@197.97 loss@151.03 frag@238.08 frag@172.02 loss@219.0 frag@259.05 loss@311.08 loss@227.01 frag@183.02 frag@208.03 loss@251.02 frag@341.16 loss@167.12 loss@116.11 frag@218.04 loss@252.94 loss@119.03 frag@252.15 loss@185.13 frag@327.11,0.02979613096 0.02214187942 0.01653243974 0.01275531389 0.01182206161 0.01113973558 0.01044993009 0.01042233221 0.009315536357 0.008547479287 0.00809544418 0.007577363867 0.00747459149 0.007422346156 0.006816003006 0.006342194043 0.006243956741 0.006116081029 0.005670762155 0.005466032308
175,frag@160.09 frag@174.07 loss@192.11 frag@158.07 loss@264.1 loss@179.11 loss@193.09 frag@120.06 loss@170.15 frag@146.07 loss@269.13 loss@198.15 frag@132.06 loss@176.09 frag@186.1 loss@325.11 frag@219.12 frag@159.06 loss@272.1 loss@165.09,0.137640819 0.1201117784 0.1043746695 0.09890128672 0.07994414866 0.03530840203 0.02217355743 0.02186811902 0.01905010641 0.01561104134 0.01403528545 0.01332961768 0.0126482239 0.01057756972 0.01006889902 0.008989403024 0.008562257513 0.006954536773 0.005711920559 0.005425661337
176,frag@68.05 loss@235.1 loss@237.09 loss@219.14 frag@110.06 loss@194.11 frag@94.06 loss@246.11 loss@272.13 loss@237.06 loss@271.12 loss@235.11 loss@213.11 loss@254.07 loss@238.1 loss@220.17 loss@264.16 loss@265.14 loss@266.11 loss@277.09,0.3880003393 0.0894928351 0.08851484954 0.07237004489 0.05234603956 0.01701478101 0.01480944082 0.01152771804 0.01071497053 0.01045925543 0.0101700332 0.00921681989 0.008191248402 0.008030472323 0.006588949822 0.00635154685 0.006046913564 0.005529930815 0.004537731409 0.004331659991
177,frag@53.04 loss@189.06 loss@183.06 loss@240.06 frag@81.03 frag@111.03 loss@85.04 frag@138.01 frag@165.06 loss@257.03 loss@144.02 frag@99.06 frag@148.06 frag@84.96 frag@224.06 loss@221.1 loss@217.05 loss@252.07 frag@67.02 loss@144.05,0.1183410287 0.03634879366 0.02928768657 0.01955859549 0.01946382783 0.01865135878 0.01808086038 0.01742270403 0.01514025498 0.01507005934 0.01491376106 0.01097376458 0.01071014535 0.01041540597 0.01008710358 0.009874696843 0.00953169819 0.009153703228 0.008696679957 0.008185943589
178,loss@164.12 frag@244.05 frag@183.05 frag@196.01 frag@226.02 frag@328.13 frag@174.98 frag@275.19 loss@245.96 loss@203.14 frag@182.03 loss@148.11 frag@176.11 loss@201.99 frag@225.04 frag@285.12 loss@191.01 loss@321.15 frag@167.05 loss@302.06,0.06618583202 0.05411043391 0.04035994783 0.02651356906 0.02289030887 0.022045305 0.0197259821 0.01377438195 0.01112779882 0.01035361085 0.009258157574 0.008906935342 0.008378370665 0.008371823467 0.007765532937 0.00734785758 0.006770309061 0.006744351704 0.006295417435 0.006064254791
179,frag@68.05 frag@110.06 loss@249.06 loss@252.07 loss@243.07 frag@83.02 loss@161.01 loss@222.06 loss@224.06 loss@194.11 frag@94.06 loss@210.1 loss@179.02 frag@80.05 loss@240.05 loss@270.04 loss@266.06 loss@296.08 loss@222.14 loss@237.06,0.2592115998 0.05259723589 0.03096418083 0.02439839579 0.02427328005 0.02002650872 0.01868372038 0.01812776923 0.01693309098 0.01548065245 0.01524725463 0.01170085277 0.01167379133 0.01163042709 0.0115977237 0.01156332158 0.01075704675 0.01010221709 0.009582783096 0.008917556144
180,frag@137.04 loss@207.14 loss@153.06 frag@201.1 frag@162.0 loss@189.13 loss@180.13 frag@180.11 loss@158.14 loss@304.16 loss@278.11 loss@163.05 loss@179.14 loss@172.16 loss@153.1 frag@163.0 frag@337.17 loss@318.08 loss@239.99 loss@155.08,0.2359485775 0.1085951999 0.09802528471 0.09001356363 0.08721634746 0.06751541793 0.065999493 0.03920321539 0.03692828119 0.01142402831 0.007969493978 0.006858323701 0.004483310506 0.003060993273 0.00280488329 0.002762591001 0.002484948607 0.002167547122 0.002124479972 0.00210932456
181,loss@180.03 frag@222.02 frag@292.12 loss@266.01 loss@56.04 frag@266.06 frag@159.97 frag@121.01 loss@96.01 frag@182.02 loss@218.99 loss@234.09 frag@167.99 frag@75.0 loss@161.03 loss@116.03 frag@326.05 frag@246.09 loss@72.99 frag@207.05,0.1053380445 0.07101047039 0.05176705495 0.05143410712 0.03237004578 0.03115155548 0.02187390067 0.01969429664 0.01740145311 0.01724560931 0.01539614331 0.01530000847 0.01070034411 0.0105355354 0.01052879728 0.007919544354 0.007113169413 0.006839741487 0.004728101194 0.004612477496
182,loss@287.08 frag@211.07 loss@158.05 frag@237.08 frag@196.02 loss@234.16 loss@235.05 frag@152.95 frag@285.11 frag@244.06 frag@184.97 loss@293.04 frag@289.11 frag@336.19 frag@195.02 frag@207.07 loss@174.01 frag@231.02 loss@81.03 frag@177.08,0.138549909 0.1277166903 0.06815046072 0.05630888417 0.04325079173 0.03247107193 0.02890083939 0.01681155339 0.01623139344 0.01381132938 0.01193774119 0.01153546292 0.007865234278 0.00457027927 0.00446054386 0.00397248473 0.003882183228 0.003853481961 0.003328279825 0.003294803901
183,frag@97.01 loss@218.1 loss@264.08 frag@190.02 frag@111.03 frag@67.02 loss@264.09 loss@209.12 frag@162.07 loss@251.06 frag@116.03 frag@225.14 loss@227.05 loss@232.11 loss@260.1 frag@99.03 loss@325.14 frag@138.07 frag@149.04 loss@221.09,0.1697780639 0.07184121758 0.06957387924 0.06121915951 0.04075187072 0.04010702297 0.03896072879 0.02918580547 0.01948761754 0.0138073964 0.01280175894 0.01269899961 0.0106128715 0.009335810319 0.007187098265 0.00705879461 0.006855891086 0.005644624121 0.005618383177 0.005465940572
184,frag@174.08 loss@239.14 frag@154.01 frag@181.02 frag@265.11 loss@262.18 frag@183.15 frag@171.01 frag@273.13 loss@288.1 loss@300.1 loss@124.1 frag@211.07 loss@156.05 loss@293.1 frag@56.01 loss@289.11 frag@134.08 loss@284.11 frag@181.14,0.1119775623 0.07548307627 0.03631771356 0.03342995793 0.03219357878 0.03216145188 0.02109241486 0.01120120008 0.009294750169 0.008705037646 0.007906647399 0.006852068938 0.006745290477 0.006629229989 0.006549741607 0.00647872733 0.006471805274 0.00638056593 0.006367982831 0.006351273041
185,frag@158.08 loss@188.09 loss@213.13 loss@161.11 loss@203.02 frag@185.07 frag@200.12 frag@173.11 frag@186.07 loss@282.06 loss@163.04 loss@284.1 loss@173.1 frag@186.1 frag@272.12 loss@109.07 frag@277.11 loss@144.1 frag@221.11 frag@143.08,0.2739140093 0.1244906783 0.1099135652 0.07990176976 0.04422752932 0.04363751784 0.02903366648 0.02849690802 0.02438085899 0.01733552851 0.01695529744 0.008745327592 0.004000967834 0.003823772073 0.003619500902 0.003484810703 0.003038044088 0.002982468344 0.002920652973 0.002916177269
186,frag@269.04 frag@288.12 loss@321.12 frag@144.02 loss@277.13 loss@115.12 frag@310.13 loss@164.12 frag@203.13 loss@321.11 loss@90.05 loss@274.03 frag@216.13 frag@168.11 frag@349.04 frag@226.02 frag@288.04 loss@133.1 frag@256.12 loss@260.05,0.07473192364 0.03875311092 0.03450155258 0.02682673559 0.02613544464 0.02326511033 0.01858960278 0.01620468497 0.01572267339 0.01538309176 0.01473562047 0.01116546802 0.01086710114 0.01021963637 0.009758586064 0.009685940109 0.00844189804 0.007239577826 0.006425835192 0.006086744834
187,frag@143.01 frag@215.08 loss@233.05 loss@272.08 loss@222.04 loss@143.11 loss@210.12 loss@87.06 loss@332.08 loss@353.12 loss@175.0 frag@128.11 loss@381.12 loss@333.13 frag@200.03 loss@410.06 loss@167.03 loss@358.06 loss@216.03 loss@230.03,0.2278131694 0.205495894 0.09624436498 0.07645847648 0.0634201616 0.04641472176 0.04248543829 0.01336546149 0.01317868102 0.01294829603 0.01272792276 0.01245446783 0.01057888102 0.01012381539 0.009572084062 0.008098117076 0.005925720558 0.004405356478 0.004292641766 0.004043623339
188,frag@65.04 loss@217.02 loss@249.08 loss@252.06 loss@235.1 loss@206.03 frag@92.06 frag@178.06 loss@228.05 loss@195.09 loss@229.07 loss@242.1 frag@66.05 loss@231.08 loss@228.06 loss@110.01 loss@217.07 loss@143.04 frag@119.06 loss@209.07,0.3971829414 0.07823857665 0.05302537233 0.03712762892 0.03620557487 0.02599798702 0.02227606624 0.01814449206 0.01444672793 0.01220381539 0.01212575193 0.01212408673 0.01126940642 0.00921207387 0.008575392887 0.008499730378 0.008221409284 0.007629680913 0.007452963386 0.007441682275
