epoch,reconstruction,kl,seconds
1,6225.374479775117,1.1673176032360468,6.853417147000073
2,6055.576377226927,14.532203665403562,6.281740416000048
3,5885.704557900117,38.41220738063349,6.326588579000145
4,5810.727803738318,40.664737915324274,6.279916880999735
5,5770.210713894568,42.666358555588765,6.283106686999872
6,5727.795925817757,49.31733019106856,6.2853779699998995
7,5681.588433666764,52.004960710757246,6.263169662000109
8,5669.684123101635,51.47202176245573,6.27288050199968
9,5656.30187646028,51.76642580121477,6.269871014999808
10,5649.625940055491,52.18011321308457,6.301804458000333
11,5640.965724481601,54.082941536591434,6.276466965000054
12,5620.497540340245,56.90589851308092,6.290821530999892
13,5610.1696435090535,58.659261507408644,6.280004171000201
14,5598.640241676402,60.937998263635365,6.2738851539997995
15,5583.952659535631,62.30408388654762,6.280510953999965
16,5581.811039719626,63.93358415977977,6.260591699000088
17,5545.58820093458,68.55866712053245,6.247983298000236
18,5524.997471889603,69.50539925833729,6.244818970999859
19,5504.771320093458,69.6924446676379,6.275833501000307
20,5492.320577175818,71.70166742913077,6.235779337000167
21,5471.755320896612,73.2369601525993,6.254805385000054
22,5451.663163514895,74.18656051493137,6.261615415000051
23,5437.55724755403,74.96831569493374,6.279154585000015
24,5430.418630439544,75.98763824177679,6.2751537489998555
25,5415.755658586449,77.84825419488354,6.247446434999802
26,5401.999196845794,79.43475491532655,6.274563980000039
27,5386.135965792932,80.74268640536015,6.2552297920001365
28,5373.493177752628,82.86711113475194,6.296452461000172
29,5359.259090245327,84.30234570369542,6.2714024560000325
30,5337.830835645444,85.8188475136445,6.292658084999857
31,5326.764602803738,87.29600824373905,6.2341231430000335
32,5313.148410119743,89.23908604416891,6.228774614000031
33,5299.3542503285635,90.80377639342692,6.208086658999946
34,5281.583413952979,92.79203368570202,6.293059034999715
35,5267.304701190128,94.72187847957433,6.403631111000323
36,5254.6345146393105,96.79800956939982,6.26054762800004
37,5236.335335134346,99.97172624819747,6.240530094000405
38,5220.163893655082,103.10903495717271,6.232466803000079
39,5202.128783038844,105.70005655734339,6.246644821000245
40,5183.105979848131,108.08108648852767,6.222701983000206
41,5172.658248758762,110.90955730687791,6.225031113000114
42,5152.505571882301,113.35288987204294,6.265092288999767
43,5140.927314544392,116.20676265253086,6.330939842000134
44,5117.46613062208,118.88244094135605,6.216038995999952
45,5107.5447073963205,120.77789919844298,6.215449741000157
46,5085.579247590537,123.93234552401249,6.2360315559999435
47,5078.062312901577,126.51289018292293,6.222167167999942
48,5059.626003942757,129.2690749123832,6.215492370999982
49,5043.902220538844,130.93090028851947,6.1974012549999316
50,5030.932530483353,133.04747879170927,6.209479644000112
51,5016.401718567465,134.67687496292257,6.220263546999831
52,5002.203649788259,136.2913085367078,6.181803516999935
53,4993.072671765479,137.9038111606491,6.196872865000387
54,4983.329676547897,139.83761511116384,6.201452933999917
55,4975.734676182827,141.87841112368574,6.18450994199975
56,4964.596282673773,143.80251390688886,6.192597125999782
57,4951.719717435748,145.44122100544868,6.202570267000283
58,4942.007807936624,147.3558110032126,6.209117618000164
59,4935.2295081593165,149.39804533486054,6.340493130000141
60,4925.696946188668,151.2178900888033,6.177489174000129
61,4915.994984849591,152.76923676963165,6.055858017999981
62,4904.758099992699,155.45993526850904,6.045056790000217
63,4902.046395845502,156.98687245021355,6.050965413000085
64,4892.09411963347,159.11476406204366,6.047011962999932
65,4878.501802533587,160.9124785806531,6.035499808000168
66,4874.051753249124,162.33369773793444,6.066368744000101
67,4865.031674393984,163.86156542056074,6.052828266999768
68,4858.695517851927,165.6165553297952,6.032301450999967
69,4849.009628723715,167.87643076103424,6.059637993999786
70,4844.680686879381,169.48502770539756,6.0470869310001945
71,4845.943975430782,171.68879514319875,6.05862959399974
72,4827.144896320094,173.27067352009712,6.023406235000039
73,4815.879994615216,174.21992977534498,6.0535493050001605
74,4810.84613208236,176.20377784800306,6.099080648999916
75,4808.424444180782,177.35722778890735,6.154469267999957
76,4802.017372773073,179.08288189183887,6.135752240000329
77,4796.822553117699,180.0289577591085,6.058823138999742
78,4788.51080151139,181.56096399610288,6.068619847999798
79,4783.663377993575,182.69201203818633,6.065459000999908
80,4777.626761463201,184.13071905118284,6.062487693000094
81,4772.623097072138,185.31149562942647,6.0670279089999894
82,4769.505202248832,186.1386477746696,6.046873499999947
83,4763.63562353972,187.25938429787894,6.047164285000235
84,4755.333528037383,188.1380561044283,6.043511165000382
85,4753.362290997372,189.23921246394931,6.13652259499986
86,4751.641519421729,190.47398775760257,6.095723479999833
87,4745.560597072138,191.3802839617863,6.053421990000061
88,4741.824191369743,192.1592094920506,6.062176855999951
89,4738.665395005841,193.63426522228204,6.071053882999877
90,4733.1352607513145,194.29594278781212,6.046461697999803
91,4727.875707323306,195.9591526494962,6.046854176000124
92,4725.291576920269,196.5381863317757,6.026233818000037
93,4722.653270115362,197.39115577769056,6.039097456000036
94,4718.3000602365655,198.17194715838565,6.062080760999834
95,4712.301264967874,199.46322860004747,6.053790592000041
96,4711.639666691005,200.10069930887667,6.03343564800025
97,4704.9675270151865,201.19303551789756,6.079136666000068
98,4703.4045478606895,201.82911368396796,6.058813614000428
99,4699.557968567465,202.83736326984155,6.204055835999952
100,4697.995924905082,203.32931946371204,6.232304531999944
101,4691.513448269568,203.902099894586,6.213139441999829
102,4688.786821882301,204.20801979136243,6.057595623999987
103,4685.705096378505,205.23083553135953,6.049528410999756
104,4686.165933484229,205.91218082035815,6.066640023999753
105,4685.446412273656,206.7396452716578,6.0582002890000695
106,4678.774975357769,206.99570700386974,6.087117579000278
107,4682.18328344042,207.61521441022927,6.0712489540001116
108,4681.000022816881,208.05842918324694,6.0636437600001045
109,4672.486437646028,208.83693245861016,6.06523911999966
110,4673.517495984229,209.4945068359375,6.058622154999739
111,4668.650614230432,210.44486001273182,6.040198229999987
112,4669.809123101635,210.60034807151723,6.056209445999684
113,4663.152756735543,211.46414569605176,6.069933410999965
114,4662.899131133177,211.99232696818413,6.051059728999917
115,4656.891505731601,212.31457876045013,6.073975988999791
116,4651.334862824912,212.92954004590757,6.068990906000181
117,4653.966710170853,213.39610019576884,6.039542514999994
118,4651.241548627337,213.98600098797095,6.031613086000107
119,4652.433689580899,214.6175107866804,6.05624286200009
120,4645.847904954001,215.16938553569472,6.024788743000045
