epoch,reconstruction,kl,seconds
1,6176.730651285046,6.132841803203119,44.50755641597789
2,5922.501022196262,20.374329433262904,44.490830125054345
3,5774.626734082944,31.659692764282227,41.797481124987826
4,5696.835891866238,35.105672782826645,46.228391833021306
5,5637.141400773949,39.402201501008506,46.554329874925315
6,5578.769430855725,45.86697854728342,45.44755687506404
7,5540.328695422021,47.64612964380567,49.73604920797516
8,5511.414943231601,50.23143518750913,44.707541959010996
9,5473.396265332944,53.2926723801087,45.92093654104974
10,5431.997426255841,56.71638278426411,47.70900245802477
11,5392.188677351051,59.15769962061231,46.13203987502493
12,5353.161119122372,60.13719344807562,45.68552570894826
13,5322.749415887851,61.28827389155593,46.20552700001281
14,5294.312787492699,62.5164916849582,45.69446916610468
15,5262.836622006425,63.62906347256955,45.3578076249687
16,5244.231586777161,65.5987773075282,46.59552529209759
17,5209.260577905958,67.61859526589652,46.9508528750157
18,5183.072306695385,70.14091063882702,45.79585687501822
19,5153.542334440713,71.9659437375648,46.914560250006616
20,5132.48937646028,74.19128874306367,46.04826275003143
21,5104.556225357769,76.5597427938586,46.25741537497379
22,5073.269827869451,79.98897053370966,45.781272499938495
23,5043.780661324475,83.51473435731691,45.878992291982286
24,5022.92254125292,86.56613722471434,46.534352209069766
25,4996.2692985178155,89.94886123799832,46.81424454192165
26,4970.520074291764,93.34301009133597,46.37453979102429
27,4945.253030081775,96.22776609046437,48.33411754202098
28,4924.848363573306,99.33572252220083,46.67083695810288
29,4902.009469005549,103.03925480352383,48.65444062498864
30,4871.329124379381,106.36596857944382,46.814025333034806
31,4851.1482275846965,110.42323852253851,47.13334491697606
32,4829.512581228096,114.1916135271019,46.671065250062384
33,4808.814065238025,118.14934554055472,46.65458858408965
34,4786.144732038551,121.73747068030812,46.3712272499688
35,4766.235342435748,125.2325653361383,47.0778134589782
36,4750.42132739486,128.39166081508745,47.06862566701602
37,4733.1105888580605,131.68761173141337,47.564589541987516
38,4718.719781323014,134.57448385363426,46.81055920897052
39,4703.112747334988,137.47893816511208,47.31654787494335
40,4686.037791599737,140.60029930043444,47.52275195799302
41,4678.964166088639,143.68716986825532,46.15324341703672
42,4661.804851781542,146.51318986839223,46.867259124992415
43,4653.619711047021,149.07781682950315,47.98442237498239
44,4633.463803300234,151.75127731751058,47.83581754099578
45,4626.546916070385,154.36616131078418,49.2988890419947
46,4610.312620929469,157.17459377395772,46.77385533298366
47,4605.5246422313085,159.65881476001204,47.49787870794535
48,4593.8413565092,162.36131614613757,46.522536500007845
49,4583.796174521758,164.93467826486747,46.665185958030634
50,4574.621956228096,167.0845546544155,46.95729295804631
51,4563.121734904352,169.16362085075022,46.267939375014976
52,4551.717187043662,171.12417174722546,46.877556750085205
53,4544.983546747226,173.73558714679467,46.40938158298377
54,4537.640476690274,175.98024500196226,46.803137750015594
55,4532.1803195276,178.06556972610616,46.5794998339843
56,4523.361592800818,180.31629316383433,46.3364061670145
57,4512.981269622517,181.8205135737624,46.42426037497353
58,4505.2458655811915,183.76186962662456,46.674118750030175
59,4502.499719352366,185.3429381468586,46.58165020798333
60,4494.584207980432,186.81745097793151,46.69108712498564
61,4487.795239029644,188.3970761878468,46.53666024992708
62,4478.510164920414,190.38359554682935,47.28922870801762
63,4478.754075094918,191.74846057357075,46.658413790981285
64,4472.196889146466,193.57833220579914,46.189441542024724
65,4461.027476087909,194.40879836037894,46.77482179098297
66,4459.059971889603,196.1319906644732,46.34469416702632
67,4452.744250146028,197.4716038213712,46.51897737500258
68,4448.586051584404,198.91803449113792,47.09686749998946
69,4441.602648583528,200.0063714713694,46.78520749998279
70,4440.580605194948,201.5443657135295,46.6256500830641
71,4445.3713356089365,202.500692064517,46.7969710000325
72,4429.945837288259,204.1405005053939,46.53712170792278
73,4421.454879618137,204.91458087101162,46.28291937499307
74,4419.656624196846,206.06811737345757,46.7073316660244
75,4419.067725065713,207.2146212854118,46.249864167068154
76,4415.4423531505545,208.3572705705589,46.46693045902066
77,4411.619498850029,209.66492840062793,46.41906008403748
78,4405.165766920999,210.53085369930088,46.13674958399497
79,4401.9721200533,211.661281835253,46.23760083306115
80,4398.655891774971,212.78707044369708,46.499734750017524
81,4396.049382575205,213.89883921970832,46.29447579209227
82,4393.6921409535635,214.49781742274203,46.497253583977
83,4388.790431512851,215.98433079229338,45.99282083299477
84,4381.070609119451,217.3025067766136,46.42759850004222
85,4381.509286470502,218.08578120436624,46.3787579999771
86,4379.682530483353,219.0858944331374,46.096513915923424
87,4375.79020562573,220.13085794894494,45.832155041978694
88,4373.186915887851,221.2241369229611,45.91626604099292
89,4370.347300306659,222.15735319618867,45.607784458086826
90,4366.01338666399,223.06616054071444,45.776940374984406
91,4362.623986930491,223.83702714866567,46.171536959009245
92,4360.408175744743,225.05012084390515,45.76602279103827
93,4359.531361802716,225.48565716609775,46.05181908409577
94,4355.39978369597,226.4334528557608,46.12437070894521
95,4352.081189307097,227.45156289929542,45.92901570908725
96,4351.477999963493,227.82666086927753,46.172642958932556
