topic_id,top_words,top_probabilities
291,frag@127.04 frag@97.03 loss@282.1 frag@69.03 frag@85.03 frag@109.03 loss@833.44 loss@744.25 loss@805.41 loss@304.12 loss@294.1 frag@99.04 loss@238.2 loss@165.03 frag@83.05 frag@71.05 loss@194.13 frag@61.03 loss@324.11 frag@73.03,0.09991172701 0.06321963668 0.05328112841 0.04791979492 0.04212480411 0.04091810063 0.03623401746 0.03337693587 0.02774478123 0.02697878145 0.02583144978 0.02334041707 0.02218784392 0.021942297 0.01884613372 0.01577533409 0.01452898514 0.01452722307 0.01394495275 0.01278504264
292,frag@232.06 frag@258.1 loss@74.06 loss@84.03 frag@185.08 frag@283.12 frag@178.13 frag@249.08 frag@156.07 frag@214.06 loss@168.02 loss@144.1 loss@97.06 loss@43.05 loss@94.05 frag@301.15 loss@129.05 loss@95.04 loss@70.02 loss@98.05,0.05897027999 0.05349616706 0.03534179553 0.03062003851 0.02772910707 0.02668821812 0.02318522334 0.02284225449 0.02006533183 0.01685170829 0.01424591616 0.009829469956 0.009634875692 0.009189235978 0.00876128301 0.008628181182 0.008523938246 0.008471230976 0.008423450403 0.008259076625
293,frag@241.04 loss@321.12 frag@203.13 frag@308.12 frag@286.11 loss@252.04 loss@281.16 loss@282.17 loss@288.12 loss@253.07 loss@167.12 loss@299.17 loss@274.03 frag@376.12 frag@256.12 frag@300.17 frag@275.12 loss@326.15 frag@176.11 frag@288.12,0.114529863 0.1010182202 0.02874011733 0.02368595079 0.02103259601 0.01949136332 0.01911518723 0.01727871969 0.01642160863 0.01444287226 0.01167222671 0.01125601865 0.01076204889 0.01000383403 0.009778099135 0.00941373501 0.008709727786 0.008379773237 0.008080095053 0.007787160575
294,frag@140.03 loss@93.06 frag@112.04 loss@121.05 frag@150.01 frag@179.04 loss@20.01 loss@166.04 loss@120.07 frag@192.08 frag@178.01 loss@61.05 frag@192.11 loss@107.02 loss@95.07 loss@96.07 frag@139.0 loss@40.01 loss@124.04 frag@226.04,0.1286192089 0.08524272591 0.06006671861 0.04645137861 0.04291489348 0.03832563013 0.03777270019 0.03269668669 0.0299482774 0.02456208877 0.02259485796 0.02078216709 0.01994029246 0.0181592647 0.01725640148 0.01701647975 0.01387603208 0.01373180002 0.01264612935 0.00999455899
295,frag@133.08 frag@120.04 loss@237.11 frag@147.05 loss@273.11 loss@190.11 loss@247.1 loss@216.09 loss@220.09 loss@251.09 loss@176.1 frag@161.07 loss@180.08 loss@250.14 frag@187.12 loss@278.08 loss@259.13 loss@205.09 loss@199.03 loss@203.11,0.1901317835 0.09903759509 0.0696240142 0.04349556193 0.03623217344 0.03117903136 0.02161546238 0.01762702502 0.01573977806 0.01281911507 0.009746318683 0.009359613992 0.009287762456 0.008788982406 0.008682502434 0.008671539836 0.008663679473 0.007939185016 0.007657769136 0.00754420273
296,frag@91.05 loss@248.07 loss@221.13 loss@169.09 loss@236.07 loss@320.12 loss@247.11 loss@236.13 frag@91.06 loss@247.08 loss@230.09 loss@169.08 loss@225.1 loss@217.1 frag@120.08 loss@180.11 loss@289.09 loss@219.09 loss@332.17 loss@298.12,0.4573286772 0.1252971143 0.05626477301 0.04106068239 0.02270399407 0.01862208359 0.01647539064 0.01293039974 0.01241419651 0.01219245885 0.01083200052 0.0106041301 0.01004176121 0.008161900565 0.00777996378 0.007743630093 0.007652114611 0.006463889964 0.006286227144 0.006238449365
297,frag@127.09 loss@239.11 frag@70.07 loss@284.11 loss@258.13 loss@291.13 frag@141.1 loss@238.11 frag@70.06 frag@96.08 frag@194.13 frag@98.08 loss@249.03 loss@210.14 frag@100.08 frag@44.05 loss@218.08 loss@238.13 loss@309.09 frag@115.09,0.1955243945 0.1366924196 0.1039367318 0.059669815 0.051553417 0.04972313717 0.02853208408 0.02402439155 0.0221610032 0.01086809766 0.009794995189 0.008106881753 0.00718601374 0.00574775273 0.005684581585 0.00557592418 0.005546395201 0.004941895138 0.00483614346 0.004604884423
298,frag@175.06 loss@216.06 loss@326.08 loss@107.06 frag@214.07 loss@241.15 loss@275.07 loss@256.1 frag@176.07 frag@161.11 loss@331.09 loss@230.14 loss@178.07 loss@305.13 loss@202.14 frag@174.98 loss@121.09 loss@208.13 loss@170.09 loss@177.01,0.420591861 0.2312285155 0.02264671028 0.01379948482 0.01269428339 0.01255618967 0.0095593445 0.006233496126 0.004545102362 0.003665074939 0.003643418662 0.003618528135 0.003547937376 0.00323642185 0.003149701748 0.002771085594 0.002731434302 0.002673252486 0.002671575174 0.002611580538
299,frag@245.04 frag@166.03 frag@240.09 frag@235.08 loss@297.08 loss@108.08 loss@258.03 frag@257.07 loss@287.17 loss@241.0 frag@239.05 frag@184.04 frag@218.11 loss@271.02 loss@168.01 loss@230.01 loss@212.16 loss@137.04 frag@233.08 loss@170.18,0.08266827464 0.0507160686 0.03378099576 0.03088863753 0.02446600609 0.01976077259 0.01190727949 0.009527976625 0.008283861913 0.00774507504 0.007497718558 0.006662754342 0.006440117955 0.006231525913 0.005521926563 0.005332709756 0.005007802509 0.004855335224 0.004608742427 0.00431220606
300,frag@129.07 frag@145.06 frag@128.06 loss@175.1 frag@157.06 loss@176.08 loss@241.18 loss@162.07 loss@173.08 loss@172.05 loss@225.12 frag@155.05 loss@376.13 loss@55.04 loss@356.11 loss@185.03 loss@165.07 frag@171.08 loss@230.05 loss@229.14,0.1704908609 0.09421822429 0.09356322885 0.0797945112 0.04674577713 0.03055621684 0.0233157929 0.02041497827 0.01794790104 0.01700777747 0.01387284696 0.01384178083 0.01350204926 0.01194541808 0.01149377879 0.01099005621 0.01090228464 0.01044420898 0.01042153221 0.01001947094
301,loss@181.12 frag@291.11 loss@60.08 frag@174.96 frag@243.04 frag@250.1 frag@201.08 loss@273.05 frag@269.09 loss@196.98 loss@172.02 frag@177.08 frag@268.14 loss@297.01 frag@227.03 loss@298.04 frag@440.14 frag@187.07 frag@301.17 loss@275.2,0.1730875373 0.0928953588 0.03692630678 0.02475125529 0.01932619885 0.01581002958 0.0145978108 0.0137786679 0.01345947478 0.01168275625 0.01003769226 0.009627689607 0.008966841735 0.00866745133 0.008204442449 0.007936886512 0.007631550077 0.006799458992 0.006519902032 0.006221914198
302,frag@70.06 loss@232.1 loss@233.15 loss@262.11 loss@227.08 loss@187.08 loss@282.15 loss@284.12 loss@293.12 loss@243.07 loss@280.05 loss@250.04 loss@283.14 loss@260.13 loss@234.05 frag@98.08 loss@208.09 loss@250.03 loss@366.16 loss@349.07,0.4589779079 0.04594435915 0.04002953321 0.03710524738 0.03206546232 0.03198428452 0.02808072604 0.02520714328 0.02466656081 0.02268181182 0.01480769366 0.01397977676 0.01296357717 0.01204010844 0.01202076487 0.0119888708 0.01086627878 0.00884315744 0.0071956506 0.007109296042
303,loss@135.07 loss@136.05 loss@117.06 loss@107.07 frag@182.1 frag@210.09 loss@78.05 frag@198.06 frag@238.09 frag@221.11 frag@254.09 frag@194.99 frag@303.12 frag@210.13 frag@189.05 frag@222.1 frag@337.15 frag@220.11 frag@208.1 frag@268.08,0.1594936252 0.08689166605 0.07987456769 0.077748999 0.06507140398 0.03695749491 0.03146353737 0.02990749292 0.02855851129 0.024768373 0.02347074263 0.02266207524 0.01713098213 0.015147564 0.01384880766 0.01063214149 0.01043216698 0.008956192061 0.008275923319 0.007980013266
304,loss@185.09 frag@165.1 frag@73.04 loss@253.07 frag@162.13 frag@81.06 frag@46.06 loss@172.12 loss@213.12 loss@156.14 loss@152.1 loss@283.02 frag@41.04 frag@96.08 frag@126.09 frag@72.04 frag@157.0 loss@235.17 frag@154.0 frag@44.01,0.115617469 0.08015006036 0.05949468538 0.05432344973 0.04752748087 0.03847747669 0.02127507329 0.01740804873 0.01610678621 0.01497425232 0.01338558272 0.01082067098 0.009771318175 0.009470388293 0.007212590426 0.006985397078 0.006966430694 0.006960892119 0.006840827875 0.006102785934
305,frag@205.1 frag@182.06 loss@151.04 loss@279.14 loss@191.12 loss@301.05 frag@102.05 loss@125.06 frag@190.08 loss@247.93 loss@202.15 loss@165.13 loss@165.14 loss@113.07 loss@209.03 loss@87.08 loss@168.02 frag@146.04 frag@233.11 loss@73.05,0.2426751107 0.1915351301 0.1743106544 0.1193081588 0.02164552175 0.01770096272 0.01403662283 0.01354928408 0.01121586654 0.01059896033 0.01028690301 0.009276228957 0.007461817004 0.005045808852 0.004907403141 0.004404832609 0.004013446625 0.003776298836 0.003329195315 0.003306399565
306,loss@241.12 frag@191.08 frag@161.11 frag@159.06 frag@132.07 frag@133.08 frag@131.06 frag@120.07 frag@161.07 frag@159.09 loss@208.08 frag@132.06 frag@157.08 loss@255.08 loss@202.11 loss@218.12 frag@146.08 frag@133.06 frag@153.03 frag@160.1,0.320879668 0.135523051 0.09056825191 0.04713861272 0.02388303541 0.01529647224 0.01458887011 0.01328687742 0.01170576271 0.0106232902 0.009101735428 0.008428089321 0.007020461373 0.006875069812 0.006411210168 0.006348051596 0.006213665474 0.005604779348 0.005422721151 0.005306670442
307,frag@119.06 loss@211.05 loss@268.05 loss@219.1 loss@215.14 loss@232.06 loss@235.1 loss@203.1 loss@215.06 loss@214.09 loss@189.12 loss@208.1 loss@189.03 loss@131.08 loss@196.09 loss@204.09 loss@179.09 loss@215.09 loss@231.13 loss@217.11,0.4429156482 0.04093778133 0.0356214717 0.03201008961 0.02173824236 0.02030048892 0.01044380944 0.01017332356 0.009055576287 0.008822492324 0.008721561171 0.007774692029 0.007756022271 0.007742601912 0.007474110462 0.007010077126 0.006741506048 0.005963149481 0.005914498586 0.005654423963
308,frag@149.08 loss@259.16 loss@165.12 loss@222.09 loss@151.08 loss@232.07 loss@164.1 loss@211.11 loss@295.13 loss@229.13 loss@220.1 frag@139.09 loss@207.04 loss@153.09 loss@237.09 loss@254.08 loss@222.1 frag@109.04 loss@191.08 loss@247.13,0.4412534833 0.05416423455 0.04985191301 0.03502466157 0.03167209402 0.01942358539 0.01590502635 0.01446781773 0.01300199516 0.01151502132 0.009567797184 0.007317010313 0.007284441963 0.007240828127 0.006858349312 0.006804263219 0.005200359039 0.004826807417 0.004763446748 0.004519210197
309,frag@164.05 loss@86.07 loss@68.06 loss@56.06 loss@42.05 loss@28.03 loss@85.05 loss@73.05 loss@224.99 loss@100.05 loss@82.05 loss@118.01 loss@104.07 loss@72.06 loss@47.05 loss@100.09 loss@343.14 loss@166.04 frag@365.1 frag@341.1,0.4781847298 0.1387846768 0.08307468891 0.07622940093 0.04367528111 0.03223812208 0.02656589262 0.009446794167 0.007859860547 0.007135807537 0.00524094142 0.003834055038 0.003621870186 0.003555937903 0.003551220521 0.003517038189 0.003213061718 0.00315682264 0.002631206298 0.002358058235
310,frag@91.03 loss@276.09 frag@254.1 loss@270.08 loss@242.02 loss@256.06 loss@271.02 frag@336.19 frag@96.02 frag@110.08 loss@221.01 frag@244.12 loss@233.04 frag@186.98 frag@307.12 loss@313.14 frag@278.14 loss@355.16 frag@172.01 frag@221.02,0.0591824986 0.05869651958 0.05469385162 0.04289082065 0.03368889913 0.02789668366 0.01494518295 0.01237598527 0.01109651197 0.01015746593 0.009748015553 0.006857826374 0.006566626951 0.006331683602 0.005793734919 0.005677221809 0.005368650891 0.00534535991 0.005336135626 0.004897763953
311,loss@301.12 frag@230.12 frag@138.06 frag@214.03 loss@174.06 frag@279.08 loss@268.17 loss@293.1 loss@99.01 frag@166.0 frag@161.04 loss@343.09 loss@277.18 frag@216.09 loss@150.06 frag@114.07 loss@165.01 frag@277.1 frag@221.09 frag@303.15,0.1260103136 0.07208283991 0.03162485734 0.02114860527 0.01982892118 0.01952612586 0.01470300835 0.01371806208 0.01358699054 0.01275612041 0.009497269988 0.008197868243 0.008090330288 0.007934312336 0.00717918342 0.006775907241 0.006051373668 0.005780105013 0.005737856962 0.005700299516
312,frag@94.06 frag@80.05 loss@215.11 frag@108.04 loss@221.04 loss@155.06 loss@219.14 frag@94.07 frag@126.05 frag@108.08 frag@106.06 loss@246.02 loss@313.15 frag@120.04 loss@260.07 frag@135.06 loss@288.16 loss@213.11 frag@69.04 loss@226.05,0.1152678281 0.1121916249 0.0393814072 0.0364933461 0.03582094982 0.02838514373 0.02447400615 0.02344726399 0.02108991332 0.02107994072 0.02017192356 0.01771345548 0.01300016604 0.01264148299 0.01227944437 0.01227220241 0.01185088232 0.0104590347 0.01024952717 0.01019091532
313,frag@198.05 frag@207.12 loss@232.14 loss@243.04 loss@249.18 loss@344.18 frag@203.05 frag@323.13 frag@216.07 loss@314.12 loss@346.18 loss@288.01 loss@330.13 loss@281.02 loss@409.1 loss@315.17 frag@234.03 loss@342.17 loss@320.19 frag@320.15,0.1762433499 0.1753885597 0.08160852641 0.06781107187 0.06346967816 0.03877116367 0.03494265676 0.02562747523 0.01346722618 0.01037569623 0.01030743867 0.0101806419 0.009809001349 0.005834553856 0.003987446893 0.003268141067 0.002818985609 0.002806924284 0.002763957717 0.002741358709
314,frag@249.11 frag@68.02 frag@156.06 frag@169.07 frag@247.11 loss@208.17 loss@115.0 frag@262.09 frag@200.09 frag@196.07 loss@234.03 loss@130.12 loss@260.19 loss@159.14 loss@313.09 loss@358.16 loss@100.12 loss@132.01 loss@146.09 loss@270.16,0.1200972125 0.05094623938 0.03766936436 0.0139124468 0.01159538701 0.01125045866 0.01088787988 0.01069269981 0.01061914582 0.009694307111 0.009533263743 0.008755835705 0.007708699908 0.007444287185 0.006291615311 0.006265186239 0.005772932433 0.0051143202 0.004957267083 0.004623497371
315,frag@122.1 loss@206.12 loss@198.15 loss@213.09 frag@206.09 loss@288.17 loss@234.12 loss@226.03 loss@239.07 loss@330.17 loss@209.1 loss@234.11 loss@193.11 loss@193.09 loss@214.0 loss@200.99 frag@329.12 loss@210.11 loss@178.11 loss@202.09,0.4568312764 0.187968418 0.07211646438 0.01542491466 0.01385475602 0.013065462 0.00812987145 0.007399162743 0.006478564814 0.004964417778 0.004838270601 0.004734294023 0.004151187371 0.004112476949 0.003881158307 0.003792350879 0.003087330377 0.003024601378 0.002745926846 0.002657466801
316,frag@165.07 frag@141.07 frag@167.09 loss@167.11 loss@153.09 loss@195.1 loss@170.14 frag@181.1 frag@179.09 loss@197.12 loss@151.1 frag@166.08 loss@246.15 loss@181.09 frag@171.04 frag@178.08 loss@205.15 loss@159.06 loss@173.12 loss@160.12,0.1036707759 0.08816172183 0.07752477378 0.05185513198 0.04023266584 0.03546736762 0.03400716558 0.03031050786 0.03029481508 0.03010131046 0.02901810408 0.02456415817 0.02402789518 0.0232203491 0.0221343115 0.02126313001 0.01538413018 0.01175780874 0.01162430644 0.01129495818
317,loss@142.06 loss@243.06 frag@141.02 frag@192.07 frag@167.04 frag@159.02 loss@225.17 frag@199.01 frag@274.05 loss@278.1 frag@327.08 loss@1.01 loss@79.1 frag@122.01 frag@91.04 loss@310.05 frag@81.02 loss@154.06 loss@215.08 loss@29.56,0.2494653612 0.1461617649 0.1233997121 0.1139690205 0.08819779009 0.0728809312 0.04806445539 0.02184197865 0.01575122215 0.009124602191 0.005623780191 0.004666488152 0.004277520347 0.00268631056 0.00256839511 0.002278422005 0.002243768889 0.00217245426 0.002110011177 0.002026385395
318,loss@99.08 frag@224.11 frag@238.11 frag@200.09 loss@86.08 frag@266.11 loss@361.15 loss@246.12 loss@367.16 loss@189.96 frag@245.06 frag@249.1 frag@258.11 frag@163.11 frag@58.07 loss@115.09 loss@187.16 frag@206.04 frag@219.14 frag@359.08,0.105743669 0.09242138267 0.02533908933 0.02396964282 0.01765267551 0.01708696224 0.01647596061 0.01619954593 0.01366789732 0.01355161704 0.01286772825 0.009529010393 0.00939534232 0.008658879437 0.0085289618 0.007517024875 0.00730705075 0.007265713532 0.006807537284 0.00675483793
319,frag@96.08 loss@180.13 loss@182.12 loss@154.15 frag@181.13 frag@155.15 frag@142.09 frag@70.07 loss@214.17 frag@153.1 frag@124.11 frag@82.07 frag@97.09 frag@111.09 loss@275.11 loss@287.14 frag@110.1 frag@83.07 loss@208.17 loss@152.1,0.2811851799 0.2072189003 0.1506249011 0.03967428952 0.02932697535 0.02542612143 0.02454448864 0.01252770703 0.01180983149 0.01167314406 0.01140049659 0.006452371832 0.006119169295 0.006049205549 0.005345603917 0.004773696885 0.004706173204 0.00456934236 0.004285910632 0.004273780156
320,loss@233.12 frag@147.05 loss@209.11 loss@231.1 frag@147.08 frag@123.08 frag@133.06 frag@105.07 frag@135.08 loss@268.09 loss@209.12 frag@178.12 frag@160.11 frag@105.08 frag@139.07 loss@172.09 loss@231.07 loss@214.0 frag@129.07 frag@46.24,0.1790988892 0.1216589138 0.1001674607 0.07061412185 0.06907380372 0.0630299747 0.05469531938 0.04106554389 0.01910238713 0.01548918802 0.01374967117 0.01064085402 0.010170592 0.008336631581 0.007481501438 0.005684627686 0.00566204451 0.005633519497 0.004970080219 0.004694797099
321,frag@44.05 loss@234.06 loss@276.1 loss@216.03 frag@70.06 loss@208.09 loss@234.05 frag@122.03 frag@110.1 frag@98.1 loss@283.1 loss@81.97 loss@265.11 loss@227.08 frag@58.06 loss@298.13 loss@291.05 loss@249.07 frag@99.1 loss@249.1,0.3853657544 0.218209669 0.0773807466 0.06278842688 0.02459251136 0.02435297333 0.01691872254 0.01292737201 0.0124837663 0.01087166276 0.009517118335 0.00865733996 0.007679126691 0.005896871444 0.005164012313 0.004392928444 0.003979010507 0.00386579521 0.003801499261 0.003661143593
322,frag@115.05 frag@117.07 loss@242.08 loss@226.04 loss@148.11 loss@231.12 frag@128.06 loss@203.1 loss@212.04 loss@200.09 frag@129.07 frag@306.11 loss@204.1 frag@199.02 loss@216.14 frag@116.06 loss@228.06 loss@242.14 loss@221.09 loss@243.1,0.2537693679 0.1095576063 0.05941326916 0.05669653788 0.05289296806 0.05198461935 0.03109743819 0.01684305631 0.01374359801 0.01281710248 0.01054895669 0.01035783347 0.007509369403 0.007312785834 0.006389886141 0.006189765409 0.005277760327 0.005269497167 0.005025323015 0.0044710855
323,frag@186.08 frag@140.05 loss@307.11 loss@263.07 frag@93.03 loss@266.09 frag@179.08 loss@295.1 frag@106.04 loss@236.03 loss@216.09 frag@242.13 loss@285.12 frag@67.02 frag@146.1 loss@274.11 frag@190.02 loss@252.12 frag@150.07 frag@205.03,0.1086627841 0.1074416935 0.04672667757 0.02910495549 0.02780683525 0.02631465718 0.02294916287 0.01699729636 0.01632051729 0.01193889789 0.01146771666 0.01122037228 0.007250270341 0.006918290164 0.006738341413 0.006419819314 0.005839812569 0.005762706976 0.005588969681 0.005552807823
324,loss@152.12 loss@271.08 loss@231.04 frag@260.11 frag@144.03 frag@109.09 frag@89.06 frag@198.95 frag@226.09 frag@114.02 frag@289.1 frag@74.02 frag@181.03 frag@199.07 frag@122.05 frag@257.08 loss@171.16 frag@240.08 frag@199.14 frag@208.99,0.1973449439 0.1189805791 0.1072992906 0.07540399581 0.05648063496 0.03975292668 0.03369095922 0.02635664493 0.01648270153 0.009423166513 0.00938212499 0.00804554671 0.005930451676 0.005857001524 0.005797394551 0.005629003514 0.004812403582 0.00466558896 0.004653036129 0.004488137085
325,frag@168.96 loss@218.08 loss@221.08 loss@193.06 frag@174.07 loss@291.07 frag@90.05 frag@177.08 frag@185.09 loss@135.08 loss@244.13 frag@225.14 loss@205.09 frag@233.13 loss@232.07 loss@176.07 loss@268.02 loss@165.09 loss@217.08 frag@135.06,0.2943076789 0.1087960824 0.09182664007 0.03203092143 0.018080201 0.01268527377 0.01149880048 0.0107462164 0.01059420221 0.01038413215 0.008816647343 0.007752406411 0.007115807384 0.007075394504 0.006342972629 0.006328055169 0.005433701444 0.00542452652 0.005053645466 0.005014575087
326,loss@176.0 frag@169.03 frag@296.1 frag@178.02 frag@169.05 loss@126.0 loss@273.1 frag@263.09 frag@252.06 loss@83.06 loss@275.23 frag@267.04 frag@74.04 frag@313.12 loss@255.1 frag@270.12 frag@189.93 loss@115.02 frag@295.09 loss@224.09,0.06249773502 0.05602996796 0.03816399723 0.03716275468 0.02250741981 0.01726062968 0.01442542765 0.009546596557 0.009010651149 0.008155412972 0.008012559265 0.00664045196 0.006622788031 0.006478718948 0.006342138629 0.006090983283 0.005901258904 0.005032373592 0.004583403934 0.004414203577
327,loss@215.08 loss@198.17 frag@173.54 frag@173.55 loss@280.08 frag@71.05 frag@95.09 frag@67.05 frag@97.03 frag@83.05 frag@81.07 frag@127.04 frag@57.03 frag@101.11 frag@85.03 frag@109.1 loss@189.15 frag@43.02 frag@196.13 frag@85.06,0.211192891 0.1976932436 0.1864555031 0.1651901007 0.06357146055 0.02413662523 0.01433491334 0.01285497937 0.007369698025 0.006358823273 0.005189850926 0.005015221424 0.004739566706 0.004648027942 0.004453022499 0.004416287877 0.003885213286 0.003614320187 0.00343172159 0.003244369989
328,frag@79.05 loss@232.11 frag@81.07 frag@67.05 frag@93.07 loss@281.11 loss@283.08 frag@111.04 frag@109.06 frag@136.11 frag@97.06 loss@301.15 loss@274.12 loss@229.11 loss@293.03 loss@233.11 loss@223.1 loss@263.1 loss@280.14 loss@304.11,0.1540454924 0.142458722 0.08844199032 0.06106942147 0.0555003956 0.04024353623 0.03887472302 0.02009177022 0.01989171654 0.01783374324 0.01415552292 0.0121507505 0.01073361933 0.007666474674 0.007636315655 0.007100771181 0.007048442494 0.006869673729 0.006449161097 0.006135572214
329,loss@233.12 frag@106.07 frag@106.06 frag@162.07 frag@147.05 loss@209.11 loss@231.1 frag@133.06 loss@209.12 loss@248.09 loss@268.09 loss@200.05 loss@176.07 loss@235.11 loss@247.07 loss@243.09 frag@298.07 loss@189.08 frag@148.08 loss@233.08,0.1872239113 0.1741966754 0.1046857461 0.06448259205 0.03759335726 0.02551082894 0.01892103069 0.0180710312 0.01799660735 0.01540137455 0.01524627861 0.008589881472 0.007850948721 0.006009710953 0.005393053405 0.004976579454 0.004803957418 0.004418437835 0.004324400332 0.00430026697
330,frag@128.05 loss@197.02 loss@169.03 frag@118.06 loss@197.03 loss@199.07 loss@145.09 frag@196.05 loss@234.07 frag@175.09 frag@130.06 frag@146.06 frag@116.05 loss@168.07 loss@184.06 frag@145.08 frag@172.04 loss@171.02 frag@119.07 loss@201.09,0.2491941601 0.09559680521 0.08962418884 0.02716741338 0.02473311499 0.02403765172 0.01594783552 0.01568797417 0.01394847222 0.01374149974 0.01326852664 0.01232394576 0.01007809956 0.009824839421 0.009585347027 0.008858660236 0.008670656942 0.008062507957 0.008036693558 0.00802131556
331,frag@95.05 frag@77.04 frag@89.04 frag@105.03 loss@182.04 loss@171.06 loss@188.06 loss@139.03 loss@214.03 frag@105.04 loss@177.03 loss@396.09 loss@180.01 frag@103.05 frag@104.05 frag@164.02 loss@240.15 loss@91.05 loss@352.11 frag@243.08,0.1722728908 0.06868886203 0.04764994979 0.04165713489 0.03667101637 0.03657978401 0.02775583602 0.02146982215 0.01905545034 0.01891162619 0.01847572997 0.0161930155 0.01509483159 0.01369117107 0.01330740005 0.01266042888 0.01079385169 0.01000751089 0.009990898892 0.00878597144
332,loss@223.1 frag@67.05 loss@232.11 frag@83.05 frag@81.07 frag@69.03 frag@57.03 frag@71.05 loss@160.09 loss@318.11 frag@173.55 loss@261.11 loss@281.13 loss@233.11 frag@93.07 frag@97.06 loss@254.14 loss@169.11 frag@136.11 loss@221.11,0.1695802361 0.160195753 0.08380048722 0.06725529581 0.04932868481 0.04853511602 0.03345680982 0.02518588118 0.02496428043 0.01349707413 0.01188631915 0.01170364767 0.01114189066 0.009885525331 0.009624365717 0.009490121156 0.008759560063 0.007978271693 0.007838775404 0.00675820699
333,loss@234.1 frag@117.07 frag@115.05 frag@128.06 frag@129.07 frag@116.06 frag@103.05 frag@175.09 frag@161.06 loss@200.09 frag@145.07 frag@253.13 frag@91.06 frag@91.05 frag@104.06 frag@147.08 loss@315.12 frag@145.06 frag@105.08 loss@214.07,0.4692946374 0.233015433 0.1595243365 0.03015131503 0.01841830276 0.008808371611 0.004246017896 0.004217935726 0.004098133184 0.003627697006 0.003505887464 0.002371912589 0.002312075812 0.002275926527 0.002268610755 0.002129910979 0.00170028687 0.001626568614 0.001525000436 0.001490773051
334,frag@165.1 loss@244.11 frag@189.11 frag@141.14 loss@271.12 loss@364.14 loss@273.13 frag@71.09 loss@229.13 frag@154.0 loss@213.12 loss@265.11 frag@124.08 frag@59.02 frag@176.13 frag@206.1 frag@237.02 frag@220.12 loss@295.07 loss@164.1,0.1208049357 0.1131305173 0.07360120118 0.05759552866 0.02241560258 0.0128695583 0.01252877899 0.01149560977 0.01038508862 0.01014513057 0.009562694468 0.008754250593 0.008346143179 0.008027670905 0.007689157501 0.007433833089 0.00739173498 0.007156789768 0.005834730808 0.005757379346
335,frag@175.08 frag@189.09 frag@173.06 loss@341.13 frag@153.09 loss@275.09 loss@289.1 loss@563.22 loss@369.16 loss@415.18 loss@354.07 loss@297.17 loss@170.06 loss@376.26 loss@304.17 loss@366.15 frag@280.07 loss@343.16 loss@286.09 loss@439.18,0.179988116 0.1486784518 0.09586959332 0.02141592093 0.01628614031 0.01390004717 0.01338948961 0.01022428926 0.00711648399 0.005763099063 0.005519684404 0.003897507675 0.003266944317 0.002363250125 0.002319809515 0.00217347662 0.002137760166 0.002112963935 0.002048457041 0.002018586267
336,loss@109.05 frag@203.12 frag@187.05 loss@136.1 frag@145.01 frag@215.13 loss@261.09 loss@212.03 frag@134.08 loss@193.12 frag@162.08 loss@220.07 frag@159.03 frag@178.03 frag@189.0 frag@197.11 frag@174.92 frag@122.02 frag@151.09 frag@161.05,0.3844457269 0.2938668132 0.04601345584 0.04164799675 0.03047708794 0.03002989106 0.009851031005 0.009643557481 0.005916953553 0.004753069486 0.004151068628 0.003530847374 0.003233358264 0.00300563802 0.002697033342 0.002674136544 0.00258014258 0.002538387896 0.002519996371 0.002319194842
337,frag@42.03 loss@211.07 loss@225.07 loss@198.05 loss@193.06 loss@236.06 loss@207.04 loss@222.02 loss@259.03 loss@298.03 loss@206.05 frag@54.03 frag@56.05 loss@157.04 loss@230.08 loss@238.06 loss@219.04 loss@223.04 loss@246.04 loss@193.03,0.4582524896 0.1046218649 0.05985921249 0.03616027907 0.03484963253 0.03415160254 0.02762006596 0.02449210919 0.01861020178 0.01221868116 0.01164690033 0.008604329079 0.007687462494 0.00456965575 0.004152354784 0.003958594054 0.003236856312 0.003171327058 0.003160282969 0.002880600514
338,frag@79.05 loss@213.1 loss@204.12 frag@135.08 frag@105.07 loss@225.11 frag@57.03 loss@210.13 loss@207.09 loss@233.11 loss@200.05 loss@245.08 loss@268.09 frag@136.11 loss@288.13 loss@267.1 loss@268.1 loss@223.12 loss@237.14 loss@249.09,0.3838399649 0.0896384418 0.03372156247 0.02183982916 0.01748774946 0.01710652374 0.01670278423 0.01218060683 0.0117617948 0.01126559544 0.01121886075 0.01046397164 0.009943389334 0.009161741473 0.009023467079 0.008617242798 0.00781003153 0.007468883414 0.006676566787 0.006566709373
339,frag@238.05 frag@276.11 frag@144.02 loss@203.14 frag@288.04 frag@222.04 loss@167.12 loss@310.11 frag@225.04 frag@172.02 loss@302.11 loss@303.16 loss@309.16 loss@203.17 loss@266.13 frag@191.1 frag@315.1 loss@63.96 frag@226.02 loss@303.19,0.05819853395 0.04884663224 0.01889883913 0.01752348803 0.01618919335 0.01610492915 0.01411415637 0.01366888918 0.01247797534 0.01102039963 0.009673116729 0.009573386051 0.008826114237 0.008390223607 0.008182595484 0.00781909097 0.007444660179 0.007302863523 0.006771236658 0.006730356719
