topic_id,top_words,top_probabilities
207,frag@192.06 loss@159.08 frag@241.1 loss@136.03 frag@180.08 frag@83.03 frag@151.05 loss@138.09 frag@163.03 frag@245.11 loss@166.97 frag@297.09 frag@303.1 frag@143.06 frag@258.1 frag@168.07 frag@156.07 frag@107.03 frag@152.03 frag@165.07,0.001232235809 0.001166502829 0.0009076608694 0.0008982609725 0.0008966574678 0.0008803917444 0.0007688048645 0.0007603667327 0.0007506208494 0.0007456671447 0.0007454185397 0.0007427579258 0.000730182277 0.0007209099713 0.0007177111693 0.00071674434 0.0007131140446 0.0007030301495 0.0007015845622 0.000700349221
208,frag@146.06 frag@132.08 frag@130.06 frag@160.08 frag@158.06 frag@171.09 frag@172.08 frag@157.08 frag@174.09 frag@145.09 frag@173.07 frag@187.09 frag@142.07 frag@130.07 frag@144.08 frag@128.05 frag@171.05 frag@159.09 frag@118.06 frag@176.07,0.009600500576 0.008339389227 0.008049347438 0.00710957963 0.006746487692 0.006128543522 0.00610838877 0.006084887777 0.00606127223 0.005704359617 0.005587527528 0.005421462003 0.005389665253 0.005267209373 0.004819238558 0.004678388592 0.004579422064 0.004567114171 0.004434667062 0.004184414167
209,frag@43.02 frag@67.05 frag@45.03 frag@55.02 frag@84.04 frag@41.04 frag@97.06 frag@154.04 frag@209.14 frag@84.08 frag@56.05 frag@112.08 frag@57.03 frag@84.09 frag@188.99 loss@185.11 frag@42.03 frag@113.02 frag@318.03 frag@55.05,0.002156739356 0.002114665695 0.001904135337 0.001670549042 0.001530340291 0.001465234556 0.001452218159 0.001426702249 0.001289085718 0.001268114778 0.001232376206 0.001220629434 0.00122058671 0.001129155746 0.001093820669 0.001039420487 0.0009897783166 0.0009800464613 0.0009640847566 0.000934088137
210,frag@108.04 frag@97.04 frag@120.04 frag@80.05 frag@94.06 frag@110.06 frag@68.05 frag@92.05 frag@108.08 frag@122.1 loss@235.11 frag@126.04 frag@139.03 frag@109.08 frag@126.05 frag@122.06 frag@96.04 loss@211.04 frag@135.06 frag@99.06,0.006435436197 0.005895494483 0.005531880539 0.005314057693 0.005017389543 0.004342911299 0.004211046267 0.003851039801 0.003830353031 0.00351625029 0.003412095131 0.003315292532 0.003260603407 0.003259333316 0.00315804407 0.003155832412 0.002932140371 0.002736777766 0.002704419428 0.002643560991
211,frag@151.05 frag@192.06 loss@159.08 frag@164.03 frag@143.06 frag@290.14 frag@169.11 frag@153.01 frag@83.03 frag@170.08 loss@203.12 frag@153.04 frag@238.13 frag@156.07 frag@131.0 loss@121.06 frag@127.05 loss@136.03 frag@178.04 loss@167.03,0.001279645949 0.001184443128 0.0009834166849 0.0009640381322 0.0009004033054 0.0008957167156 0.0008816584013 0.0008753143484 0.0008738282486 0.0008394795004 0.0008045102586 0.0007982875104 0.0007778629079 0.0007694961387 0.000762261916 0.0007487005787 0.0007431494887 0.0007408998208 0.0007371017709 0.00073537766
212,frag@169.11 loss@143.09 loss@139.1 loss@125.08 frag@100.02 frag@233.14 loss@155.09 loss@97.09 frag@98.98 frag@290.14 loss@117.08 frag@146.02 frag@189.07 frag@151.05 frag@356.08 frag@72.04 loss@168.19 frag@203.06 frag@211.01 loss@153.12,0.00132942386 0.001317407587 0.001107452204 0.001087418292 0.001045996905 0.001006874954 0.0009885967011 0.000927340996 0.0008710439433 0.0008381497464 0.0008311080164 0.0008147246554 0.0008033302147 0.0007872465649 0.0007757215062 0.000770297891 0.000767249905 0.000751452113 0.0007470491691 0.0007464749506
213,frag@68.05 frag@97.04 frag@94.06 frag@120.04 frag@99.06 frag@110.06 frag@126.04 frag@108.04 frag@109.08 frag@80.05 frag@99.05 frag@93.03 frag@166.09 frag@139.03 frag@151.06 frag@92.05 frag@122.1 frag@137.07 frag@135.06 frag@122.06,0.003234412288 0.003082908923 0.002791952342 0.00273543247 0.002396204276 0.002287826035 0.002224064665 0.002210915321 0.002079328522 0.002044138964 0.002024316695 0.001907575061 0.00190053042 0.00181148923 0.001802982064 0.001779629383 0.001716853585 0.001709431759 0.001708298689 0.001696974272
214,frag@146.06 frag@171.05 frag@157.08 frag@187.09 frag@130.06 frag@145.08 frag@128.05 frag@133.06 frag@190.09 frag@130.03 frag@145.09 frag@172.08 frag@118.06 frag@132.08 frag@176.07 frag@173.07 frag@171.09 frag@160.08 frag@134.06 frag@148.08,0.004018077161 0.003588604974 0.003122538328 0.003088605125 0.003043726552 0.003032431239 0.002884236164 0.002819805872 0.002808584366 0.002780251205 0.002734556329 0.002557691652 0.002449943917 0.002392869908 0.002385134809 0.002251845552 0.002248337958 0.002225947566 0.002182557248 0.002139416989
215,frag@79.05 frag@111.04 frag@97.06 frag@93.03 frag@135.08 frag@69.03 frag@105.07 frag@43.02 frag@107.05 frag@109.06 frag@95.05 frag@93.07 frag@121.06 frag@139.08 frag@81.03 frag@118.08 frag@67.05 loss@168.04 frag@125.06 frag@165.05,0.004957825877 0.003794812597 0.003582016798 0.003244576044 0.002975665731 0.002814263804 0.002423241269 0.002295725746 0.002289230237 0.002266638214 0.002213385887 0.002134652343 0.002100813668 0.002046397887 0.002004768001 0.001990774414 0.001971429214 0.001946050324 0.001937521854 0.001930152066
216,loss@159.08 frag@192.06 frag@189.07 loss@96.07 frag@143.06 frag@167.07 frag@290.14 loss@157.06 frag@156.07 frag@125.03 frag@180.08 loss@127.1 frag@225.1 frag@171.06 frag@297.09 frag@153.04 loss@101.08 loss@113.08 frag@209.07 frag@287.1,0.001770823263 0.001434538746 0.001370858867 0.001216514502 0.001133582438 0.001089746482 0.001074979198 0.001041168347 0.0009552894044 0.0009440429276 0.0009404761367 0.0009226612165 0.0009201687644 0.0009088719962 0.0009082471952 0.0009068803047 0.0009046511259 0.0009043809259 0.0008834043401 0.0008798912168
217,frag@151.05 frag@180.08 frag@211.01 frag@190.06 frag@169.11 loss@159.08 frag@189.07 frag@143.06 frag@236.08 frag@165.07 frag@152.06 frag@356.08 frag@287.1 frag@171.06 frag@170.07 frag@156.07 frag@137.03 frag@175.05 frag@221.11 frag@172.05,0.00142697501 0.001273757196 0.001070499769 0.00101306662 0.0009995014407 0.0009824824519 0.0009765212308 0.0008381113876 0.0008353343583 0.0008285007789 0.0007546257111 0.000737994269 0.0007360582822 0.0007166236755 0.0007065343088 0.0007041380741 0.0007023314829 0.0006996595184 0.0006913224352 0.0006901150336
218,frag@108.04 frag@97.04 frag@94.06 frag@68.05 frag@110.06 frag@80.05 frag@120.04 frag@122.06 frag@92.05 frag@109.08 loss@235.11 frag@99.06 frag@126.05 frag@126.04 frag@110.07 frag@93.03 frag@139.03 frag@137.07 frag@122.1 loss@211.04,0.006659412291 0.00646760501 0.005865009967 0.005691193976 0.005401904695 0.005027794745 0.004289740231 0.003973682877 0.003881910117 0.003763770219 0.003571171779 0.003546891734 0.003492012387 0.003457566956 0.003320424585 0.002968967659 0.002966078231 0.002927955473 0.002864021808 0.002850185614
219,frag@132.06 frag@105.04 frag@134.06 frag@119.06 frag@199.12 frag@120.06 frag@121.03 frag@146.07 frag@131.06 frag@133.06 frag@77.04 frag@150.07 frag@106.07 frag@120.04 frag@133.08 frag@105.06 frag@162.07 frag@103.05 frag@106.06 frag@105.05,0.004198031966 0.003928438295 0.003439791733 0.003105009673 0.002933811629 0.002855221974 0.002848419826 0.002782798372 0.002668800065 0.002642195206 0.002588058356 0.002586427378 0.002503847471 0.002419948345 0.002382376464 0.002338949591 0.002293691039 0.002236543689 0.002140040509 0.002035852754
220,frag@105.04 frag@77.04 frag@95.05 frag@121.03 frag@105.03 frag@132.06 frag@135.08 frag@202.12 frag@107.05 frag@123.04 frag@188.14 frag@199.12 frag@150.07 frag@105.08 frag@119.06 frag@65.04 frag@149.04 frag@103.05 frag@125.06 frag@139.04,0.004802017938 0.004502739757 0.003833794734 0.003723329632 0.003491622163 0.002796944929 0.002651574556 0.002608944429 0.002569027711 0.002459489973 0.002420664998 0.002418759512 0.002353211632 0.00234765443 0.002273212187 0.002176002134 0.002171433996 0.002149487613 0.002108785324 0.002095100703
221,frag@192.06 loss@159.08 frag@151.05 frag@143.06 frag@152.03 frag@169.11 frag@156.07 frag@153.04 frag@83.03 frag@290.14 frag@107.03 frag@153.01 frag@151.03 frag@241.1 frag@134.02 frag@125.03 frag@164.03 loss@157.03 loss@191.07 frag@190.04,0.001126953401 0.001085302327 0.001024030615 0.0008825655095 0.0008521964191 0.0008257590816 0.0008106067544 0.0007980553783 0.0007903855294 0.0007893014117 0.0007840518956 0.000774301996 0.000740702264 0.0007374112029 0.0007308588829 0.0007033339934 0.0006729262532 0.0006628271658 0.0006592040882 0.0006524550263
222,frag@97.04 frag@108.04 frag@80.05 frag@120.04 frag@94.06 frag@110.06 frag@68.05 frag@92.05 frag@99.06 frag@109.08 frag@139.03 frag@126.04 loss@235.11 frag@96.04 frag@137.07 frag@93.03 frag@122.06 frag@122.1 loss@211.04 frag@126.05,0.008031204343 0.007355733775 0.005746722221 0.005242249928 0.005183509085 0.004709694535 0.004551436752 0.004090410192 0.003773599397 0.003717873478 0.003559036413 0.003345852019 0.003287668107 0.003196416423 0.00315058534 0.00312760938 0.003100446425 0.003086611629 0.003002698068 0.002994854935
223,frag@199.12 frag@130.03 frag@105.04 frag@134.06 frag@132.06 frag@132.07 frag@131.06 frag@104.05 loss@185.04 frag@177.05 frag@105.06 frag@128.05 frag@145.08 frag@119.06 frag@163.03 frag@133.08 loss@190.06 frag@147.05 frag@120.06 frag@146.06,0.002942349063 0.002914213808 0.002892880701 0.002885524882 0.002788561629 0.002707256004 0.002601723885 0.002590590622 0.002440101001 0.0023947265 0.002357721562 0.002253162209 0.002177556977 0.0019891907 0.001878008596 0.001873561065 0.001853908063 0.001834984869 0.001811108668 0.001777015161
224,frag@108.04 frag@120.04 frag@80.05 frag@97.04 frag@92.05 frag@110.06 frag@94.06 frag@126.04 frag@97.01 frag@126.05 frag@139.03 loss@211.04 frag@96.04 frag@137.07 frag@68.05 loss@235.11 frag@122.1 frag@122.06 frag@107.06 frag@163.09,0.01047367509 0.007208742201 0.00668703625 0.006242258474 0.005756792147 0.005398581736 0.004870838951 0.004531939048 0.004243968986 0.004179585259 0.003998405766 0.003932027612 0.003863352351 0.003737544874 0.003686624346 0.003655671375 0.003549319925 0.003292155685 0.003173071891 0.003077636939
225,frag@108.04 frag@97.04 frag@94.06 frag@80.05 frag@68.05 frag@120.04 frag@110.06 frag@92.05 frag@93.03 frag@122.06 frag@139.03 frag@53.04 frag@99.06 frag@126.04 frag@96.04 loss@235.11 frag@126.05 frag@109.08 frag@97.01 loss@211.04,0.005146577023 0.004890793934 0.004225766752 0.004180352669 0.00410399586 0.003899403382 0.003500992665 0.003280326724 0.003181637032 0.002972173505 0.002876722254 0.002867717296 0.002772353822 0.00268111378 0.002631089184 0.002604162088 0.002542206319 0.002521988936 0.002467625076 0.002456309041
226,frag@108.04 frag@97.04 frag@120.04 frag@80.05 frag@110.06 frag@137.07 frag@92.05 frag@94.06 frag@122.1 frag@139.03 frag@126.04 frag@96.04 loss@211.04 frag@68.05 frag@135.06 frag@126.05 frag@109.08 frag@99.06 frag@107.06 frag@163.09,0.006825968623 0.006417322438 0.005770114716 0.004942984786 0.004359715153 0.00393598387 0.003884668928 0.003759940388 0.003678860841 0.003653174033 0.003364770208 0.003302011173 0.00320125185 0.003154144157 0.002826434793 0.002822060604 0.002719857963 0.002693930874 0.002692839364 0.002511955099
227,frag@132.08 frag@142.07 frag@172.08 frag@130.07 frag@158.06 frag@160.08 frag@130.06 frag@174.09 frag@171.09 frag@146.06 frag@144.08 frag@159.09 frag@173.07 frag@170.06 frag@159.07 frag@157.08 frag@158.08 frag@156.08 frag@158.1 frag@188.07,0.01400909107 0.01126865577 0.01089682989 0.0107437605 0.01004894264 0.009237459861 0.009143708274 0.00894533284 0.008756321855 0.008522133343 0.008276963606 0.008118157275 0.007568441797 0.00754565699 0.006988699082 0.006682720035 0.006404089741 0.006378535647 0.006255512591 0.006189497653
228,frag@77.04 frag@95.05 frag@105.04 frag@121.03 frag@135.08 frag@105.03 frag@139.04 frag@107.05 frag@79.05 frag@132.06 frag@123.04 frag@163.04 frag@161.06 frag@150.07 frag@125.06 frag@105.08 frag@107.01 frag@145.03 frag@202.12 frag@117.03,0.004342438187 0.004252887797 0.003534412244 0.003283180064 0.002750675427 0.002741193166 0.002669760259 0.002604897832 0.002565859817 0.002413927577 0.002377861645 0.002289001131 0.002253226936 0.002249211073 0.002205475001 0.002193785971 0.002090642462 0.002042739186 0.002037275117 0.002002123045
229,frag@97.04 frag@108.04 frag@68.05 frag@110.06 frag@94.06 frag@80.05 frag@92.05 frag@120.04 loss@235.11 frag@122.06 frag@97.01 frag@109.08 frag@126.04 frag@122.1 frag@53.04 frag@126.05 frag@151.06 frag@110.07 frag@96.04 frag@82.03,0.0104056811 0.01010088902 0.008158804849 0.0075329924 0.007461398374 0.007410859689 0.006078069098 0.006039537955 0.005593499169 0.005218827631 0.004901447333 0.00473921746 0.004360300023 0.004270018544 0.004004983231 0.003965476528 0.003914383706 0.003803621745 0.003778916551 0.003772996366
230,frag@223.0 frag@148.08 frag@139.03 frag@83.03 frag@156.05 frag@171.05 frag@144.04 frag@130.03 frag@318.05 frag@182.95 frag@123.05 frag@191.02 frag@46.24 frag@308.14 frag@155.06 frag@314.13 frag@110.99 loss@178.09 frag@145.08 frag@172.05,0.001489961054 0.001342040487 0.001268107444 0.001264696708 0.001119350432 0.001109263976 0.00109904923 0.00108601898 0.001051931642 0.00101502426 0.0009916377021 0.0009898027638 0.0009817143437 0.0009772544727 0.0009390467894 0.0009366435697 0.000915324199 0.0009139754111 0.0009065575432 0.0008987673209
231,frag@108.04 frag@97.04 frag@68.05 frag@110.06 frag@94.06 frag@80.05 frag@120.04 frag@92.05 frag@126.04 frag@122.06 frag@109.08 loss@235.11 frag@96.04 frag@108.08 frag@126.05 frag@97.01 frag@99.06 frag@122.1 frag@110.07 frag@151.06,0.007390521932 0.006802669261 0.006504509598 0.005621257238 0.005472156219 0.005364127923 0.004359243903 0.004334764089 0.003835419659 0.003747745883 0.003731196746 0.003491545329 0.003406053875 0.003354055574 0.003282758174 0.003158004954 0.003123082919 0.003099541645 0.003076849272 0.002920149593
232,frag@180.08 loss@159.08 frag@143.06 frag@192.06 frag@189.07 frag@169.11 frag@190.06 frag@241.1 frag@171.06 frag@181.08 frag@207.08 frag@258.1 frag@168.07 frag@156.07 frag@178.04 frag@134.02 frag@152.06 frag@202.04 frag@167.07 loss@191.07,0.001244352781 0.001163158566 0.001042557997 0.001026987447 0.0009752577753 0.0009301317041 0.0009203606169 0.0008033828344 0.0007999292575 0.0007675910601 0.0007570846356 0.0007486977847 0.0007428575773 0.000741170079 0.0007364241756 0.0007339824806 0.0007325283368 0.0007228221511 0.0007137014181 0.0007049206761
233,frag@186.1 frag@130.03 frag@158.07 frag@144.04 frag@189.08 frag@187.09 frag@299.07 frag@132.07 frag@134.06 frag@128.05 frag@145.08 frag@131.06 frag@125.01 frag@125.02 frag@157.08 frag@139.03 frag@132.06 frag@199.12 frag@154.03 loss@177.09,0.002179277129 0.001735593658 0.001624639495 0.001578131341 0.001537050121 0.001518577919 0.00151768967 0.001428102725 0.001392834936 0.001389719313 0.001372037688 0.001360250521 0.001324647223 0.001307047321 0.001300889882 0.001300685224 0.001292290515 0.001270784764 0.001258755103 0.001239639125
234,frag@68.05 frag@94.06 frag@122.06 frag@108.04 frag@93.03 frag@97.04 frag@110.06 frag@53.04 frag@120.04 frag@99.06 frag@55.02 frag@80.05 loss@240.06 frag@108.08 frag@84.04 frag@82.03 frag@126.05 frag@151.06 frag@126.04 loss@235.11,0.00674771145 0.005793909077 0.004405823536 0.004203091841 0.004141928628 0.003658667672 0.003588746069 0.003546766471 0.003456497099 0.003380477428 0.003210024908 0.003146442585 0.003010883695 0.002926273737 0.002906496171 0.002878773492 0.002840957604 0.002746673767 0.002635001903 0.002624648623
235,loss@159.08 frag@189.07 loss@157.06 frag@151.05 frag@171.06 frag@186.1 frag@192.06 frag@290.14 frag@190.06 frag@178.04 frag@143.06 frag@258.1 loss@113.08 frag@156.07 frag@170.08 frag@198.1 frag@158.07 loss@136.08 loss@175.07 frag@180.08,0.00261151162 0.001829231624 0.00144914072 0.001403002534 0.001388541074 0.001344916993 0.001278189244 0.001257972792 0.001248005079 0.001181722619 0.001161379507 0.00112033484 0.001106726821 0.001105478732 0.001098149922 0.001087701181 0.001046320889 0.0009972143453 0.0009960442549 0.0009800581029
236,frag@67.05 frag@55.02 frag@97.06 frag@43.02 frag@93.03 frag@58.03 frag@68.05 frag@53.04 frag@41.04 frag@81.03 frag@84.08 frag@85.06 frag@84.04 frag@110.1 frag@79.05 frag@57.03 frag@84.09 frag@136.11 frag@122.06 frag@83.09,0.007990752347 0.005575300194 0.003720425768 0.003643266624 0.003384412965 0.003004714847 0.002807848621 0.002660688944 0.002654462354 0.002577105304 0.002558101434 0.00255442597 0.002538426546 0.0024470028 0.002377095167 0.002193579683 0.001951122773 0.001932854997 0.001909272396 0.001905502053
237,frag@186.1 frag@181.08 frag@169.08 frag@155.06 frag@157.08 frag@171.09 frag@178.04 frag@158.07 frag@189.08 frag@174.1 frag@143.06 frag@185.11 frag@172.05 frag@130.04 frag@130.03 frag@144.04 frag@187.09 frag@290.14 frag@187.1 frag@173.07,0.001335561858 0.001257251482 0.001238140394 0.00119188556 0.001188138151 0.001176404883 0.001040636678 0.001034652581 0.000988397398 0.0009574679425 0.0009518367588 0.0009086832288 0.0009065596969 0.0008961971034 0.0008956007077 0.000882987224 0.0008676290163 0.0008561288705 0.0008547940524 0.0008228751831
238,loss@143.09 loss@125.08 loss@97.09 loss@117.08 frag@72.04 loss@155.09 loss@259.01 frag@98.98 frag@146.02 frag@57.07 loss@170.11 loss@139.1 loss@168.19 loss@127.1 frag@100.02 loss@309.03 frag@276.01 loss@101.08 frag@169.11 loss@153.12,0.003429692006 0.00253200694 0.002325345529 0.001908783684 0.001828735927 0.001733043697 0.001717308303 0.001628033118 0.001583933365 0.001577649149 0.001521377126 0.001506107044 0.001494922442 0.001478420105 0.001477062935 0.001457127393 0.001439386862 0.00141654734 0.001410921453 0.001402908238
239,frag@108.04 frag@97.04 frag@80.05 frag@120.04 frag@94.06 frag@68.05 frag@110.06 frag@92.05 frag@122.06 frag@126.04 frag@53.04 frag@93.03 frag@96.04 frag@126.05 frag@99.06 frag@137.07 frag@97.01 frag@139.03 frag@107.06 frag@109.08,0.006336821243 0.00558529608 0.004942601081 0.004729301669 0.00432894472 0.003886627965 0.00383185246 0.003660327056 0.003110279329 0.002894477453 0.002856726293 0.002777104732 0.002764585894 0.002652550116 0.002625772962 0.002598989988 0.002542822389 0.002516219392 0.002460474148 0.002423860133
240,frag@130.03 frag@145.08 frag@128.05 frag@157.08 frag@171.05 frag@132.07 frag@186.1 frag@134.06 frag@182.95 frag@132.06 loss@185.04 frag@187.09 frag@146.06 frag@156.05 frag@147.05 loss@177.09 frag@318.05 frag@171.09 frag@199.12 frag@144.07,0.002991954563 0.002039860003 0.001868127263 0.001849682536 0.001781798084 0.001620408846 0.001588540501 0.001574404072 0.001570581808 0.00156037102 0.001556269126 0.001551382011 0.001532802125 0.001497240039 0.001468007453 0.001462504268 0.001437722356 0.001432999736 0.001423136797 0.001397393411
241,frag@120.04 frag@97.04 frag@108.04 frag@139.03 frag@80.05 frag@122.1 frag@94.06 frag@93.03 frag@92.05 frag@97.01 frag@137.07 frag@126.04 frag@125.04 loss@211.04 frag@135.06 frag@99.06 frag@96.04 frag@110.06 frag@109.08 loss@235.11,0.004498038441 0.003620965173 0.003445127048 0.003041157732 0.002622987144 0.002503629308 0.002433010144 0.00239194138 0.002360129729 0.00213290262 0.002128609922 0.002122803126 0.002044926863 0.002036585938 0.001979211578 0.001951737679 0.001946663833 0.001944228774 0.001833073562 0.001782385516
242,frag@192.06 frag@83.03 loss@159.08 frag@143.06 frag@151.05 frag@258.1 frag@216.08 frag@193.08 frag@268.09 frag@344.21 frag@125.03 loss@191.07 frag@134.02 loss@136.03 frag@180.08 frag@340.2 frag@245.11 frag@187.1 frag@272.14 frag@156.07,0.001265358762 0.001261555823 0.001231731381 0.00110682589 0.00107130385 0.0009876289405 0.0009108425002 0.0008926162845 0.0008541194838 0.0008531628991 0.0008389205905 0.0008374338504 0.0008178056451 0.0008036777726 0.0008033234044 0.0007910585264 0.0007697763504 0.0007663251017 0.0007578621735 0.000757203612
243,frag@108.04 frag@97.04 frag@94.06 frag@120.04 frag@80.05 frag@68.05 frag@110.06 frag@92.05 frag@96.04 frag@99.06 frag@122.06 frag@126.04 frag@126.05 frag@108.08 frag@109.08 frag@135.06 frag@122.1 frag@163.09 frag@93.03 loss@235.11,0.005673736334 0.005103592295 0.004829395097 0.004744439851 0.004697951954 0.004127453547 0.003946651705 0.003423546674 0.003291188739 0.003265668405 0.0029611832 0.002899498912 0.002850221237 0.002773481421 0.002718704287 0.002657308942 0.0025621159 0.002499030903 0.002469602972 0.002465265803
244,frag@134.06 frag@199.12 frag@128.05 frag@132.07 frag@105.06 frag@146.06 frag@104.05 frag@130.03 frag@103.05 frag@132.06 frag@133.06 frag@131.06 frag@190.09 frag@145.08 frag@253.1 frag@161.06 frag@136.03 frag@119.06 frag@105.04 frag@187.09,0.004109107424 0.002989944071 0.00284538581 0.00272471318 0.002717756899 0.002704401501 0.002625235589 0.002574017737 0.002570204437 0.002530845813 0.002508538077 0.002431284869 0.002404138213 0.002386041684 0.002316603204 0.002297298051 0.002244591247 0.002208755352 0.002207113663 0.002164236968
245,frag@190.09 frag@146.06 frag@148.08 frag@134.06 frag@119.06 frag@145.08 frag@187.09 frag@253.1 frag@133.06 frag@130.03 frag@128.05 frag@171.05 frag@118.06 frag@105.06 frag@132.07 frag@176.07 frag@130.06 frag@157.08 frag@132.06 frag@133.08,0.003479505656 0.003365512472 0.003252262482 0.003234526608 0.003177298233 0.003073006868 0.003005459905 0.003002237296 0.002779137576 0.002754218411 0.002744632075 0.00270169531 0.002689953661 0.002671116032 0.002650814829 0.002501321957 0.002478995826 0.002427129773 0.00238329079 0.002287169918
246,frag@134.06 frag@132.06 frag@130.03 frag@119.06 frag@133.06 frag@199.12 frag@161.06 frag@128.05 frag@105.06 frag@105.04 frag@253.1 frag@202.12 frag@131.06 frag@132.07 loss@185.04 frag@190.09 frag@120.06 frag@145.08 frag@103.05 frag@146.06,0.003075988963 0.003037167015 0.002880912507 0.002503474476 0.002454134868 0.002382971812 0.002350249561 0.00221197959 0.002182146069 0.002177501796 0.002167247236 0.002133652568 0.00212341384 0.00210042065 0.002053933917 0.002006941941 0.00200614729 0.001988147851 0.001974386163 0.001973534236
247,loss@159.08 frag@192.06 frag@83.03 frag@143.06 loss@136.03 frag@164.03 frag@216.08 frag@127.05 frag@134.02 frag@116.03 frag@340.2 loss@203.12 frag@245.11 frag@241.1 frag@267.11 frag@187.1 frag@154.03 frag@170.08 frag@163.03 frag@344.21,0.001246805885 0.001209335402 0.001080085407 0.0009407629841 0.0009219014319 0.0009070694796 0.0008661781321 0.0008610598161 0.0008319063345 0.0008230739622 0.0008026649011 0.0007747650379 0.0007707129116 0.0007659006515 0.0007646455779 0.0007607029984 0.0007529417635 0.0007355241105 0.0007318279822 0.0007299890276
248,frag@43.02 frag@67.05 frag@97.06 frag@87.04 frag@69.07 loss@107.11 loss@153.12 frag@45.03 frag@83.09 loss@143.09 loss@250.1 loss@185.11 loss@105.08 frag@112.08 loss@187.12 frag@41.04 loss@349.09 frag@59.05 frag@141.02 frag@85.06,0.005033578258 0.003287196858 0.002827258781 0.002607383532 0.002575770253 0.002451027976 0.002366677858 0.002263960894 0.00223567849 0.002228009049 0.002099379431 0.001921425108 0.001859579119 0.001825776882 0.001774445642 0.001717602601 0.00171292806 0.001688157325 0.001632350264 0.001603533281
249,frag@163.03 frag@192.06 loss@159.08 frag@169.11 frag@151.03 frag@303.1 frag@290.14 frag@143.06 frag@151.05 frag@134.02 frag@258.1 frag@155.94 frag@152.03 frag@356.08 loss@121.06 frag@156.07 frag@158.07 loss@157.03 frag@241.1 frag@193.04,0.001233631861 0.001105468255 0.001080517541 0.0008803732344 0.0008691407274 0.0008414004114 0.0008207845967 0.0008037792868 0.0007984220283 0.0007895726012 0.0007875946467 0.0007730374928 0.0007570040179 0.0007565226988 0.0007415126311 0.0007406384102 0.0007226000889 0.0007137197535 0.0006730682217 0.0006720168167
250,loss@159.08 frag@151.05 frag@143.06 frag@290.14 frag@192.06 frag@189.07 frag@169.11 frag@186.1 frag@170.08 frag@180.08 frag@178.04 frag@156.07 loss@138.08 frag@245.11 loss@136.03 frag@344.21 frag@170.07 frag@153.01 loss@191.07 frag@207.08,0.001343686949 0.001263124868 0.001224190462 0.001060146722 0.001052429085 0.001042803749 0.001020895783 0.0008683553315 0.0008644579793 0.0008573650266 0.0008332318394 0.0008299156325 0.0008193742251 0.0007962110685 0.0007517202175 0.0007494100137 0.0007493005833 0.0007435412263 0.0007404616917 0.0007388382801
251,frag@169.11 loss@155.09 loss@159.08 frag@189.07 frag@180.08 frag@290.14 frag@190.06 frag@192.06 frag@152.06 loss@127.1 loss@143.09 loss@125.08 frag@72.04 loss@179.03 loss@111.14 frag@167.07 frag@153.04 frag@248.15 frag@356.08 loss@111.07,0.001273089554 0.001216525794 0.001204861677 0.001158376923 0.001042469405 0.0009660404758 0.0009622359648 0.0009268585709 0.0008821877418 0.0008745983359 0.0008402246749 0.0008149875212 0.0007822489715 0.0007607024745 0.0007595369825 0.0007561039529 0.0007465212839 0.0007437028689 0.0007427344099 0.0007421153714
252,frag@132.06 frag@134.06 frag@105.04 frag@199.12 frag@130.03 frag@146.07 frag@118.04 frag@131.06 frag@120.06 frag@299.07 frag@104.05 frag@105.06 frag@253.1 frag@119.06 frag@133.08 frag@132.07 frag@147.05 frag@202.12 frag@162.05 frag@177.05,0.004069676623 0.003861201461 0.0033296193 0.003216008656 0.003169718431 0.002964644693 0.002639907645 0.002614816884 0.002304632682 0.00228720787 0.002237247536 0.002173907589 0.002138839103 0.002087894827 0.002070567571 0.002063525375 0.00204085093 0.002019434469 0.001940284739 0.001935770735
253,frag@43.02 frag@97.06 frag@67.05 frag@87.04 frag@141.02 frag@45.03 frag@69.03 loss@185.11 frag@57.03 frag@81.07 frag@111.04 frag@127.04 frag@228.03 frag@79.05 frag@97.03 frag@173.54 loss@169.11 frag@137.03 frag@173.55 frag@93.03,0.003212410724 0.002164253267 0.001737161889 0.001624492579 0.001588345505 0.001437274856 0.001363183837 0.001224417239 0.001151533332 0.001097614993 0.001089494443 0.00107393635 0.001070651924 0.001057398971 0.00104767119 0.001027704799 0.001007056911 0.0009780989494 0.0009621352656 0.0009485764895
254,frag@93.03 frag@79.05 frag@53.04 frag@81.03 frag@150.09 frag@65.04 frag@97.01 frag@118.08 frag@149.04 frag@135.08 loss@168.04 frag@106.06 frag@59.0 frag@121.06 frag@121.03 frag@138.07 frag@120.04 frag@162.07 loss@232.11 frag@111.03,0.005971250124 0.00409077853 0.003923960496 0.003108640201 0.002709834371 0.002582203364 0.002573148813 0.002564586466 0.002407550113 0.002300804714 0.002269714139 0.002262603724 0.002256885171 0.002254472813 0.002069235314 0.002056062222 0.002031130716 0.002007769421 0.001991702011 0.001930370461
