epoch,reconstruction,kl,reconstruction_to_kl_ratio,mean_gradient_norm,mean_effective_document_mass,context_scale,seconds
1,6121.5554176401865,122.12201911712361,50.12654934708526,50.78431081326208,661.8217573789792,1.5110440254211426,7.533615549997194
2,5795.857517705899,91.76233751528731,63.16161591611949,41.488905986892846,661.922716372481,1.8565361499786377,6.772234499992919
3,5666.332838967582,92.10694485958491,61.51906186450746,47.19064017322576,661.2051072165231,2.011622905731201,6.809056042999146
4,5596.180855724299,94.22407752776815,59.39225941559456,53.63182727421555,661.7289531386901,2.016122341156006,6.775177275994793
5,5536.83996239778,97.23076258864359,56.945351604642,61.27726310658678,661.1766020872883,1.9436523914337158,6.765169231002801
6,5498.089674905082,100.83112249641775,54.52770472827389,67.62351344456182,661.749375958309,1.8761308193206787,6.822300346990232
7,5453.320020443925,105.00238671703873,51.93520062681599,71.00200899070668,661.3857364832797,1.7806998491287231,6.7711513319954975
8,5422.496677862149,107.79214620144568,50.3051184056434,73.23030735621943,661.8225514064326,1.6816550493240356,6.854975284993998
9,5386.851448415596,111.35437589271046,48.375749989437395,77.20896383980724,661.6668912228023,1.60585355758667,6.828436724987114
10,5350.173038660923,116.44415268942575,45.946257627299225,85.82834532550562,661.6262623439326,1.4195860624313354,6.767669995009783
11,5311.871171327395,119.39404061575917,44.49025381779621,91.74259499523127,661.1696024386682,1.197028636932373,6.797470408986555
12,5272.771507191881,129.07746216961158,40.849668242340435,93.49876097206757,661.5196749963493,0.9757933020591736,6.733825406990945
13,5225.832473897488,136.16118871385805,38.379750670945924,95.68561553955078,661.126519604264,0.8631832599639893,6.796161858001142
14,5187.938526759638,142.5483723578052,36.39423194350892,99.2470335915824,661.3732516565055,0.7262293696403503,6.8026945809979225
15,5150.919429030374,148.31099294502044,34.73053026446828,102.65431798061478,661.6050460672824,0.6154828071594238,6.793225989007624
16,5115.101407345211,154.6180854868666,33.082167530652114,109.92990654205607,661.6378088264822,0.5836716294288635,6.811102469000616
17,5078.645325277454,160.58918947594188,31.625076020688763,111.09686486074858,661.0612102758105,0.5440179705619812,6.757810784998583
18,5050.442506023656,165.05351314366422,30.598818588173284,116.8249933118018,661.6096647743867,0.5117491483688354,6.76336865000485
19,5026.221305490654,169.81161998142707,29.59880664256304,116.20696194372445,661.8009740526431,0.4656425416469574,6.825261328005581
20,4997.547518436039,173.68995908933266,28.772806123269845,116.90565398029078,661.7669118720794,0.45499739050865173,6.767515002007713
21,4973.739773474007,181.33925036849263,27.427816996965955,119.37934198112131,661.8832420277819,0.3750215172767639,6.810326257007546
22,4947.5410179066885,184.83918548298774,26.766732416498616,123.93129245365891,661.2069114613756,0.33449211716651917,6.7938254500040784
23,4931.450345903913,189.6723878093969,25.999832673902763,127.1202977973724,661.5520048052351,0.3165505528450012,6.792848926997976
