topic_id,top_words,top_probabilities
167,loss@246.95 loss@60.14 frag@338.14 frag@255.08 loss@129.1 frag@197.97 loss@325.13 frag@238.13 frag@370.17 frag@308.18 frag@308.09 frag@200.08 frag@172.96 frag@128.98 frag@397.07 loss@325.12 loss@217.01 frag@148.04 loss@269.15 frag@194.07,0.04459477589 0.03128706664 0.02538068779 0.02282947488 0.02063559555 0.01392419729 0.01093405019 0.009622216225 0.007236517034 0.006667625159 0.005905788857 0.00588307064 0.005497128237 0.004972388037 0.004696605727 0.004639438819 0.004596966784 0.004368042573 0.003777499078 0.003643043339
168,loss@178.05 frag@209.02 frag@189.1 frag@154.06 frag@144.06 frag@158.0 frag@272.04 frag@193.08 frag@275.19 loss@136.01 frag@182.95 frag@236.03 frag@123.03 frag@186.1 frag@292.13 frag@395.08 frag@151.02 frag@139.02 loss@245.07 frag@285.1,0.203515783 0.08295996487 0.02148918994 0.00386770349 0.003672792111 0.003503947984 0.003200954525 0.003190049436 0.002953467658 0.002822482726 0.002559751505 0.002497924957 0.002462205244 0.002382931998 0.002342878142 0.002336722799 0.002295085927 0.002264353214 0.002167547587 0.002131840913
169,frag@162.09 loss@150.06 frag@147.07 frag@148.08 loss@164.11 loss@163.07 frag@176.07 frag@141.08 loss@209.1 frag@201.11 frag@160.1 frag@235.97 loss@177.05 frag@133.05 frag@134.06 loss@244.05 frag@160.08 loss@347.09 frag@190.09 frag@165.11,0.2419690043 0.1532228589 0.01837836765 0.01038710587 0.008536549285 0.007169216871 0.006848318968 0.003988584038 0.003919079434 0.003596426221 0.003449049313 0.00313528697 0.003041837364 0.002997989533 0.002774584806 0.002504891483 0.002383682644 0.002305237809 0.002231844235 0.002163559431
170,frag@188.12 loss@134.05 loss@138.1 loss@119.05 loss@147.08 frag@174.1 frag@361.16 loss@161.1 loss@163.08 loss@152.06 frag@146.07 frag@191.13 loss@209.04 loss@165.09 frag@134.07 loss@132.07 frag@162.08 loss@185.1 loss@173.1 frag@233.11,0.3079809546 0.2028601766 0.04030316323 0.01318015531 0.01304837223 0.01147648692 0.008911213838 0.007858994417 0.00676065078 0.005236961413 0.004733612761 0.004004008602 0.00338543416 0.003207406728 0.003112783656 0.003083454911 0.003067978192 0.003062353469 0.002978325821 0.002959657926
171,frag@139.02 frag@171.01 frag@111.03 loss@198.12 loss@172.08 loss@236.94 frag@56.96 frag@287.09 frag@59.0 loss@274.12 loss@182.05 frag@97.01 loss@187.03 loss@333.21 loss@220.05 loss@218.03 loss@183.07 loss@168.04 loss@186.09 frag@149.04,0.1514405608 0.06099423766 0.007589017041 0.003676445922 0.002768002218 0.002323721536 0.002264250303 0.002234835178 0.002104722895 0.002053618431 0.00204631174 0.00200206507 0.001946878154 0.001858757227 0.001852068817 0.001725353533 0.001717565232 0.001669237856 0.001638808986 0.001621654956
172,frag@123.03 frag@113.04 loss@274.12 loss@184.15 loss@323.06 loss@139.04 frag@44.98 loss@95.02 frag@123.02 loss@150.01 loss@189.06 frag@111.03 loss@165.06 loss@239.09 loss@232.11 frag@151.06 frag@151.02 loss@153.04 loss@279.05 frag@323.11,0.2662212253 0.02917753719 0.01785710081 0.01039084978 0.009105658159 0.004915962461 0.004383874126 0.004112140276 0.003856461029 0.003615123453 0.00349187525 0.00287793763 0.002783598145 0.002464189427 0.002424089471 0.002415898954 0.002399316523 0.002361977706 0.002050696407 0.001997284591
173,frag@110.1 loss@226.1 frag@67.05 loss@223.13 loss@251.12 frag@84.08 loss@257.09 loss@208.09 loss@281.14 frag@96.08 frag@150.13 loss@234.14 frag@112.08 loss@227.06 frag@68.05 loss@236.15 frag@82.06 loss@271.12 frag@151.06 loss@276.16,0.165925175 0.03240281343 0.02443342097 0.02247546613 0.01119341422 0.009936919436 0.009707077406 0.008552181534 0.006914660335 0.006870719604 0.00674477173 0.006329579744 0.006205269601 0.006191026885 0.006067224313 0.006042697001 0.005174661521 0.005150087643 0.004754651804 0.004654174671
174,frag@141.07 loss@151.14 loss@195.99 loss@168.03 loss@174.04 frag@141.08 loss@171.07 loss@171.96 loss@160.1 loss@280.94 loss@213.08 loss@135.06 loss@185.08 loss@205.11 loss@243.03 loss@168.06 loss@254.01 loss@178.09 frag@123.05 frag@225.14,0.4113633335 0.03277575225 0.02193645015 0.01246999297 0.009984259494 0.007210317068 0.005033550784 0.004764127545 0.004365946632 0.004105289932 0.004033143632 0.003453516169 0.003061302472 0.003034423105 0.002878734376 0.002869536867 0.00272388733 0.002445041435 0.002280040877 0.002264814451
175,loss@163.11 frag@159.05 loss@160.06 loss@165.13 frag@268.09 frag@341.15 frag@272.12 frag@175.05 loss@379.06 frag@71.03 frag@164.12 frag@272.14 frag@207.13 frag@170.07 frag@175.1 frag@312.12 frag@190.11 frag@188.08 loss@133.06 loss@206.15,0.1227523163 0.1191072911 0.1087038964 0.08083312213 0.06574744731 0.01861435734 0.0174285844 0.01128260046 0.01095916331 0.009071836248 0.008981902152 0.006221815478 0.0052093626 0.004755154718 0.00471457839 0.004649116192 0.004529747181 0.004378320649 0.004375862889 0.004360157996
176,frag@150.07 loss@311.07 loss@283.04 loss@297.15 frag@187.06 loss@290.2 frag@180.12 loss@170.15 frag@178.06 loss@179.0 loss@181.12 loss@181.13 loss@192.04 loss@278.09 loss@353.13 loss@95.04 loss@197.05 frag@175.06 loss@293.07 loss@327.03,0.3178384304 0.09997157753 0.045737423 0.004063430242 0.003687076503 0.003538576653 0.002716540126 0.002051863587 0.002031768439 0.002004038775 0.001911383821 0.001857162686 0.001841350575 0.001805885462 0.001781146158 0.001772187999 0.001749261864 0.001729788608 0.001726998948 0.001708100899
177,frag@153.08 loss@338.06 loss@280.09 loss@314.05 frag@163.99 loss@78.1 loss@274.12 frag@138.08 frag@110.02 frag@189.06 frag@59.0 loss@188.0 frag@188.97 loss@88.02 loss@298.09 frag@312.09 frag@178.07 frag@88.02 loss@210.12 loss@328.08,0.2102446854 0.06242886186 0.002390073845 0.002297374187 0.002282770816 0.001987894066 0.001919414499 0.001700966735 0.001532359165 0.001526059699 0.001457572682 0.001353290165 0.001301776385 0.001298437011 0.001244922518 0.001243782812 0.001141789369 0.001138360123 0.001138357446 0.001086962991
178,frag@194.08 frag@193.08 loss@135.03 loss@137.01 loss@188.97 loss@136.03 loss@101.05 frag@202.04 loss@205.93 loss@127.02 loss@127.91 loss@179.04 frag@209.02 loss@108.07 loss@153.04 loss@257.03 loss@77.04 loss@165.06 loss@43.01 loss@180.99,0.1549074203 0.1450789124 0.04999429733 0.01673344336 0.01263248734 0.006785322912 0.003387055825 0.003315343522 0.00317457132 0.003092227969 0.002934392076 0.002607429167 0.002587384079 0.002442790661 0.0023193378 0.00228783628 0.00215887418 0.001954731066 0.001954284729 0.001923802891
179,loss@168.05 frag@84.96 loss@198.0 frag@255.03 frag@316.16 frag@182.03 frag@199.01 loss@191.01 loss@151.03 loss@94.03 frag@139.1 loss@252.94 frag@263.08 frag@113.02 frag@272.04 frag@256.05 frag@144.04 frag@192.99 frag@68.01 frag@185.03,0.1460751444 0.02383407578 0.02271652408 0.01977296919 0.01939496398 0.01776274666 0.01741802692 0.01279019937 0.01048090402 0.009335366078 0.006248215213 0.005810329225 0.005687706172 0.005474847276 0.005403379444 0.005293481983 0.005246300716 0.005149987526 0.004534288775 0.00439354917
180,loss@167.03 loss@185.04 frag@143.01 loss@272.08 frag@314.13 frag@139.03 frag@231.12 frag@123.01 frag@83.03 frag@179.05 loss@194.12 frag@147.03 frag@196.06 frag@328.11 frag@157.02 frag@68.01 frag@80.05 frag@107.06 frag@236.11 loss@197.08,0.1375397891 0.1012578532 0.04306372255 0.02220655419 0.008175195195 0.006156380754 0.005386981182 0.005104537122 0.004107543267 0.003735011211 0.003648433834 0.003570477478 0.003517306875 0.003452619771 0.003375418484 0.003207945963 0.003003301797 0.002989356173 0.002855003811 0.002701632446
181,loss@117.06 frag@298.14 loss@109.07 frag@264.16 frag@211.04 loss@81.05 frag@222.07 frag@126.06 frag@189.05 frag@200.02 frag@331.13 frag@299.14 frag@199.05 frag@144.1 frag@180.07 frag@273.11 frag@214.13 frag@245.13 loss@154.06 frag@185.07,0.3053975105 0.07578851283 0.05517668277 0.03849305585 0.00684212707 0.006784531288 0.006607312243 0.006270388607 0.005809945054 0.003728230949 0.003347077407 0.003118244233 0.003107663477 0.00280175847 0.002734734677 0.002654443262 0.002457886934 0.00239869114 0.00239566993 0.002352659823
182,frag@55.05 frag@83.09 frag@98.06 loss@183.13 loss@197.14 loss@167.13 loss@185.14 loss@139.14 loss@195.16 loss@332.09 loss@214.17 loss@210.17 loss@105.08 loss@252.18 loss@215.15 frag@126.09 loss@139.1 frag@69.07 loss@233.0 loss@157.11,0.2722144127 0.0639039278 0.05210416391 0.03088704869 0.02941528894 0.02835736424 0.02604504675 0.02108655311 0.02097651921 0.01706727594 0.0138335675 0.01053194515 0.01013490744 0.01010728348 0.009659339674 0.008074966259 0.007586012594 0.00725399144 0.006797964219 0.006770176347
183,frag@148.08 loss@221.12 loss@272.13 loss@205.11 frag@120.04 frag@122.1 frag@173.01 frag@163.09 loss@219.1 frag@128.08 loss@206.11 frag@121.04 loss@200.13 frag@281.14 frag@180.12 loss@196.09 loss@222.1 loss@220.12 loss@233.12 frag@89.07,0.02418862469 0.01736380532 0.01675034873 0.01541090664 0.01535359863 0.01463453099 0.01437474601 0.01391046867 0.01227700617 0.01226726081 0.01206665207 0.01178343594 0.01044167206 0.01040278375 0.009957447648 0.009929119609 0.009785768576 0.008932394907 0.008884495124 0.008242930286
184,frag@203.07 frag@217.09 loss@230.13 loss@232.08 frag@175.08 loss@357.13 loss@253.08 frag@189.09 loss@101.12 loss@292.15 loss@238.17 loss@373.12 loss@226.15 frag@132.09 loss@147.1 loss@266.19 loss@173.11 loss@227.19 loss@280.08 frag@163.06,0.2250001878 0.1084501371 0.07179625332 0.0360231176 0.01141743176 0.007174926344 0.005649757572 0.0039004758 0.003774660872 0.003558365861 0.003524030559 0.003492930438 0.003468528856 0.003393816529 0.00320633268 0.003150334582 0.003106895834 0.003078949638 0.003030518536 0.003001530422
185,loss@141.03 loss@140.0 loss@167.01 frag@197.05 loss@152.0 frag@164.03 frag@220.16 frag@139.99 frag@152.03 frag@153.01 frag@218.14 frag@242.13 frag@111.05 loss@169.03 loss@194.12 frag@321.14 frag@174.02 loss@226.09 frag@212.08 frag@190.02,0.1560001969 0.05228666961 0.05035313219 0.03465826809 0.0281432122 0.01941830851 0.00880425889 0.007746902294 0.007349781692 0.00675420044 0.0054953699 0.005481397267 0.005363479722 0.005185130984 0.004838067573 0.004788390826 0.004619073123 0.00452315947 0.004351733252 0.00422783196
186,loss@186.04 frag@235.05 frag@240.06 frag@293.09 frag@134.01 frag@212.06 loss@152.07 frag@433.19 frag@230.12 loss@295.1 frag@160.04 frag@157.96 frag@93.06 frag@366.16 frag@309.13 frag@161.04 frag@218.14 frag@160.97 frag@269.09 frag@167.13,0.2104841769 0.1173303351 0.1050394177 0.01802858151 0.00468550995 0.003270255169 0.002995828865 0.002835696097 0.002579297405 0.00247424026 0.002430026885 0.00236837077 0.002199292416 0.002157788957 0.002046684967 0.001924255746 0.001920502051 0.001697468804 0.001671035658 0.001638143091
187,loss@170.04 loss@164.04 loss@163.08 frag@155.07 frag@314.13 frag@136.07 frag@134.02 frag@154.05 frag@91.02 frag@147.09 frag@145.08 frag@160.05 loss@169.06 frag@309.14 frag@152.05 frag@125.04 frag@116.03 frag@174.1 frag@297.17 frag@160.02,0.1132891476 0.1028184816 0.1007559747 0.01562699489 0.008651347831 0.006975420751 0.006176671945 0.005410571583 0.005033556838 0.004782165866 0.004530438688 0.004430909641 0.004365582485 0.004116888158 0.004040453117 0.003919472452 0.003694041166 0.003641511314 0.003624469973 0.003545469372
188,frag@119.05 frag@109.06 loss@226.11 loss@218.09 frag@119.06 loss@219.04 loss@160.09 loss@189.03 loss@232.06 loss@213.03 loss@218.06 loss@215.14 loss@326.16 loss@261.05 loss@295.03 loss@268.07 loss@285.11 loss@222.18 loss@246.14 loss@264.05,0.3078128099 0.09974614531 0.04264050722 0.04220530763 0.0282375887 0.02683141828 0.02422505431 0.02020368353 0.01957881451 0.01903903112 0.01439233124 0.01427195501 0.01139932964 0.01063147653 0.008365483023 0.008085232228 0.007857414894 0.006127021275 0.006045558956 0.005612169392
189,frag@163.04 frag@117.03 loss@181.13 frag@145.03 loss@224.18 loss@354.09 loss@462.17 loss@336.08 loss@624.23 loss@478.17 loss@266.19 loss@479.2 loss@250.07 loss@641.25 loss@344.11 frag@135.04 frag@107.01 frag@125.06 loss@498.14 frag@139.04,0.2395686954 0.06512825936 0.03729564324 0.03588333726 0.03217284381 0.02980906703 0.02962558903 0.01998192817 0.01862248592 0.01677334122 0.01667406037 0.0125284344 0.009724752977 0.007942457683 0.007581157144 0.007294794079 0.006594805513 0.006518427283 0.005964813288 0.005163897295
190,loss@196.03 loss@214.1 frag@112.06 loss@185.12 frag@209.14 frag@384.2 frag@121.03 frag@110.02 frag@138.05 frag@83.03 frag@97.04 frag@130.04 frag@279.09 frag@141.03 frag@182.95 frag@178.07 frag@208.07 loss@177.11 loss@287.04 frag@130.03,0.1867162883 0.1049261093 0.06061890721 0.03125014901 0.0134661803 0.01244837418 0.01019677334 0.009834174998 0.009376210161 0.008405068889 0.008042196743 0.007193618454 0.00719308015 0.006546595134 0.006043151021 0.005814161152 0.005563595332 0.004542394541 0.004229187034 0.004161001183
191,loss@134.04 frag@205.08 frag@206.08 loss@556.18 loss@140.1 frag@219.1 frag@203.06 loss@67.04 loss@126.08 frag@171.06 loss@111.03 loss@83.04 frag@194.04 loss@132.03 loss@132.06 frag@345.12 loss@86.07 loss@113.01 frag@344.21 frag@232.09,0.2494260669 0.2372741103 0.1138376594 0.004153637681 0.003564574523 0.003047082573 0.002902079374 0.002901666332 0.002607389819 0.002554466715 0.002425686456 0.002357217716 0.00212032022 0.001919672941 0.001898091752 0.001895296853 0.001805379987 0.001770757255 0.001769575174 0.001751292264
192,loss@209.1 frag@164.07 frag@136.08 frag@108.08 frag@235.97 frag@230.12 frag@150.09 frag@84.09 frag@148.08 frag@207.98 frag@254.12 frag@231.12 frag@182.13 loss@183.08 frag@190.12 frag@228.03 frag@220.11 frag@229.11 frag@279.16 frag@109.07,0.2486770302 0.009836672805 0.006269811187 0.004802758805 0.004096003715 0.00401543919 0.003907269333 0.003789799055 0.003771700896 0.003613859182 0.003545867512 0.003324959194 0.00324613764 0.00317566446 0.002971260808 0.00284158811 0.00266580726 0.002603696194 0.002581194276 0.002498588292
193,loss@216.99 frag@200.97 loss@82.04 frag@218.98 frag@327.08 frag@96.07 loss@107.04 loss@386.01 frag@138.0 frag@54.03 frag@140.08 frag@53.0 loss@181.12 loss@156.15 frag@157.96 frag@151.1 frag@106.08 frag@246.07 frag@165.08 frag@284.14,0.1559356004 0.1329750866 0.1252768636 0.07739941776 0.02837257646 0.01966403984 0.0167834349 0.01311161648 0.00848929584 0.00400219718 0.00358189526 0.003438804764 0.0031983105 0.003112708218 0.002480247524 0.002445427934 0.002325579058 0.002188371494 0.002128440421 0.002087534405
194,frag@67.05 frag@85.06 frag@43.02 frag@97.06 loss@264.12 loss@284.08 loss@293.15 frag@79.05 loss@238.1 loss@314.13 loss@252.11 frag@81.07 frag@41.04 loss@212.15 loss@271.19 frag@95.09 frag@84.08 loss@185.11 loss@105.08 frag@110.1,0.2035526782 0.04900293797 0.04604260623 0.02195630595 0.01621210016 0.0127874678 0.01224075817 0.00781495776 0.007484687492 0.007440541405 0.006091219839 0.005986895412 0.005380569957 0.005311870947 0.005199538544 0.004832969978 0.004736859817 0.004681303632 0.004552332219 0.004471777007
195,frag@182.94 frag@94.04 frag@172.96 frag@182.96 frag@181.96 frag@162.02 loss@302.0 loss@240.14 frag@439.18 loss@261.09 loss@126.09 loss@406.06 frag@223.07 loss@228.94 loss@166.09 loss@137.07 loss@255.98 frag@283.05 loss@138.12 loss@193.01,0.1607403159 0.0941395089 0.05962669477 0.0230072625 0.01406860352 0.01405127998 0.01147365198 0.01023032889 0.006789515261 0.004559961613 0.004536910914 0.003579601878 0.003565261606 0.003387561068 0.003285165643 0.003197929356 0.003036345588 0.003020432778 0.002910996554 0.002897866303
196,loss@282.1 frag@199.04 loss@252.08 loss@323.16 loss@232.14 loss@198.13 loss@318.15 frag@139.08 frag@237.11 loss@316.22 frag@165.98 frag@191.07 frag@133.1 loss@312.11 frag@173.06 loss@260.18 frag@126.02 loss@292.18 frag@199.11 frag@61.03,0.07775889337 0.0735437274 0.04564614221 0.04085583612 0.04048898071 0.02335834503 0.02086393721 0.01537738182 0.0138504114 0.01084822882 0.01056147553 0.009992663749 0.009221445769 0.008024715818 0.007712893654 0.007612807676 0.007519079372 0.007268751506 0.007201380096 0.006275120191
197,frag@165.02 loss@286.04 loss@185.98 loss@146.18 loss@314.06 frag@208.04 loss@180.06 frag@144.96 loss@310.05 loss@325.02 loss@294.98 frag@150.01 loss@186.05 loss@85.04 loss@162.05 loss@344.05 frag@114.04 frag@138.01 loss@190.14 loss@653.12,0.2514891028 0.003356562229 0.002737751929 0.002322371118 0.002279628767 0.002159246244 0.002037078608 0.001969458768 0.001920123235 0.001899531111 0.001775461016 0.001685093506 0.001595611568 0.001511094277 0.001494391006 0.00148068741 0.001429857221 0.001346104895 0.001292609726 0.001275342423
198,loss@193.13 frag@315.14 frag@202.0 loss@329.12 frag@286.12 frag@170.08 frag@74.93 loss@159.09 frag@201.13 frag@327.14 frag@184.04 frag@179.12 loss@130.15 loss@120.09 frag@88.02 loss@278.11 frag@409.2 loss@142.15 loss@255.03 frag@227.09,0.1318222731 0.1039696634 0.074905321 0.04207280278 0.005501049105 0.00520071201 0.00392368203 0.003360270988 0.002816727618 0.002750739688 0.002697545802 0.002552199177 0.00226606708 0.002149157459 0.002098612022 0.001930417959 0.001912393258 0.001710207434 0.001689788885 0.001683201292
199,frag@157.06 frag@171.08 loss@230.05 loss@174.09 frag@128.06 loss@248.1 loss@295.07 loss@254.09 frag@155.06 loss@165.07 loss@196.04 loss@194.02 loss@115.08 loss@154.05 loss@147.1 loss@141.06 loss@200.11 frag@145.06 loss@289.07 frag@162.04,0.3153778911 0.004784571938 0.004379287828 0.002622497035 0.002533361549 0.00222744979 0.002198805101 0.002009654883 0.001809616922 0.001768611139 0.00172904809 0.001539447345 0.00150959217 0.001423573471 0.001404398819 0.001331750769 0.001297178096 0.001273627626 0.001267908723 0.001243022387
200,frag@149.11 loss@196.08 frag@169.02 loss@258.13 loss@240.05 frag@177.1 loss@202.01 frag@381.17 loss@187.06 loss@94.1 frag@260.14 frag@159.02 frag@139.05 frag@148.1 loss@302.2 frag@55.04 frag@154.05 frag@220.12 loss@241.06 frag@135.09,0.2116769403 0.2030841112 0.06339779496 0.04614254087 0.0263423752 0.01665496826 0.01425212249 0.01167487446 0.01016966347 0.009109291248 0.007034739479 0.00533388881 0.005125440657 0.003617463168 0.003497038968 0.003193337936 0.003073062748 0.00290426123 0.002888728399 0.002865957329
201,frag@124.08 loss@168.09 loss@182.11 loss@183.09 loss@210.1 loss@248.12 loss@251.13 loss@222.06 frag@55.02 loss@212.15 frag@166.09 frag@56.05 frag@112.08 loss@211.12 frag@84.08 frag@84.09 frag@123.06 frag@94.06 loss@224.1 frag@68.05,0.1879815161 0.04847415909 0.0477280505 0.03728596121 0.03468304873 0.02863831818 0.02674596012 0.01812911034 0.01480897889 0.01399372146 0.01302653272 0.01250717696 0.01046496723 0.01018330827 0.009513352066 0.008961307816 0.008720714599 0.008628820069 0.008519573137 0.007526936475
202,loss@227.13 frag@231.05 frag@129.03 frag@110.02 frag@176.11 frag@195.08 frag@133.03 frag@115.06 frag@463.24 frag@160.05 frag@302.09 loss@216.01 frag@160.04 frag@202.1 frag@261.97 frag@286.11 frag@43.02 frag@189.08 frag@83.08 frag@151.07,0.1755126566 0.0612218082 0.0257853251 0.004879238084 0.002384658204 0.002348259557 0.002148327883 0.002060377505 0.001858979696 0.001847628388 0.001698159729 0.00165445602 0.001575097558 0.001551365713 0.001483128872 0.001480459119 0.00141148211 0.00117091334 0.001157636521 0.001145479153
203,frag@152.07 frag@150.05 frag@176.08 loss@140.06 loss@161.06 loss@152.06 loss@163.03 loss@204.04 loss@192.05 loss@193.04 frag@141.14 loss@189.04 frag@134.08 frag@170.03 loss@205.04 frag@191.08 loss@137.05 frag@138.06 frag@288.14 frag@158.02,0.09430334717 0.08967211097 0.05433517694 0.05069683492 0.04214245826 0.0337121971 0.03034437634 0.02710566856 0.02589948475 0.02079363912 0.01965438202 0.01939696632 0.01579656638 0.01428506151 0.01192935556 0.01153405756 0.01057532616 0.0103862714 0.0088788094 0.008025122806
204,loss@113.08 frag@214.1 loss@86.07 frag@180.07 frag@218.05 frag@200.04 loss@103.1 loss@141.08 frag@278.1 frag@186.07 loss@100.09 loss@114.09 loss@128.09 frag@198.1 frag@269.13 loss@127.1 frag@205.05 frag@205.08 frag@280.11 loss@140.1,0.2148080021 0.1264534593 0.07849998772 0.04201928526 0.02677970938 0.01921604946 0.008905436844 0.007347514853 0.006198814604 0.006051259115 0.005961348768 0.005576591473 0.004947745707 0.004686700646 0.004496000241 0.004403070081 0.003938393667 0.003706681076 0.003700579517 0.003543297527
205,loss@138.07 frag@190.09 frag@161.06 frag@295.14 frag@176.07 frag@180.1 frag@267.05 loss@124.05 frag@184.1 frag@314.13 frag@165.09 frag@286.03 frag@220.09 frag@177.09 frag@175.06 frag@188.07 frag@170.98 frag@342.1 frag@337.15 frag@340.13,0.3013286293 0.007691200357 0.006891541183 0.006018152926 0.004907985218 0.004855495412 0.004549937788 0.00454185158 0.004270750564 0.004156652372 0.003623213386 0.003619000316 0.003294731956 0.002891319338 0.002799344482 0.002736488124 0.002696229378 0.002677273704 0.002598717809 0.00259684748
206,loss@265.07 loss@187.01 frag@273.06 loss@310.11 frag@122.94 frag@176.05 loss@261.06 loss@203.96 loss@110.06 frag@99.06 loss@259.0 frag@98.99 frag@124.04 frag@195.99 frag@293.14 frag@353.09 loss@189.16 frag@56.05 loss@246.07 frag@328.11,0.09925561398 0.0484656319 0.01751158573 0.01387156546 0.005636898335 0.005591356661 0.004970385227 0.004610117525 0.004472872708 0.004063785542 0.003857301548 0.003821257968 0.003521178849 0.00334770442 0.00324274064 0.003172534052 0.003075559391 0.002884828718 0.002844595816 0.002797213383
207,frag@100.02 loss@128.05 frag@190.03 frag@57.04 loss@127.08 loss@339.11 loss@369.18 frag@73.04 frag@44.98 frag@67.04 loss@157.07 loss@102.03 loss@77.04 loss@171.0 frag@72.0 loss@116.05 frag@54.03 frag@73.01 loss@101.02 frag@169.02,0.1424432397 0.1098774895 0.0396194756 0.0196017772 0.01698536426 0.01540267002 0.01178672258 0.009981614538 0.008792716078 0.007990848273 0.006413976196 0.00486708479 0.004614428617 0.004481220618 0.004471431486 0.004195265006 0.004112652037 0.003817437682 0.00371512468 0.003524053609
208,loss@169.03 loss@197.02 loss@212.05 loss@152.0 loss@237.07 frag@125.01 frag@125.02 loss@141.03 frag@163.02 frag@139.03 frag@190.05 frag@75.03 frag@84.99 frag@145.09 frag@220.13 frag@48.8 frag@129.02 frag@292.13 frag@160.11 loss@184.04,0.1880465746 0.05336808786 0.03479185328 0.021572778 0.01543858461 0.01061171386 0.009436801076 0.009261857718 0.008752657101 0.008072809316 0.007359841373 0.006253091618 0.006034931168 0.005857972894 0.0041633402 0.003715262981 0.003679208457 0.003670128295 0.003665266791 0.003646328347
209,loss@165.08 loss@179.09 frag@256.14 frag@180.1 frag@119.06 frag@135.08 frag@166.09 frag@46.24 frag@163.02 frag@145.04 frag@133.06 frag@207.98 frag@199.02 frag@133.07 frag@309.16 frag@187.12 frag@177.04 loss@207.09 frag@146.07 frag@109.06,0.2233484983 0.1215015128 0.05177474022 0.0254193563 0.02476000413 0.02238706686 0.0214998275 0.01779310405 0.01376459934 0.01248272415 0.0120839905 0.01108115539 0.01079150755 0.01019244548 0.009103450924 0.008762989193 0.008464449085 0.007736017462 0.007142341696 0.006667917129
210,frag@121.04 loss@191.11 frag@79.04 frag@93.04 frag@78.03 frag@135.05 loss@208.08 loss@309.06 frag@120.06 frag@95.06 loss@173.1 frag@347.19 frag@51.02 frag@132.06 loss@122.05 loss@200.02 frag@253.1 loss@193.09 frag@81.04 frag@135.06,0.2465087026 0.2215865254 0.02254880778 0.02177408338 0.005855061114 0.005069911946 0.004838703666 0.004485695623 0.004462088924 0.004453028087 0.004397837445 0.004257137887 0.003439601045 0.003427380696 0.00334826787 0.003346683225 0.00334096211 0.0032280921 0.003031828208 0.003016917966
211,loss@252.05 frag@73.06 loss@170.13 loss@227.17 frag@247.13 frag@83.09 frag@69.07 frag@111.12 frag@183.06 loss@272.05 frag@327.14 frag@55.05 frag@67.05 frag@196.12 frag@322.08 loss@275.17 frag@264.03 frag@239.21 loss@276.13 frag@366.15,0.144805029 0.1177030951 0.06808371842 0.03889209405 0.03611918911 0.01386653911 0.00461039925 0.003701194189 0.002652012045 0.002536938293 0.002532721264 0.002436136827 0.002298956737 0.002268761862 0.0022223657 0.002167896135 0.002143298741 0.002132273978 0.002105365973 0.002033131896
212,frag@159.09 loss@333.21 loss@142.11 frag@158.08 loss@347.17 frag@160.1 frag@170.06 loss@183.02 loss@174.08 loss@299.14 frag@146.08 loss@174.07 loss@182.02 frag@173.11 frag@178.09 loss@188.07 loss@232.13 loss@262.99 loss@186.08 frag@185.07,0.284737885 0.01236304268 0.01085984893 0.009360102005 0.008784380741 0.007332327776 0.006379264407 0.004319790751 0.003765758825 0.003628197825 0.003508155467 0.003471153788 0.003268155502 0.003154732054 0.003154273145 0.003146752948 0.003097037785 0.002988735214 0.002977347467 0.002932998352
213,loss@45.06 frag@46.07 frag@290.07 frag@302.07 loss@345.98 frag@141.98 loss@210.01 frag@211.12 loss@395.14 frag@197.0 frag@413.2 frag@231.02 frag@350.19 frag@419.11 loss@102.06 frag@291.11 frag@378.19 frag@256.18 frag@197.03 frag@183.04,0.2338647395 0.05892343819 0.04049030319 0.02405533567 0.02286923863 0.02160858922 0.01718409359 0.007914107293 0.007860143669 0.00644014217 0.005430456251 0.004414014053 0.003566328669 0.003162679262 0.003087684512 0.002963044681 0.002957683289 0.002948971698 0.002576537197 0.002425915329
214,frag@181.1 frag@166.08 loss@212.14 frag@175.11 loss@153.12 loss@293.19 loss@255.07 loss@195.1 loss@197.12 frag@171.04 frag@165.07 loss@214.13 loss@290.12 loss@236.11 loss@252.13 loss@251.12 loss@188.12 loss@289.12 loss@457.15 loss@229.13,0.1771114469 0.1546338201 0.05189152434 0.03992480412 0.01474081539 0.01425363123 0.005674717482 0.005563069135 0.005037998315 0.004595770501 0.003641485702 0.003430757672 0.00328128133 0.003203769913 0.003085260978 0.003010622226 0.002964745509 0.00286630285 0.002621797845 0.002535857027
215,frag@125.01 loss@190.09 loss@214.11 loss@206.06 loss@199.05 loss@280.1 loss@369.04 loss@224.05 loss@262.04 loss@260.06 loss@191.08 loss@228.0 loss@199.07 loss@256.02 loss@198.08 loss@311.08 frag@135.1 loss@244.1 frag@139.03 loss@203.1,0.4195889831 0.06282597035 0.05789550021 0.05105923489 0.0340683572 0.02086885273 0.01729173027 0.009731991217 0.009713010862 0.008758259937 0.007419603877 0.007385062985 0.006843034178 0.005841948558 0.005276683718 0.004727580585 0.003663575044 0.003538967809 0.003375610337 0.003035394009
