topic_id,top_words,top_probabilities
10,frag@127.09 loss@239.11 loss@276.08 frag@85.05 loss@210.14 frag@100.08 frag@128.11 loss@285.06 loss@301.1 loss@308.08 loss@257.15 frag@291.12 frag@84.04 loss@262.11 frag@210.15 loss@277.1 loss@367.19 loss@194.14 loss@324.09 loss@246.13,0.1848507971 0.07149533182 0.06381264329 0.05827637389 0.05692298338 0.04829074815 0.03966254741 0.03519571573 0.02155531198 0.01871079765 0.01740094088 0.01508783735 0.01255178824 0.01008525118 0.009177866392 0.008623945527 0.00817355793 0.006955634803 0.006201189943 0.00513162557
11,loss@246.15 loss@274.18 frag@230.13 frag@181.0 frag@189.13 frag@225.16 frag@153.09 frag@283.17 frag@334.1 frag@340.14 frag@181.1 loss@224.14 loss@312.14 loss@187.13 frag@215.06 frag@273.03 frag@297.15 loss@240.14 loss@281.14 frag@208.04,0.2889708579 0.1566179544 0.1362559795 0.06861254573 0.06139307097 0.05517828092 0.03598056734 0.01585348509 0.0115329409 0.007443116512 0.007022701669 0.006306462921 0.004815140273 0.004207525402 0.003855587216 0.003627983388 0.003178993007 0.002069432056 0.00193855667 0.001776050543
12,frag@120.08 frag@134.1 frag@146.1 loss@218.11 loss@246.1 loss@236.12 loss@228.09 loss@191.13 loss@191.1 frag@148.11 loss@253.09 loss@269.08 loss@274.11 loss@251.1 loss@275.05 loss@312.06 loss@312.13 loss@237.17 loss@309.11 loss@274.17,0.2581391037 0.1106449962 0.09684427083 0.07468352467 0.05553661659 0.05086712167 0.03845493123 0.03682232276 0.02663964406 0.02394038998 0.02349528484 0.01735529117 0.01658965275 0.01187050343 0.009869301692 0.008110589348 0.007129149046 0.006829188671 0.004401676357 0.004343745764
13,frag@226.07 frag@144.03 loss@242.02 frag@111.07 loss@137.04 loss@183.17 frag@239.13 frag@186.98 loss@203.01 loss@174.02 loss@291.04 frag@232.03 loss@119.11 loss@355.16 frag@217.07 frag@56.01 frag@223.97 frag@196.97 loss@223.97 frag@170.0,0.0618882142 0.06174036488 0.04962706938 0.04613075405 0.03898878396 0.02847441286 0.0244029928 0.01635027304 0.0157780908 0.01141828671 0.009746554308 0.009352833964 0.009182274342 0.008980693296 0.008669489063 0.007041405421 0.006907820702 0.006491456646 0.006234862842 0.006083081011
14,frag@208.05 loss@82.04 loss@97.03 frag@306.09 loss@161.04 frag@293.12 frag@279.1 frag@183.03 frag@228.1 frag@273.16 frag@55.03 loss@322.09 frag@255.04 frag@246.02 frag@279.04 frag@257.05 loss@240.16 loss@143.02 frag@164.13 frag@190.03,0.04563638568 0.03531226516 0.0181624312 0.01491814852 0.01042540185 0.01011002902 0.009188858792 0.007554441225 0.007283814717 0.006961156614 0.005964434706 0.005712899845 0.004440802615 0.004020218737 0.00395519333 0.003859781893 0.003812026465 0.00349099352 0.002525411313 0.002458255971
15,frag@147.06 loss@227.11 frag@120.07 loss@215.11 loss@198.08 frag@133.08 loss@185.08 loss@291.1 frag@187.12 loss@285.09 frag@132.06 frag@161.07 frag@145.08 loss@203.1 loss@211.11 frag@210.12 frag@120.04 loss@204.13 loss@174.04 loss@260.12,0.2588040233 0.08801805228 0.08764328808 0.08140820265 0.06849808246 0.02315650322 0.02146808617 0.02014925145 0.01424947381 0.01348660607 0.01247418672 0.01165922265 0.01051450148 0.01014293358 0.01007846557 0.00971703697 0.007067010272 0.006522877607 0.006506128237 0.00596646592
16,loss@184.09 frag@140.06 frag@218.98 frag@156.02 frag@268.02 frag@98.05 frag@102.97 frag@186.03 frag@245.08 frag@150.06 frag@70.04 frag@310.12 frag@171.03 loss@247.14 frag@98.07 frag@158.98 frag@139.01 frag@188.05 frag@171.04 frag@132.09,0.4871679246 0.2567658126 0.06716123223 0.03780151159 0.0149115501 0.01364221144 0.01343926694 0.01172439661 0.00680897478 0.003809851827 0.003787712893 0.003456288483 0.003104940988 0.002960207174 0.002514148597 0.002411210677 0.002212077146 0.001693349797 0.00167640124 0.00143787032
17,frag@135.08 loss@205.11 loss@204.1 loss@162.07 loss@219.13 loss@265.09 loss@219.09 loss@207.09 frag@133.06 loss@206.09 loss@223.12 loss@254.12 loss@230.09 loss@219.11 loss@186.06 loss@298.11 loss@241.14 loss@230.12 loss@233.11 loss@208.1,0.4886161387 0.3282481134 0.0357943885 0.03419604897 0.01436234545 0.006313893013 0.006307068281 0.006012853701 0.005627622828 0.004624729045 0.003882301273 0.0038304755 0.003789359936 0.00344402506 0.003060376039 0.003028092673 0.002324541798 0.002103684703 0.001785510103 0.001670754049
18,frag@151.04 loss@222.05 loss@236.05 frag@179.07 loss@256.05 frag@95.05 frag@78.05 loss@324.11 loss@401.15 frag@111.04 loss@257.11 loss@195.06 loss@243.15 loss@526.13 loss@188.05 loss@355.15 loss@328.02 loss@421.16 frag@113.06 loss@257.07,0.2864893377 0.1013763547 0.09025236964 0.07749665529 0.05810616538 0.03738262877 0.03531898186 0.03162957728 0.02301006205 0.02196479775 0.01625839062 0.01168560144 0.008878702298 0.006470028311 0.005756774452 0.005623816047 0.005396932364 0.005142093636 0.005083956756 0.004934809636
19,frag@238.1 loss@110.11 frag@68.04 frag@310.12 frag@227.18 loss@140.12 loss@179.97 loss@301.09 loss@197.18 frag@272.07 loss@306.06 loss@338.15 frag@272.09 frag@431.21 loss@178.15 frag@231.95 loss@214.16 loss@263.01 loss@277.02 loss@417.16,0.1180603355 0.07769867778 0.04977012426 0.02409061231 0.0181970913 0.01190180518 0.009913782589 0.009625955485 0.009299043566 0.008194463328 0.007428833749 0.00677043898 0.005610326305 0.005433966406 0.005353595596 0.005097826011 0.004856315441 0.004729143344 0.004462657496 0.004452140536
20,loss@183.05 loss@205.08 frag@146.96 frag@98.99 frag@240.06 frag@195.11 loss@302.05 frag@96.06 frag@344.17 frag@208.01 frag@59.02 frag@138.1 frag@139.03 frag@126.05 loss@247.03 frag@122.08 frag@188.11 frag@238.03 frag@136.1 loss@234.18,0.2790616453 0.1859642863 0.1391275078 0.1174477488 0.09777348489 0.07924842834 0.006692233961 0.004188880324 0.004001367372 0.003706629155 0.003408420831 0.0029672042 0.002728084102 0.002674736315 0.002253262326 0.001864185208 0.001710945042 0.001683187555 0.001369560254 0.001268000575
21,loss@159.1 frag@323.13 frag@191.07 loss@157.13 frag@259.06 frag@215.05 loss@286.09 frag@170.98 loss@149.12 frag@207.07 frag@171.08 frag@268.08 frag@346.12 frag@221.11 frag@214.98 loss@133.09 frag@267.07 frag@195.09 frag@175.04 frag@350.18,0.3187844753 0.1222482994 0.09352993965 0.04365213215 0.03278075531 0.02947802655 0.02727372572 0.02507560141 0.01488427538 0.01222898625 0.009655545466 0.008516342379 0.007637582719 0.006335668731 0.006268194877 0.0054067499 0.005147380289 0.004613752011 0.003972893581 0.003568316344
22,frag@233.12 frag@91.03 loss@242.1 loss@297.07 loss@196.0 loss@266.04 frag@261.09 loss@232.04 loss@116.1 loss@318.16 loss@325.19 loss@261.1 loss@283.09 loss@235.15 frag@348.99 loss@156.98 frag@240.05 frag@263.09 loss@239.09 loss@268.05,0.1578748822 0.06555046141 0.02657243982 0.02484597638 0.01328952052 0.01286087185 0.01285289135 0.009143671952 0.008608250879 0.007290694397 0.00653254427 0.006071685813 0.005607701372 0.00519482512 0.004958072212 0.004625685513 0.004469583742 0.004440603778 0.004156957846 0.003489922732
23,frag@145.05 loss@158.06 loss@145.05 loss@125.04 frag@173.07 loss@172.06 frag@201.07 loss@158.05 loss@136.08 loss@182.08 frag@174.06 frag@129.06 frag@309.09 loss@110.06 loss@114.07 loss@146.05 loss@134.06 loss@159.1 loss@108.08 frag@260.08,0.4572116137 0.226273492 0.1483414173 0.06750754267 0.01507439837 0.01102810446 0.0104590524 0.007484917529 0.004869970959 0.00300375768 0.002533508232 0.002430621069 0.002099793172 0.001989961369 0.001965898089 0.001695098006 0.00157467695 0.001111448626 0.001102444949 0.0008944186266
24,frag@160.06 loss@135.03 loss@106.01 frag@158.04 loss@66.01 loss@123.01 frag@184.97 loss@102.01 loss@91.02 loss@103.02 loss@116.03 loss@90.0 frag@114.03 frag@289.05 loss@295.02 loss@297.03 loss@186.0 loss@343.09 frag@169.08 loss@90.09,0.3379672468 0.111294806 0.06265989691 0.05481825024 0.03868678585 0.02415602282 0.01819381304 0.01666771062 0.01380845346 0.01158583164 0.009190670215 0.009032318369 0.006765003316 0.006084448658 0.005806867965 0.004985437263 0.004563312512 0.004344948102 0.004242027178 0.003891526256
25,loss@158.09 frag@246.09 frag@236.03 loss@350.12 loss@191.0 frag@131.05 frag@293.09 loss@273.08 frag@143.05 frag@131.04 frag@103.05 loss@425.22 frag@104.03 frag@104.06 frag@304.08 frag@219.12 frag@243.95 frag@75.03 loss@525.21 loss@451.17,0.2567202449 0.1498445272 0.08692523092 0.08294854313 0.07225054502 0.06188996881 0.03922015801 0.03398732096 0.02730852738 0.01943050139 0.0164901223 0.00980045367 0.007353909779 0.004900974687 0.004536985885 0.004413606133 0.004099047743 0.00397745613 0.00339950528 0.00304136239
26,frag@133.05 loss@152.07 loss@171.03 loss@99.01 loss@291.09 loss@85.03 loss@283.05 loss@185.06 loss@200.04 loss@88.04 loss@201.07 frag@131.04 loss@181.01 loss@197.04 loss@184.05 loss@144.06 frag@190.01 frag@209.02 loss@220.02 loss@234.16,0.488381058 0.1859265119 0.09734269232 0.07775756717 0.07718072087 0.005598374177 0.004218803253 0.002645440632 0.002445543185 0.002034243895 0.001943608397 0.001687772223 0.001583018689 0.001523213577 0.001400270383 0.001376721775 0.001036030124 0.0009593882714 0.0008195075206 0.0007905696984
27,frag@244.09 frag@251.08 loss@101.07 frag@258.02 loss@104.01 frag@251.09 frag@321.16 frag@283.12 loss@61.09 frag@235.11 frag@304.04 frag@322.11 loss@75.08 loss@74.05 frag@336.14 frag@279.07 frag@357.12 frag@319.11 frag@326.08 loss@150.14,0.01904979534 0.01534318551 0.01155763306 0.009064012207 0.008610621095 0.008164807223 0.005323886406 0.005187273957 0.004526586272 0.004481452052 0.004341907334 0.003769459436 0.003547432832 0.003460858017 0.003291263012 0.003289781976 0.003248758148 0.003002249636 0.002814962529 0.002697216347
28,frag@45.03 loss@157.02 loss@156.01 frag@255.12 frag@318.03 frag@70.04 loss@78.03 frag@180.01 frag@68.05 loss@332.08 loss@247.06 frag@93.03 loss@272.05 frag@74.06 frag@182.01 frag@139.01 loss@190.08 frag@173.95 frag@151.1 frag@277.19,0.3033699691 0.2832666636 0.1804795414 0.1112256348 0.01592906192 0.009756490588 0.004019696731 0.002894226927 0.002890299074 0.002761061536 0.002517278539 0.002273681574 0.002159898402 0.001781456522 0.001706657931 0.001592059387 0.001570415683 0.001487150323 0.001291702501 0.001225447282
29,frag@225.09 loss@104.08 frag@241.12 loss@132.0 loss@145.04 loss@167.98 loss@176.05 frag@267.04 frag@159.97 frag@249.14 frag@69.49 loss@374.07 frag@207.05 loss@387.17 loss@186.96 frag@323.16 loss@359.1 frag@212.0 loss@146.12 loss@385.13,0.193085283 0.1150302291 0.08706106991 0.05311357975 0.05310750008 0.03700415418 0.03139088303 0.02696907893 0.02216838114 0.01746723242 0.01320075989 0.01291364338 0.01214439794 0.01166908536 0.01114606578 0.01113767456 0.01094508544 0.008566208184 0.008272206411 0.007856220007
30,frag@57.04 frag@79.03 loss@256.06 frag@82.04 loss@143.02 loss@292.08 loss@128.04 loss@212.02 frag@55.03 frag@150.06 loss@175.04 loss@306.08 loss@257.16 loss@173.03 frag@134.05 loss@98.04 loss@275.04 loss@151.09 frag@108.07 loss@283.07,0.1449745148 0.139874503 0.0757566765 0.07372063398 0.03961467743 0.03233980387 0.02974986658 0.02638911456 0.02419913188 0.01915853843 0.01573106833 0.01219282113 0.01142766979 0.007055209484 0.006199093536 0.006185022648 0.006172895432 0.006133005954 0.005961138289 0.005778858438
31,loss@230.07 loss@272.05 frag@213.96 frag@93.06 frag@68.05 frag@92.05 frag@53.0 frag@110.06 frag@53.04 frag@65.04 frag@67.04 frag@80.05 frag@155.98 frag@124.02 frag@93.03 frag@138.01 frag@81.04 frag@54.03 frag@193.13 frag@87.0,0.362336278 0.1201682687 0.06535855681 0.05641911179 0.04827301204 0.04263085872 0.03482044861 0.02887394093 0.02384774387 0.01163457241 0.01118639484 0.01071417239 0.01050406601 0.009687112644 0.008358214982 0.007211562712 0.007060124539 0.006539848633 0.005792874377 0.004050566349
32,loss@145.07 frag@138.04 frag@201.1 loss@193.13 frag@184.04 frag@220.12 loss@259.07 frag@194.11 loss@159.09 frag@337.17 frag@202.0 loss@303.1 frag@125.11 loss@256.99 frag@260.14 loss@162.1 loss@230.01 frag@126.1 frag@165.04 frag@177.1,0.3356002271 0.1971090585 0.108772181 0.07519547641 0.05248199403 0.04081388935 0.01721534505 0.01710825972 0.01172409207 0.01161823329 0.006969028153 0.00585698057 0.00549853174 0.005279939156 0.005196767859 0.004608368035 0.002564099384 0.0025526057 0.002400049008 0.002318013459
33,frag@121.06 loss@207.06 loss@219.13 loss@215.13 loss@215.01 loss@311.09 frag@121.07 loss@222.11 loss@274.04 loss@191.03 loss@346.06 loss@223.09 loss@286.08 loss@246.14 loss@323.07 loss@301.17 loss@263.11 loss@254.12 loss@256.12 loss@277.19,0.465624094 0.08280117065 0.070294559 0.05546319857 0.02390789986 0.02382186987 0.0196664799 0.01817908511 0.01510393899 0.01394410338 0.01186972111 0.009265772998 0.008663922548 0.008573574945 0.008016747423 0.006323011592 0.006192652974 0.005602166522 0.005568194669 0.004947101697
34,loss@118.1 frag@222.09 frag@181.01 frag@103.04 loss@119.99 frag@209.1 frag@261.1 frag@326.14 frag@149.01 frag@249.05 loss@35.98 loss@47.04 loss@80.99 frag@254.05 frag@187.0 frag@251.13 frag@252.09 frag@205.09 frag@377.1 loss@249.97,0.2046933025 0.07745367289 0.06263208389 0.03008813784 0.02480877563 0.02128280513 0.0171617642 0.01612656564 0.01457139011 0.01125021558 0.00836386811 0.00774081843 0.007452867925 0.006929933559 0.006851222366 0.005180923734 0.005113566294 0.004777189344 0.004559895489 0.004512837622
35,frag@135.03 frag@163.02 frag@147.03 loss@237.08 loss@182.05 loss@199.13 frag@134.02 loss@194.04 loss@274.08 loss@154.05 loss@292.04 loss@320.1 frag@58.99 loss@235.07 loss@208.05 loss@78.57 loss@269.02 loss@215.02 frag@57.99 loss@189.99,0.1788255274 0.1303254664 0.1131257564 0.1042788848 0.07904527336 0.06681579351 0.0544844307 0.05109492689 0.05082049966 0.01217922848 0.005404381547 0.005183932837 0.004671658389 0.004155150615 0.003754231147 0.003516091034 0.002805818338 0.002546791686 0.002345903078 0.002209675498
36,frag@108.08 frag@122.1 loss@232.12 loss@220.12 loss@235.13 loss@246.14 loss@258.14 loss@230.14 loss@260.15 frag@173.01 loss@270.14 frag@243.16 frag@207.98 frag@148.08 loss@265.09 loss@276.11 loss@256.12 loss@289.14 loss@221.14 loss@259.13,0.2877438366 0.1528306752 0.1000126451 0.08654878289 0.04048899934 0.03999760002 0.03522868454 0.03147631511 0.02943966351 0.01581783779 0.01066244021 0.008857987821 0.007619113196 0.00674242666 0.005524231587 0.005339929368 0.005339644384 0.004629916977 0.004565297626 0.004485355224
37,frag@117.07 loss@248.15 loss@246.16 loss@169.1 frag@167.13 frag@129.07 frag@147.08 loss@212.05 frag@131.09 loss@285.14 loss@376.13 loss@275.12 loss@222.15 loss@247.11 frag@116.06 frag@143.09 loss@247.09 frag@134.1 frag@141.07 loss@290.14,0.1500575244 0.1057235003 0.1016432419 0.09674053639 0.08959848434 0.08181916177 0.067886509 0.02990652248 0.01431847271 0.01075043436 0.009591773152 0.009370733052 0.008022592403 0.007704494521 0.006237972062 0.005907299928 0.005753069185 0.005709999707 0.005329730455 0.005280597135
38,frag@175.09 frag@187.09 loss@202.07 loss@201.09 loss@214.07 loss@184.06 loss@197.03 loss@202.06 loss@199.07 loss@174.08 frag@130.06 frag@173.07 frag@146.06 frag@172.04 frag@118.06 frag@132.08 frag@117.06 frag@190.05 loss@322.13 loss@140.07,0.2442145944 0.2016920745 0.1248127222 0.0960162729 0.08972689509 0.05928833038 0.03721316904 0.0282143876 0.01514398493 0.009306762367 0.005976086482 0.005450013559 0.004985489417 0.003910872154 0.003024636768 0.002552806633 0.00234765932 0.002280373825 0.002113122726 0.002108327812
39,frag@112.11 loss@188.98 loss@234.04 loss@216.03 loss@312.08 loss@311.1 loss@243.02 loss@294.07 loss@334.1 loss@357.12 frag@130.12 loss@346.12 loss@288.06 loss@291.05 loss@207.99 loss@79.1 loss@78.09 loss@234.98 loss@355.07 loss@296.04,0.4565579593 0.05249644816 0.04158434644 0.03428205103 0.03154670447 0.03059676476 0.03057716414 0.0284873005 0.02168030664 0.02158657834 0.0213127695 0.02025853284 0.01820060052 0.01812345348 0.01756903902 0.008701121435 0.007571519352 0.007151158061 0.00393757131 0.003467221512
40,frag@95.01 frag@141.01 loss@255.1 loss@245.12 loss@260.08 loss@179.1 loss@254.11 loss@208.04 frag@180.1 loss@287.09 loss@305.1 loss@305.12 loss@298.09 loss@301.1 loss@229.03 loss@266.05 loss@285.12 loss@269.1 loss@287.16 loss@359.17,0.312105149 0.1424160004 0.05228020996 0.05207077786 0.04697666317 0.04545589164 0.03549218923 0.03456288949 0.03233690932 0.02377952076 0.02071635425 0.01757518761 0.01316887047 0.009953199886 0.009102126583 0.006567617878 0.006267092191 0.006070706528 0.005796759389 0.005601991899
41,frag@79.05 loss@276.13 frag@93.07 frag@81.07 loss@300.13 loss@332.13 loss@268.13 loss@208.15 loss@194.13 loss@282.13 frag@67.05 frag@131.08 loss@168.12 loss@281.13 frag@264.03 loss@311.12 loss@318.12 frag@95.09 loss@314.13 loss@281.14,0.2057243586 0.0968388617 0.08826645464 0.04922902957 0.04450797662 0.03719982877 0.03654916584 0.02717479318 0.02408542857 0.02068563923 0.0169793684 0.0159414988 0.01315170154 0.01232802216 0.01230996847 0.01091652457 0.009067757986 0.007824834436 0.007211735472 0.007048984058
42,frag@79.05 loss@199.04 loss@267.1 loss@186.05 loss@221.03 frag@43.02 frag@213.97 frag@264.04 frag@120.08 frag@111.04 frag@105.07 frag@131.08 frag@111.03 frag@228.03 frag@57.03 frag@196.13 frag@240.12 frag@175.12 frag@105.08 frag@67.05,0.3724453151 0.1748813987 0.1256101429 0.1070822328 0.06969927996 0.0188063588 0.0136693446 0.01191814616 0.007539403625 0.006133362651 0.00553652551 0.004695948213 0.003865103005 0.003777484177 0.003659919137 0.003565912833 0.003376659937 0.002990391105 0.002974508563 0.002844954375
43,frag@147.04 loss@164.08 frag@175.04 frag@119.05 loss@610.15 loss@649.22 loss@343.13 loss@530.18 loss@359.14 loss@326.1 loss@326.16 loss@406.15 loss@414.12 loss@390.12 loss@284.98 loss@550.19 frag@309.1 loss@423.14 loss@218.06 loss@422.14,0.2344130278 0.1667792201 0.1299311072 0.09974331409 0.02116178162 0.02039320581 0.02036667615 0.01827252656 0.01766228676 0.01573873311 0.01429471001 0.01395706274 0.01288302336 0.01206080429 0.01178002357 0.01177641749 0.009209546261 0.008699731901 0.008030896075 0.006195186637
44,frag@119.02 loss@130.09 frag@166.07 loss@159.05 frag@143.04 frag@137.05 frag@45.04 loss@191.04 loss@167.12 loss@248.1 loss@110.05 loss@157.08 loss@143.06 loss@122.1 frag@136.07 frag@207.08 frag@134.05 frag@177.11 loss@167.11 loss@153.1,0.08240461349 0.07020559162 0.06282233447 0.05931771547 0.05923789367 0.05184056237 0.03053452261 0.03046625294 0.02513208427 0.02376994677 0.01965620182 0.01872405224 0.01450567413 0.01432819013 0.01404918171 0.01265612897 0.01241844054 0.01070761122 0.009613355622 0.009089304134
45,frag@204.08 loss@89.06 loss@121.07 frag@231.09 loss@70.03 loss@121.03 frag@192.04 frag@264.11 loss@58.07 frag@265.08 frag@248.05 frag@223.08 frag@242.08 loss@70.02 loss@34.04 loss@33.03 loss@172.15 frag@280.09 loss@73.07 frag@232.02,0.1494761705 0.1122590974 0.08678781986 0.068343997 0.05209273472 0.04770478979 0.04245372489 0.03636104241 0.0248367805 0.02167720534 0.01958278753 0.0173336789 0.01719629206 0.009404351003 0.008294546977 0.008042418398 0.007770752534 0.007443768904 0.006778029259 0.006111538038
46,frag@200.07 loss@151.04 frag@182.06 loss@168.02 loss@115.05 frag@228.07 frag@200.06 frag@141.06 loss@70.02 frag@180.06 loss@43.05 frag@185.08 loss@99.04 loss@99.06 frag@154.07 loss@121.02 loss@127.09 frag@157.05 loss@29.03 loss@94.01,0.1585364342 0.1473497897 0.1233708486 0.0984133184 0.07465130836 0.07234471291 0.03169833496 0.0316433087 0.01771225967 0.01568277925 0.01475568581 0.01438627671 0.01054542325 0.008079273626 0.008061469533 0.007568337489 0.007104379591 0.005929146428 0.003731810721 0.003217347199
47,loss@328.11 loss@290.14 frag@203.11 frag@210.97 loss@231.17 loss@201.17 frag@173.99 loss@313.05 loss@250.18 frag@131.1 loss@410.11 loss@311.11 frag@244.12 loss@371.16 frag@392.12 loss@78.17 frag@265.16 loss@256.13 loss@248.14 frag@208.92,0.06164880469 0.05992783606 0.03130774945 0.01306745131 0.01269213855 0.01096861716 0.008420277387 0.006895727944 0.006158530712 0.005183171481 0.004833858926 0.003886233782 0.003884778824 0.003454721533 0.003440535162 0.003345685778 0.003036736511 0.003027860774 0.003002527636 0.002964727813
48,frag@104.07 frag@135.01 frag@201.03 loss@286.02 frag@195.15 loss@279.04 loss@353.14 loss@119.11 frag@81.06 loss@267.19 frag@350.15 frag@256.16 frag@152.97 frag@201.96 loss@264.07 loss@236.18 frag@259.17 frag@89.02 frag@83.02 loss@297.07,0.04078960046 0.02409298532 0.0150486473 0.014657625 0.01394573227 0.01246943511 0.01122493763 0.01110760868 0.01095099654 0.009393538348 0.009099949151 0.009093564004 0.008049386553 0.00731488876 0.006729308981 0.006681553088 0.005758806132 0.005361413117 0.005115954671 0.00509283971
