epoch,reconstruction,kl,seconds
1,6208.4245263215535,3.6738636011832226,41.543630708009005
2,5962.690461631133,25.151173912476157,41.47946037503425
3,5795.2702522634345,40.71646585197092,41.61301158403512
4,5718.376460280374,42.89045569161388,41.57170366705395
5,5668.442387375876,45.217201375515664,41.55435025005136
6,5642.442757009346,44.82097903813157,41.77705358306412
7,5623.3976891063085,44.16971941083391,41.73896445892751
8,5599.031834112149,47.35357847837644,41.586267208098434
9,5571.3225074839365,49.718282289594136,41.83019695803523
10,5542.935478424358,54.100435845205716,41.69992791605182
11,5516.364216742115,57.412083313843915,41.98432879103348
12,5488.28265551986,59.22402740193304,41.78012979100458
13,5469.760185455608,60.79982782524323,41.91982037492562
14,5442.850804979556,64.39875686502903,41.62545450008474
15,5407.836799978096,66.56680832622207,41.70003541605547
16,5392.8205726124415,67.74943282225422,42.32547691697255
17,5361.392217618282,69.6108558155666,41.69497804099228
18,5341.015492662091,71.2641178737177,41.78911337500904
19,5314.341212762851,72.85539922981619,41.80640450003557
20,5294.874949802862,75.0366251580069,41.79087529098615
21,5270.68439234083,76.47221994845667,41.76280045893509
22,5245.390469845211,78.52051815139913,41.884108250029385
23,5223.595602730725,80.70826985011591,41.86418537492864
24,5205.873621860397,83.58838197226837,41.900607083924115
25,5183.802405811916,86.25167397472346,42.39710787497461
26,5160.2663916471965,88.84178411180729,43.2657918339828
27,5137.018107476635,91.12168827235142,43.6215645839693
28,5119.0182991384345,93.3821791176484,43.64166762505192
29,5099.531665267231,96.01681910719827,43.753441374981776
30,5071.656920816296,98.98346838550033,43.9042267909972
31,5054.0441780446845,101.89682242135021,47.36180204199627
32,5034.2522132374415,105.03261872763946,50.10010458296165
33,5014.027941552278,108.54451552061278,44.205244416953065
34,4991.996947101344,111.04880010301822,45.76567808305845
35,4973.4113701080605,114.14465396203727,44.44926991604734
36,4956.3801246714365,117.44618631523346,47.05289262498263
37,4937.208089953271,120.49891120696736,45.00037933397107
38,4920.352210499416,123.59979034138617,45.03496008308139
39,4902.172842435748,126.82031192957798,44.42840229102876
40,4883.126264055199,129.9123902365426,45.476422291016206
41,4875.266496604848,132.37628979549228,45.4722540830262
42,4856.1760276723135,135.79169143248942,44.936262125032954
43,4845.341650846963,138.61421260655484,44.892245208029635
44,4823.346154899241,141.71680072534863,45.02142158302013
45,4814.493987751898,144.40782479259454,44.807560999994166
46,4796.343362113025,147.4749540525062,45.26484108308796
47,4789.459381388727,150.44864490544686,45.474916792009026
48,4774.289600978388,152.9955810832086,45.87528008292429
49,4761.531441661799,155.29455894398913,46.425338334054686
50,4751.680107330608,157.68867064859265,48.75139670795761
51,4738.361337251752,159.9440020980122,46.781728707952425
52,4725.746098313376,162.18714676616347,45.20349229197018
53,4717.79009838639,164.50074753805856,45.694498708005995
54,4710.120153694509,166.58999320056952,46.02593945793342
55,4703.843549211449,168.5268586060711,46.60097433300689
56,4694.763667311624,170.48905574049905,55.36981333291624
57,4683.198675708236,172.94586010514018,50.88733641698491
58,4674.062084732769,175.09609015634126,53.47915858402848
59,4670.468111127337,177.57375071873176,51.390984207973816
60,4660.063834787529,179.51567020594516,54.63065108295996
61,4651.922472802278,181.20561403648875,55.02407770801801
62,4642.952668662383,183.07503616475614,47.79892495798413
63,4641.256044191735,184.54809926826263,47.69171062507667
64,4633.689729209258,186.4818118086485,47.19352874998003
65,4622.682772342289,187.5948946943907,47.87843412498478
66,4619.54626807097,189.43830472286618,48.80053174996283
67,4611.785343348423,191.21746312792055,53.84127020800952
68,4606.686710535923,192.76360884336668,47.90452079195529
69,4598.678633360105,194.61572864568123,53.28757500008214
70,4596.762651960426,195.99227334851417,49.38096858304925
71,4599.625346816589,198.08164992287894,52.327568000066094
72,4583.826792494159,199.67759191210024,54.9126557080308
73,4574.671957140771,200.5379530291691,49.060191249940544
74,4572.058014201227,201.9322131861036,57.230248749954626
75,4571.169152946116,203.33800043123904,55.909977375064045
76,4566.752149350175,204.66948122398875,54.529425624990836
77,4561.969014675818,205.634142153731,48.99426204105839
78,4555.660395827249,206.47027288419065,58.78091104095802
79,4551.83372198087,207.7177842755184,50.853409708011895
80,4548.383056640625,209.2109540422386,50.99721950001549
81,4545.303021867699,210.1875457763672,50.706990125006996
82,4542.672477365654,210.83367449323708,50.38049100001808
83,4537.953437591267,212.15913476676585,49.72590799990576
84,4530.55224609375,213.30674429920234,49.109197499928996
85,4531.137127172167,213.73525188125183,49.267629500012845
86,4529.1223486784465,214.8484156243155,48.89230333396699
87,4525.573995144568,215.91118842864705,50.63863262499217
88,4522.522905866676,216.6463919666326,49.01508391695097
89,4520.0719918224295,217.48895905396648,48.44234312500339
90,4515.5004586193045,218.28648404985944,48.57740325003397
91,4512.1118643217,219.2920379638672,48.16743770800531
92,4509.7460640880545,220.18377229209258,48.23268941696733
93,4508.27717718677,220.74457443094698,48.264515415998176
94,4505.6477347400705,221.57819273761498,47.72965333296452
95,4502.121652763581,222.60198446969005,47.996898417011835
96,4501.702759929906,223.21558843594846,48.542747457977384
97,4496.404185072284,223.98828709682573,48.45113662502263
98,4494.6977424978095,224.63910311404788,49.39609491697047
99,4491.643675616969,225.48676464045158,48.47275583294686
100,4491.518990489924,226.29063444048444,47.79507591703441
101,4485.502550927278,226.79280560930198,47.62164766702335
102,4483.664712781104,227.64535779150847,48.58529437496327
103,4481.283244195385,228.3658066508926,47.560622584074736
104,4483.052957980432,229.04410446024386,47.304025707999244
105,4481.989004545123,229.64016495464003,46.997421417036094
106,4476.156950478242,230.25329375935493,47.64779608300887
107,4479.765670633762,230.62928372677243,47.708803083980456
108,4479.150621075497,231.48563292316186,46.826453541987576
109,4471.015177789135,232.0225668933904,47.094574874965474
110,4472.712682991384,232.44450906058339,47.7239943749737
111,4467.948020863756,233.23927478255513,47.73899433307815
