epoch,reconstruction,kl,reconstruction_to_kl_ratio,mean_gradient_norm,mean_effective_document_mass,context_scale,seconds
1,6117.498836339077,118.97291265469845,51.41925754221237,45.946218722334535,662.2481803537529,1.511095643043518,7.7152890150027815
2,5787.865111163844,89.99633817583602,64.31222901375651,39.95399382404078,661.5767571279936,1.8307368755340576,6.88058834100957
3,5673.6994925525705,88.24831033867096,64.292443342865,47.35822194536156,661.5652106454439,1.973791241645813,6.859882974997163
4,5599.230929650993,90.81015164384218,61.65864529784293,52.87098319508205,661.6203447858863,2.009410858154297,6.795636798997293
5,5536.758816442757,93.38249841137467,59.29118315138524,58.99044842586339,661.2968293662383,1.9243013858795166,6.790846133997547
6,5493.876410083236,97.19367717136846,56.52503917921149,64.76325047573197,661.240396374854,1.82659912109375,6.872691928001586
7,5457.0398063303155,100.80970421906943,54.13208826078519,68.14339179636163,661.232963205498,1.7602838277816772,6.75888659300108
8,5430.41095484083,104.30458489533896,52.063012956619296,73.96970107176594,661.8234891802351,1.6738594770431519,6.791137056003208
9,5395.973979629089,109.47722518778293,49.28855266813294,78.44395036786516,661.4546543014384,1.504955768585205,6.869351092012948
10,5358.8278648875585,114.73641775256006,46.70555321366558,81.88300858256973,661.4785407235689,1.3712245225906372,6.826539211004274
11,5320.67615088347,119.85244629761883,44.393554868885296,85.3469251828773,661.5444273191077,1.1989076137542725,6.825559148011962
12,5277.259765625,125.60084191438193,42.0161177679234,87.84306552922614,661.0504578207141,1.0039790868759155,6.866566589000286
13,5239.764447648949,132.50745498799833,39.54316719858164,94.35396725663514,661.4231179495838,0.9430952072143555,6.8229085320053855
14,5199.998562536507,137.70995245247244,37.76051381857221,97.0059977023401,661.598334481783,0.7487108707427979,6.787059053007397
15,5161.071590245327,145.63628850919065,35.43808787683866,103.90208641836577,661.3760661187573,0.653657853603363,6.851804103003815
16,5127.488974883177,153.98903862783843,33.29775301263697,104.56769019866658,662.3882526148145,0.5030170679092407,6.867574132003938
17,5087.827823817173,159.00084251332507,31.998747575131798,104.33969059168736,661.6320355852074,0.46767503023147583,6.824923558990122
18,5056.134204329731,164.00203925872518,30.829703259685147,105.49379758745711,662.0120564398364,0.43079081177711487,6.795207165007014
19,5023.065452504381,169.35615582332431,29.659774857812327,108.96478891818323,661.3210768655082,0.42154252529144287,6.854765951007721
20,5000.151458455023,174.88373900796765,28.5912886287685,114.89587887202468,661.8680876259492,0.38135191798210144,6.805207772995345
21,4971.245203891647,182.29365325642524,27.270533642215145,114.05411443977712,661.5284064462252,0.33936184644699097,6.838839617004851
22,4940.888306804906,186.7639161582305,26.455261853788056,115.01962693829402,661.0384059442538,0.3570401668548584,6.834893346007448
23,4919.257237514603,190.0968067490052,25.877642668715403,115.76383159316589,661.0526225722839,0.3500864505767822,6.807105344007141
24,4908.082852657711,194.21749849408587,25.271064094192145,119.8768405379536,661.5986955589223,0.33374106884002686,6.813135527001577
25,4892.021525445385,197.4373993205133,24.77758288085957,122.12191102215063,661.7653243875949,0.32398560643196106,6.8436708679946605
26,4871.582222911799,201.52600582514967,24.1734668583594,122.54351585602092,661.7778092143692,0.31156086921691895,6.83342311900924
27,4857.277695129965,203.14251751766025,23.9106896699146,123.91264107962635,661.5957367798992,0.3002864122390747,6.777058163002948
28,4846.20202978972,206.74693526508653,23.44026054643094,129.32500493415048,661.9385929285922,0.2817559242248535,6.81747108399577
29,4831.8078590464365,208.553344298746,23.16821087330552,128.0283189577477,662.0275719188085,0.2825021743774414,6.850762080997811
30,4812.571143034463,210.59689858695057,22.852051361276168,131.5151755787502,661.2522309205242,0.2690892815589905,6.792647530994145
31,4801.801214770736,213.14212920286946,22.52863491947368,133.82174939307097,661.5211181640625,0.2932978570461273,6.873908556997776
32,4791.250109521028,216.07998471839406,22.173502630358005,131.51457100271065,661.7362419912748,0.26840588450431824,6.825994801998604
33,4779.724084586741,217.52275941082252,21.973443595203552,137.5983006129755,661.7815614504235,0.28834959864616394,6.815140885999426
34,4767.55633031542,218.37667076609958,21.831802424636688,138.44830978250948,661.3337778822283,0.2577800154685974,6.807144354010234
35,4756.511695933119,220.5659634599062,21.565030348835954,135.8162960872472,661.4153242735105,0.27677857875823975,6.86027314500825
36,4753.891939252337,220.12698349997262,21.596134484134826,137.0379629402517,661.6193345684871,0.2612229585647583,6.795812494994607
37,4744.753559433411,222.49000192802643,21.325693371912944,139.6315007432599,661.5186642085281,0.2617189586162567,6.821418463005102
38,4738.73504125292,225.60711070978752,21.00436917233806,141.53125278080736,661.5982626086084,0.2787708640098572,6.823570715991082
39,4728.180134710865,224.070094883999,21.101343921680588,141.20036159051912,661.6260461539865,0.22542804479599,6.790355015997193
40,4718.742075697284,227.55837813047606,20.73640230021186,147.25685661529826,661.300509729118,0.23179250955581665,6.780489697004668
41,4718.562623211156,229.45879642094408,20.563877684405323,149.69934374372536,662.0728195047824,0.23938950896263123,6.878527788008796
42,4706.985164464077,229.22796759204329,20.53407886441279,146.4457259846625,661.6416335061332,0.23900987207889557,6.805946745997062
43,4708.39245947722,229.48495939736054,20.517215907489987,144.64752268568378,662.130262713566,0.24109795689582825,6.861087163997581
44,4693.02093676986,230.99409114088968,20.31662764008737,155.41805067686278,661.1734989914938,0.227862149477005,6.850243988999864
45,4689.955274350175,233.27771480952467,20.104600553806034,144.93987416775428,661.8021285868136,0.23129937052726746,6.791040448995773
46,4678.182808849299,233.27810954156323,20.054101167241267,145.6188966269805,661.1998393691589,0.24501338601112366,6.8427419340005144
47,4679.31342864705,234.2600970401942,19.974863358159443,144.83242633855232,662.0482114987952,0.19710321724414825,6.809862404988962
48,4673.619469188084,235.48469957012998,19.84680736251498,150.704833984375,661.9082111109083,0.18953314423561096,6.808299709999119
49,4665.240827613902,237.12805090217947,19.673930645760745,151.4621464381708,661.8003967855578,0.2266872078180313,6.81337399900076
50,4666.400002738025,237.39461353337654,19.656722337897325,149.69371467661634,661.8431185428227,0.17718935012817383,6.803345221007476
51,4658.870457159024,239.40421473422896,19.46026916163945,149.2483029231847,661.5168605340975,0.21879133582115173,6.878443559995503
52,4654.138788241093,237.34228144850687,19.60939601590053,147.5727885593878,661.2549010660047,0.21835999190807343,6.856255524005974
53,4649.950012777454,239.06832928523838,19.450297020436707,149.5720050847419,661.495499370254,0.19336861371994019,6.798083037996548
54,4648.645398291472,239.3643957120236,19.420788895789666,148.45178472215883,661.5397367388289,0.22400100529193878,6.844951154998853
55,4646.207583418516,239.97741057493977,19.361020573924417,151.43171592070678,661.9727988555053,0.20270419120788574,6.792332379001891
56,4640.0969261098135,240.73235085745839,19.274920506456116,153.2459841576692,661.8600771895079,0.19980093836784363,6.819325837001088
57,4634.07556494597,241.77707707770517,19.166728380360954,154.23441607038552,661.3926642587252,0.1996215134859085,6.795642850003787
58,4630.480847510222,244.74551191953856,18.91957409634755,152.97650160744925,661.4423862350321,0.19139480590820312,6.796881831003702
59,4630.092871550088,244.7342178487332,18.9188619076221,164.1044519727475,661.8790562709916,0.20163339376449585,6.784667624000576
60,4627.497398875584,243.80553286543517,18.980280490310538,157.95117223151377,661.6881080698744,0.21655844151973724,6.857178152000415
61,4623.521541417202,246.29546406113099,18.77225615600308,155.58646998895662,661.5634069710135,0.196157306432724,6.896003992005717
62,4616.6242561696845,243.6432342529297,18.948296554695617,155.68050356000384,661.4164063640844,0.18772321939468384,6.808076457993593
63,4619.7384911653035,246.14796761486016,18.768135832807932,157.37018471120675,661.9870873567099,0.1961807757616043,6.836048747994937
64,4618.097948306075,245.59345637526468,18.80383140685011,159.94195592292002,661.7893551264968,0.21008047461509705,6.795283516999916
65,4607.231680326373,245.76334188586083,18.74661877956598,153.57928181585865,661.2305816935601,0.22251655161380768,6.868331334000686
66,4606.974801036799,247.28827788451008,18.629976481086473,161.89605648718148,661.632540979118,0.2114817500114441,6.850145907999831
67,4600.970999744451,247.8281492429359,18.565167087756063,157.39235544650353,661.5660046728972,0.19884862005710602,6.79642008600058
