epoch,reconstruction,kl,reconstruction_to_kl_ratio,mean_gradient_norm,mean_effective_document_mass,context_scale,seconds
26,4871.436915887851,197.22039181718202,24.700472760461512,127.49575206720941,661.4900872061186,0.27322155237197876,6.542981245000192
27,4856.421514493282,199.25427645389163,24.37298511691959,129.54205450610579,661.3241799613025,0.24241064488887787,6.538788645999375
28,4843.726370838201,202.89407177506206,23.87317839531647,131.45427447167512,661.4744992835499,0.23721455037593842,6.630994873999953
29,4835.240576628213,204.11094380316334,23.68927646178115,133.58956659620054,662.375191091377,0.24175986647605896,6.750803396000265
30,4815.837495892962,206.83842995902089,23.283088625489384,134.81961316260222,661.1512000538478,0.20795021951198578,6.746721440000329
31,4807.938978533878,210.3689155935127,22.854797558704266,133.7732151780173,661.8229843567465,0.22409404814243317,6.723288359000435
32,4794.636887594918,213.26870442328052,22.48167118828117,137.09157348347603,661.8120875848788,0.20827655494213104,6.546501746999638
33,4782.259094808704,215.59889178409756,22.181278647747856,137.72802384991513,661.5027157792421,0.21507571637630463,6.548969973000567
34,4775.616603387851,216.6155135965793,22.046512385451166,134.16246710090994,662.2110875209916,0.22027891874313354,6.641609075000815
35,4769.476092472255,219.2168342376424,21.756887919026767,147.78337660459715,662.1940570011317,0.22871895134449005,6.68071362900082
36,4752.313795998832,219.03562912985544,21.696533184477577,135.97972798570294,661.293509510076,0.2317545861005783,6.559244756001135
37,4743.072238244743,222.00116366092288,21.365078272693886,138.85312709630094,661.3133550626095,0.23380355536937714,6.656974225999875
38,4742.383273400993,222.7975342652508,21.28561830381375,142.71746911735178,662.1052936304395,0.21176265180110931,6.698946182999862
39,4736.68580926913,225.8288708267925,20.974668969150983,158.8236750665112,661.801839953271,0.21883724629878998,6.64341581699955
40,4727.6750419830605,226.18091490558373,20.902183740642162,147.35597656820423,661.8682319427205,0.20762024819850922,6.736488782000379
41,4716.17333984375,226.4323378233152,20.828179336839124,143.26276276490398,661.3853035329658,0.22711484134197235,6.8610993920010515
42,4714.093973605432,226.02839475257375,20.85620250838752,144.71617347503377,661.6466851635514,0.23048940300941467,6.643975707000209
43,4707.694112332068,230.2474714617863,20.446235880220705,146.08601685996368,661.9956031870619,0.181234672665596,6.726426447999984
44,4699.17736474153,230.7978514198945,20.360576737745433,147.84814189304817,661.9406852365654,0.18545755743980408,6.714008830998864
45,4688.353579512266,231.4318493994597,20.25803099995973,145.2247567577897,661.3770044629819,0.20716892182826996,6.650610894999772
46,4680.976672021028,231.93433201870073,20.182336229737665,146.8675431581301,661.2166536990727,0.18613232672214508,6.969639619999725
47,4679.312463492991,232.59568615494487,20.11779556554562,148.89118166058978,661.5478914920415,0.24209953844547272,6.835425422999833
48,4674.755425854264,233.47368072794976,20.02262272680501,149.86540878153292,661.7021079375365,0.21473579108715057,6.636321411000608
49,4663.690635039427,235.48638716367918,19.804502040272258,148.90268158244194,661.1361175251899,0.22046132385730743,6.547385670000949
50,4663.45915093823,236.0378447915906,19.757251872282712,151.01356684604536,661.6582316461011,0.2105473279953003,6.704695967000589
51,4655.165988244743,235.68144368679725,19.751941075306316,152.11372097407545,661.6611904251241,0.19980169832706451,6.627477533000274
52,4655.253071152161,237.2703510890497,19.62003701593969,155.8592318240727,661.8829533942392,0.21465475857257843,6.566485056000602
53,4649.5742529753215,238.0291286005038,19.53363556936317,152.12088504684306,661.7172623393692,0.19417870044708252,6.63894074900054
